SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
2,7,958,4119,V=039,S=0608,VL
2,6,1005,4170,V=046,S=0608,VL
2,17,1008,2916,V=051,S=0608,VL
2,9,1009,3041,V=052,S=0608,VL
2,6,1010,736,V=035,S=0608,VL
2,7,1016,758,V=041,S=0608,VL
2,4,1016,5735,V=039,S=0608,VL
2,5,1021,84,V=039,S=0608,VL
2,11,1021,1190,V=027,S=0608,VL
2,8,1026,1998,V=047,S=0608,VL
2,5,1027,5691,V=045,S=0608,VL
2,11,1032,63,V=042,S=0608,VL
2,11,1037,3852,V=047,S=0608,VL
2,4,1048,5932,V=054,S=0608,VL
2,13,1052,1817,V=049,S=0608,VL
2,9,1057,4923,V=049,S=0608,VL
2,7,1104,5815,V=043,S=0608,VL
2,14,1109,4432,V=044,S=0608,VL
2,17,1117,4064,V=032,S=0608,VL
2,6,1134,342,V=045,S=0608,VL
2,11,1137,1906,V=039,S=0608,VL
2,9,1137,5004,V=042,S=0608,VL
2,9,1139,5614,V=055,S=0608,VL
2,12,1145,1698,V=025,S=0608,VL
2,13,1153,794,V=052,S=0608,VL
2,8,1155,3367,V=043,S=0608,VL
2,5,1207,1801,V=034,S=0608,VL
2,4,1210,1801,V=041,S=0608,VL
2,6,1220,4350,V=033,S=0608,VL
2,9,1224,4226,V=045,S=0608,VL
2,11,1234,4645,V=028,S=0608,VL
2,9,1312,1945,V=043,S=0608,VL
2,8,1320,2314,V=045,S=0608,VL
2,5,1352,3206,V=046,S=0608,VL
2,12,1357,4295,V=059,S=0608,VL
2,7,1415,2886,V=043,S=0608,VL
2,7,1421,2047,V=038,S=0608,VL
2,6,1423,3887,V=038,S=0608,VL
2,4,1429,2670,V=038,S=0608,VL
2,4,1433,5216,V=042,S=0608,VL
2,7,1438,2312,V=045,S=0608,VL
2,5,1441,1551,V=037,S=0608,VL
2,7,1446,5269,V=030,S=0608,VL
2,8,1448,3485,V=032,S=0608,VL
2,4,1455,5322,V=050,S=0608,VL
2,6,1456,80,V=032,S=0608,VL
2,5,1507,5835,V=041,S=0608,VL
2,11,1509,3434,V=054,S=0608,VL
2,10,1519,3583,V=036,S=0608,VL
2,11,1523,76,V=038,S=0608,VL
2,8,1525,5487,V=048,S=0608,VL
2,12,1529,784,V=045,S=0608,VL
2,5,1532,166,V=038,S=0608,VL
2,9,1535,5744,V=042,S=0608,VL
2,8,1536,4593,V=040,S=0608,VL
2,4,1536,5725,V=061,S=0608,VL
2,14,1537,146,V=042,S=0608,VL
2,8,1548,3326,V=047,S=0608,VL
2,13,1558,5065,V=024,S=0608,VL
2,9,1607,2970,V=049,S=0608,VL
2,9,1609,2831,V=040,S=0608,VL
2,4,1622,3987,V=040,S=0608,VL
2,7,1622,4738,V=032,S=0608,VL
2,17,1628,2307,V=032,S=0608,VL
2,6,1632,3943,V=044,S=0608,VL
2,5,1654,1235,V=033,S=0608,VL
2,4,1700,2211,V=030,S=0608,VL
2,8,1701,2369,V=056,S=0608,VL
2,9,1702,5562,V=051,S=0608,VL
2,17,1703,2265,V=017,S=0608,VL
2,9,1719,5610,V=050,S=0608,VL
2,9,1721,2463,V=048,S=0608,VL
2,10,1724,596,V=022,S=0608,VL
2,14,1728,1518,V=021,S=0608,VL
2,5,1732,2368,V=047,S=0608,VL
2,12,1735,3283,V=033,S=0608,VL
2,8,1740,1119,V=043,S=0608,VL
2,11,1752,2274,V=032,S=0608,VL
2,11,1755,4644,V=031,S=0608,VL
2,11,1756,5314,V=020,S=0608,VL
2,10,1757,1180,V=017,S=0608,VL
2,13,1805,581,V=024,S=0608,VL
2,11,1808,4290,V=029,S=0608,VL
2,17,1820,1986,V=019,S=0608,VL
2,8,1823,460,V=049,S=0608,VL
2,11,1827,3431,V=024,S=0608,VL
2,8,1831,1542,V=044,S=0608,VL
2,12,1831,1721,V=029,S=0608,VL
2,17,1832,706,V=014,S=0608,VL
2,6,1832,4500,V=047,S=0608,VL
2,13,1836,4984,V=016,S=0608,VL
2,7,1844,1845,V=052,S=0608,VL
2,4,1845,5625,V=039,S=0608,VL
2,13,1846,1602,V=017,S=0608,VL
2,11,1846,3668,V=028,S=0608,VL
2,11,1847,652,V=022,S=0608,VL
2,4,1849,5072,V=046,S=0608,VL
2,12,1852,1619,V=026,S=0608,VL
2,3,1852,4375,V=040,S=0608,VL
2,11,1852,4533,V=042,S=0608,VL
2,15,1857,3936,V=045,S=0608,VL
2,4,1900,2357,V=036,S=0608,VL
2,3,1907,5119,V=039,S=0608,VL
2,6,1911,3216,V=050,S=0608,VL
2,3,1914,21,V=055,S=0608,VL
2,15,1917,2357,V=033,S=0608,VL
2,4,1927,4616,V=052,S=0608,VL
2,9,1928,4109,V=043,S=0608,VL
2,4,1934,5175,V=049,S=0608,VL
2,4,1938,3345,V=044,S=0608,VL
2,4,1939,4503,V=034,S=0608,VL
2,17,1953,5382,V=050,S=0608,VL
2,5,2005,4966,V=034,S=0608,VL
2,13,2006,4014,V=053,S=0608,VL
2,9,2007,4609,V=046,S=0608,VL
2,5,2020,2072,V=042,S=0608,VL
2,5,2020,5280,V=055,S=0608,VL
2,8,2032,1296,V=049,S=0608,VL
2,5,2032,3537,V=039,S=0608,VL
2,3,2048,1061,V=042,S=0608,VL
2,4,2108,129,V=052,S=0608,VL
2,5,2135,863,V=039,S=0608,VL
2,4,2204,2476,V=057,S=0608,VL
2,9,2211,3644,V=051,S=0608,VL
2,4,2240,5852,V=047,S=0608,VL
2,13,2243,2182,V=046,S=0608,VL
2,4,2315,4009,V=059,S=0608,VL
2,14,2328,287,V=043,S=0608,VL
2,8,0,3518,V=049,S=0609,VL
2,10,15,3931,V=045,S=0609,VL
2,16,25,2489,V=046,S=0609,VL
2,5,221,4892,V=052,S=0609,VL
2,9,234,5487,V=052,S=0609,VL
2,7,344,1914,V=061,S=0609,VL
2,11,548,3715,V=057,S=0609,VL
2,4,554,2489,V=037,S=0609,VL
2,5,613,2560,V=040,S=0609,VL
2,8,634,1060,V=061,S=0609,VL
2,4,654,4476,V=043,S=0609,VL
2,5,702,2836,V=051,S=0609,VL
2,6,733,3445,V=047,S=0609,VL
2,4,736,2451,V=033,S=0609,VL
2,4,742,4759,V=031,S=0609,VL
2,18,742,5335,V=018,S=0609,VL
2,7,744,4941,V=039,S=0609,VL
2,7,759,5374,V=040,S=0609,VL
2,13,807,4399,V=057,S=0609,VL
2,6,812,933,V=043,S=0609,VL
2,14,814,5745,V=033,S=0609,VL
2,11,821,4487,V=027,S=0609,VL
2,14,830,772,V=048,S=0609,VL
2,13,838,2329,V=049,S=0609,VL
2,13,839,2259,V=028,S=0609,VL
2,13,847,1223,V=025,S=0609,VL
2,10,855,5308,V=038,S=0609,VL
2,5,901,5581,V=038,S=0609,VL
2,5,914,2373,V=041,S=0609,VL
2,4,921,1988,V=050,S=0609,VL
2,10,923,1233,V=042,S=0609,VL
2,17,952,3094,V=046,S=0609,VL
2,14,1000,2704,V=048,S=0609,VL
2,17,1010,1244,V=048,S=0609,VL
2,17,1026,155,V=055,S=0609,VL
2,7,1029,1288,V=043,S=0609,VL
2,4,1034,3784,V=042,S=0609,VL
2,8,1036,4137,V=048,S=0609,VL
2,5,1038,3738,V=033,S=0609,VL
2,11,1038,5956,V=064,S=0609,VL
2,15,1046,1519,V=052,S=0609,VL
2,8,1047,1893,V=042,S=0609,VL
2,8,1051,1863,V=042,S=0609,VL
2,11,1051,2426,V=038,S=0609,VL
2,7,1056,3697,V=045,S=0609,VL
2,9,1056,5341,V=045,S=0609,VL
2,7,1101,227,V=039,S=0609,VL
2,7,1101,3218,V=045,S=0609,VL
2,18,1102,86,V=039,S=0609,VL
2,8,1103,2901,V=050,S=0609,VL
2,11,1106,1113,V=046,S=0609,VL
2,9,1123,1891,V=047,S=0609,VL
2,9,1130,1152,V=047,S=0609,VL
2,9,1138,4152,V=039,S=0609,VL
2,5,1143,3200,V=044,S=0609,VL
2,9,1145,3048,V=051,S=0609,VL
2,7,1152,5135,V=037,S=0609,VL
2,5,1152,5308,V=044,S=0609,VL
2,5,1200,2214,V=038,S=0609,VL
2,5,1201,121,V=042,S=0609,VL
2,13,1206,5212,V=038,S=0609,VL
2,9,1208,4833,V=049,S=0609,VL
2,4,1209,1526,V=045,S=0609,VL
2,12,1211,541,V=026,S=0609,VL
2,8,1218,5863,V=040,S=0609,VL
2,6,1221,5374,V=035,S=0609,VL
2,9,1224,2333,V=049,S=0609,VL
2,12,1236,5374,V=043,S=0609,VL
2,7,1241,5752,V=040,S=0609,VL
2,6,1244,314,V=027,S=0609,VL
2,6,1245,2091,V=031,S=0609,VL
2,9,1304,5076,V=048,S=0609,VL
2,4,1309,5232,V=029,S=0609,VL
2,6,1312,1892,V=045,S=0609,VL
2,4,1317,3720,V=041,S=0609,VL
2,7,1329,5076,V=042,S=0609,VL
2,12,1338,2468,V=034,S=0609,VL
2,5,1343,2459,V=038,S=0609,VL
2,6,1344,3527,V=041,S=0609,VL
2,5,1348,4997,V=039,S=0609,VL
2,5,1400,1383,V=046,S=0609,VL
2,8,1420,4879,V=052,S=0609,VL
2,11,1424,4878,V=053,S=0609,VL
2,4,1426,2807,V=037,S=0609,VL
2,6,1427,5185,V=045,S=0609,VL
2,17,1446,2342,V=032,S=0609,VL
2,11,1447,3978,V=043,S=0609,VL
2,12,1502,2798,V=042,S=0609,VL
2,7,1506,4143,V=030,S=0609,VL
2,7,1511,4894,V=045,S=0609,VL
2,4,1511,5253,V=035,S=0609,VL
2,13,1512,5723,V=042,S=0609,VL
2,4,1516,4241,V=035,S=0609,VL
2,12,1520,4233,V=041,S=0609,VL
2,5,1523,5703,V=041,S=0609,VL
2,9,1536,205,V=046,S=0609,VL
2,11,1536,2798,V=035,S=0609,VL
2,8,1539,3741,V=036,S=0609,VL
2,4,1542,3508,V=039,S=0609,VL
2,16,1545,1455,V=048,S=0609,VL
2,17,1548,3476,V=037,S=0609,VL
2,10,1603,2873,V=047,S=0609,VL
2,9,1605,3807,V=056,S=0609,VL
2,5,1606,5439,V=046,S=0609,VL
2,17,1626,2421,V=022,S=0609,VL
2,8,1634,220,V=050,S=0609,VL
2,13,1635,1407,V=029,S=0609,VL
2,9,1643,5893,V=048,S=0609,VL
2,13,1645,4199,V=033,S=0609,VL
2,17,1646,1479,V=020,S=0609,VL
2,17,1647,303,V=025,S=0609,VL
2,12,1652,1516,V=024,S=0609,VL
2,5,1653,4740,V=029,S=0609,VL
2,14,1657,1196,V=019,S=0609,VL
2,13,1657,1495,V=017,S=0609,VL
2,7,1701,667,V=044,S=0609,VL
2,11,1715,645,V=029,S=0609,VL
2,3,1739,1367,V=037,S=0609,VL
2,14,1749,63,V=016,S=0609,VL
2,5,1750,219,V=025,S=0609,VL
2,12,1752,5971,V=038,S=0609,VL
2,5,1800,782,V=029,S=0609,VL
2,13,1804,4663,V=022,S=0609,VL
2,13,1817,3251,V=018,S=0609,VL
2,9,1823,2772,V=047,S=0609,VL
2,9,1831,610,V=038,S=0609,VL
2,11,1832,5972,V=038,S=0609,VL
2,8,1837,2918,V=054,S=0609,VL
2,5,1849,3474,V=045,S=0609,VL
2,4,1854,5674,V=045,S=0609,VL
2,8,1854,5779,V=050,S=0609,VL
2,11,1901,264,V=050,S=0609,VL
2,7,1901,1952,V=037,S=0609,VL
2,7,1913,3919,V=045,S=0609,VL
2,11,1914,534,V=032,S=0609,VL
2,6,1924,625,V=033,S=0609,VL
2,6,1926,1647,V=050,S=0609,VL
2,6,1927,4156,V=043,S=0609,VL
2,9,1927,5896,V=048,S=0609,VL
2,8,1941,2099,V=044,S=0609,VL
2,5,1941,3895,V=032,S=0609,VL
2,7,1943,1418,V=041,S=0609,VL
2,12,1943,4418,V=027,S=0609,VL
2,6,2000,4925,V=044,S=0609,VL
2,7,2010,5183,V=040,S=0609,VL
2,9,2014,1000,V=044,S=0609,VL
2,6,2017,2088,V=037,S=0609,VL
2,3,2019,5765,V=044,S=0609,VL
2,10,2033,410,V=044,S=0609,VL
2,5,2040,1540,V=037,S=0609,VL
2,6,2040,5235,V=049,S=0609,VL
2,5,2043,1403,V=039,S=0609,VL
2,5,2047,2145,V=054,S=0609,VL
2,6,2058,2213,V=055,S=0609,VL
2,13,2115,1673,V=053,S=0609,VL
2,4,2120,290,V=040,S=0609,VL
2,13,2204,1665,V=049,S=0609,VL
2,5,2209,2011,V=055,S=0609,VL
2,11,2211,5675,V=041,S=0609,VL
2,8,2349,179,V=038,S=0609,VL
2,5,210,4306,V=057,S=0610,VL
2,9,519,5992,V=047,S=0610,VL
2,7,549,2516,V=048,S=0610,VL
2,9,604,1747,V=052,S=0610,VL
2,5,701,3720,V=055,S=0610,VL
2,5,726,4850,V=051,S=0610,VL
2,10,729,1258,V=048,S=0610,VL
2,14,734,4076,V=031,S=0610,VL
2,10,735,596,V=036,S=0610,VL
2,7,739,4411,V=043,S=0610,VL
2,18,742,2063,V=017,S=0610,VL
2,12,744,2945,V=037,S=0610,VL
2,5,748,616,V=035,S=0610,VL
2,5,753,2426,V=048,S=0610,VL
2,7,753,5447,V=041,S=0610,VL
2,4,756,915,V=051,S=0610,VL
2,4,807,179,V=044,S=0610,VL
2,10,810,4489,V=047,S=0610,VL
2,7,811,3595,V=048,S=0610,VL
2,10,818,386,V=043,S=0610,VL
2,4,823,3114,V=030,S=0610,VL
2,10,846,5385,V=038,S=0610,VL
2,5,848,3578,V=039,S=0610,VL
2,9,851,4733,V=041,S=0610,VL
2,6,853,901,V=043,S=0610,VL
2,10,856,3913,V=040,S=0610,VL
2,15,916,2024,V=049,S=0610,VL
2,4,920,2967,V=056,S=0610,VL
2,8,945,3011,V=053,S=0610,VL
2,9,951,3703,V=044,S=0610,VL
2,5,952,4930,V=046,S=0610,VL
2,12,954,5749,V=047,S=0610,VL
2,8,1011,1699,V=041,S=0610,VL
2,15,1013,4767,V=048,S=0610,VL
2,7,1027,2996,V=053,S=0610,VL
2,4,1033,1855,V=034,S=0610,VL
2,5,1048,3475,V=036,S=0610,VL
2,6,1053,497,V=047,S=0610,VL
2,14,1054,2903,V=049,S=0610,VL
2,13,1101,4255,V=043,S=0610,VL
2,7,1108,3132,V=044,S=0610,VL
2,9,1116,426,V=042,S=0610,VL
2,12,1117,4422,V=055,S=0610,VL
2,18,1121,3125,V=020,S=0610,VL
2,12,1132,2501,V=031,S=0610,VL
2,4,1133,2637,V=044,S=0610,VL
2,12,1140,4247,V=028,S=0610,VL
2,5,1143,2824,V=045,S=0610,VL
2,18,1148,4244,V=029,S=0610,VL
2,15,1213,3181,V=056,S=0610,VL
2,11,1215,2613,V=035,S=0610,VL
2,6,1222,697,V=036,S=0610,VL
2,13,1223,3506,V=034,S=0610,VL
2,4,1224,2577,V=041,S=0610,VL
2,12,1232,3025,V=020,S=0610,VL
2,7,1241,297,V=045,S=0610,VL
2,11,1246,3244,V=037,S=0610,VL
2,7,1251,3843,V=035,S=0610,VL
2,4,1252,1039,V=024,S=0610,VL
2,13,1307,5330,V=045,S=0610,VL
2,14,1311,4643,V=028,S=0610,VL
2,7,1315,1640,V=051,S=0610,VL
2,9,1328,80,V=045,S=0610,VL
2,6,1329,4823,V=049,S=0610,VL
2,8,1333,4320,V=041,S=0610,VL
2,6,1336,1511,V=043,S=0610,VL
2,6,1336,5454,V=042,S=0610,VL
2,7,1342,5838,V=044,S=0610,VL
2,6,1343,5807,V=052,S=0610,VL
2,7,1350,3332,V=035,S=0610,VL
2,6,1351,4851,V=043,S=0610,VL
2,9,1358,4711,V=045,S=0610,VL
2,4,1402,5521,V=041,S=0610,VL
2,4,1404,1326,V=030,S=0610,VL
2,4,1414,2726,V=044,S=0610,VL
2,14,1456,1201,V=037,S=0610,VL
2,5,1513,5846,V=036,S=0610,VL
2,13,1522,279,V=047,S=0610,VL
2,9,1523,2400,V=049,S=0610,VL
2,4,1527,4241,V=044,S=0610,VL
2,5,1533,5626,V=041,S=0610,VL
2,14,1538,4196,V=039,S=0610,VL
2,5,1543,1188,V=039,S=0610,VL
2,12,1544,1499,V=037,S=0610,VL
2,9,1546,3406,V=051,S=0610,VL
2,17,1554,2465,V=045,S=0610,VL
2,13,1604,1935,V=031,S=0610,VL
2,5,1607,922,V=038,S=0610,VL
2,5,1611,2222,V=043,S=0610,VL
2,4,1616,406,V=039,S=0610,VL
2,9,1622,2862,V=049,S=0610,VL
2,14,1623,5924,V=024,S=0610,VL
2,5,1629,3441,V=046,S=0610,VL
2,13,1631,4288,V=064,S=0610,VL
2,6,1637,5514,V=034,S=0610,VL
2,5,1638,3240,V=046,S=0610,VL
2,6,1640,5046,V=037,S=0610,VL
2,4,1646,4424,V=046,S=0610,VL
2,9,1650,2804,V=057,S=0610,VL
2,11,1654,5753,V=017,S=0610,VL
2,10,1701,872,V=030,S=0610,VL
2,16,1704,3458,V=050,S=0610,VL
2,8,1704,5556,V=049,S=0610,VL
2,14,1707,5280,V=028,S=0610,VL
2,15,1715,5222,V=045,S=0610,VL
2,14,1719,602,V=025,S=0610,VL
2,14,1724,3344,V=018,S=0610,VL
2,12,1736,4025,V=037,S=0610,VL
2,17,1737,2442,V=019,S=0610,VL
2,17,1739,4779,V=021,S=0610,VL
2,5,1740,957,V=041,S=0610,VL
2,3,1742,5966,V=044,S=0610,VL
2,9,1744,3087,V=050,S=0610,VL
2,8,1744,5717,V=042,S=0610,VL
2,16,1751,804,V=047,S=0610,VL
2,4,1801,1882,V=037,S=0610,VL
2,12,1802,1294,V=020,S=0610,VL
2,17,1807,4516,V=021,S=0610,VL
2,13,1808,1024,V=020,S=0610,VL
2,12,1809,3871,V=038,S=0610,VL
2,17,1823,2962,V=025,S=0610,VL
2,7,1826,4882,V=034,S=0610,VL
2,13,1830,4433,V=034,S=0610,VL
2,9,1832,5880,V=057,S=0610,VL
2,5,1838,3538,V=039,S=0610,VL
2,8,1840,2855,V=041,S=0610,VL
2,13,1850,3842,V=019,S=0610,VL
2,12,1851,5850,V=024,S=0610,VL
2,12,1854,3411,V=026,S=0610,VL
2,14,1854,5588,V=014,S=0610,VL
2,14,1856,3993,V=040,S=0610,VL
2,13,1857,202,V=045,S=0610,VL
2,6,1900,591,V=039,S=0610,VL
2,8,1906,566,V=045,S=0610,VL
2,7,1907,2900,V=040,S=0610,VL
2,7,1909,653,V=038,S=0610,VL
2,3,1909,2297,V=051,S=0610,VL
2,3,1913,1101,V=041,S=0610,VL
2,11,1918,975,V=045,S=0610,VL
2,5,1946,3238,V=035,S=0610,VL
2,16,1955,3080,V=052,S=0610,VL
2,4,1955,4925,V=042,S=0610,VL
2,8,1957,2377,V=094,S=0610,VL
2,5,2006,887,V=043,S=0610,VL
2,6,2009,4934,V=046,S=0610,VL
2,13,2017,3544,V=037,S=0610,VL
2,5,2022,802,V=036,S=0610,VL
2,6,2030,1872,V=042,S=0610,VL
2,5,2032,1327,V=022,S=0610,VL
2,17,2040,987,V=067,S=0610,VL
2,13,2041,2622,V=048,S=0610,VL
2,7,2054,505,V=050,S=0610,VL
2,3,2105,1869,V=059,S=0610,VL
2,13,2130,4289,V=055,S=0610,VL
2,14,2132,380,V=055,S=0610,VL
2,15,2145,1290,V=044,S=0610,VL
2,5,2145,2050,V=045,S=0610,VL
2,4,2155,4404,V=060,S=0610,VL
2,6,2239,3236,V=047,S=0610,VL
2,8,2248,1919,V=040,S=0610,VL
2,4,2301,76,V=047,S=0610,VL
2,5,2307,2856,V=049,S=0610,VL
2,3,2322,1415,V=052,S=0610,VL
2,3,2325,3781,V=054,S=0610,VL
2,6,24,4600,V=043,S=0611,VL
2,9,600,1205,V=068,S=0611,VL
2,5,626,3209,V=040,S=0611,VL
2,5,646,3247,V=044,S=0611,VL
2,10,720,1962,V=050,S=0611,VL
2,10,725,4384,V=048,S=0611,VL
2,11,743,802,V=020,S=0611,VL
2,6,757,340,V=041,S=0611,VL
2,5,801,397,V=045,S=0611,VL
2,5,810,155,V=049,S=0611,VL
2,13,812,1744,V=029,S=0611,VL
2,17,813,255,V=020,S=0611,VL
2,18,819,1962,V=032,S=0611,VL
2,17,822,1172,V=039,S=0611,VL
2,11,832,2302,V=030,S=0611,VL
2,5,858,1797,V=033,S=0611,VL
2,10,904,598,V=046,S=0611,VL
2,7,907,5220,V=035,S=0611,VL
2,12,912,3643,V=049,S=0611,VL
2,6,914,2823,V=045,S=0611,VL
2,10,921,2300,V=043,S=0611,VL
2,10,929,3291,V=041,S=0611,VL
2,4,932,1064,V=037,S=0611,VL
2,15,942,2071,V=024,S=0611,VL
2,8,945,5275,V=053,S=0611,VL
2,5,1001,2478,V=044,S=0611,VL
2,7,1013,5488,V=050,S=0611,VL
2,7,1028,4166,V=040,S=0611,VL
2,5,1029,2379,V=038,S=0611,VL
2,7,1030,3558,V=040,S=0611,VL
2,8,1038,4744,V=044,S=0611,VL
2,12,1038,5523,V=027,S=0611,VL
2,7,1046,1471,V=042,S=0611,VL
2,15,1051,420,V=056,S=0611,VL
2,9,1052,743,V=048,S=0611,VL
2,11,1057,3231,V=036,S=0611,VL
2,5,1111,3103,V=038,S=0611,VL
2,12,1112,5482,V=040,S=0611,VL
2,8,1115,3014,V=043,S=0611,VL
2,9,1119,604,V=043,S=0611,VL
2,7,1134,4873,V=044,S=0611,VL
2,15,1155,2245,V=043,S=0611,VL
2,7,1156,2515,V=052,S=0611,VL
2,4,1201,1802,V=033,S=0611,VL
2,11,1230,1186,V=056,S=0611,VL
2,7,1231,4901,V=042,S=0611,VL
2,11,1240,2710,V=037,S=0611,VL
2,7,1242,5874,V=048,S=0611,VL
2,4,1320,1293,V=033,S=0611,VL
2,14,1333,3417,V=035,S=0611,VL
2,11,1333,4625,V=048,S=0611,VL
2,9,1346,4482,V=050,S=0611,VL
2,7,1351,966,V=049,S=0611,VL
2,6,1351,1677,V=035,S=0611,VL
2,5,1352,233,V=051,S=0611,VL
2,6,1352,5538,V=040,S=0611,VL
2,8,1357,3508,V=035,S=0611,VL
2,9,1400,1786,V=043,S=0611,VL
2,12,1409,646,V=064,S=0611,VL
2,11,1411,1157,V=042,S=0611,VL
2,4,1423,3640,V=049,S=0611,VL
2,4,1424,4142,V=043,S=0611,VL
2,6,1428,1676,V=044,S=0611,VL
2,13,1501,5388,V=035,S=0611,VL
2,4,1504,4282,V=040,S=0611,VL
2,11,1532,1350,V=051,S=0611,VL
2,7,1532,4630,V=030,S=0611,VL
2,12,1547,3491,V=030,S=0611,VL
2,17,1550,2633,V=029,S=0611,VL
2,9,1551,1715,V=040,S=0611,VL
2,12,1558,5782,V=018,S=0611,VL
2,8,1606,2052,V=037,S=0611,VL
2,9,1613,4709,V=051,S=0611,VL
2,5,1639,1365,V=046,S=0611,VL
2,6,1650,5629,V=025,S=0611,VL
2,11,1657,278,V=033,S=0611,VL
2,8,1658,180,V=052,S=0611,VL
2,15,1703,4407,V=051,S=0611,VL
2,17,1721,931,V=015,S=0611,VL
2,12,1727,2073,V=017,S=0611,VL
2,13,1732,3004,V=023,S=0611,VL
2,8,1735,2151,V=042,S=0611,VL
2,3,1738,878,V=043,S=0611,VL
2,11,1738,3405,V=034,S=0611,VL
2,11,1738,5185,V=030,S=0611,VL
2,14,1739,5477,V=023,S=0611,VL
2,9,1744,2683,V=055,S=0611,VL
2,14,1746,626,V=019,S=0611,VL
2,10,1747,3734,V=021,S=0611,VL
2,8,1748,4678,V=058,S=0611,VL
2,10,1755,975,V=022,S=0611,VL
2,10,1824,5191,V=018,S=0611,VL
2,13,1833,3353,V=023,S=0611,VL
2,5,1839,263,V=040,S=0611,VL
2,9,1845,1369,V=038,S=0611,VL
2,6,1852,5452,V=034,S=0611,VL
2,17,1855,3054,V=052,S=0611,VL
2,14,1856,4398,V=036,S=0611,VL
2,7,1901,2947,V=036,S=0611,VL
2,8,1912,728,V=051,S=0611,VL
2,6,1914,4340,V=048,S=0611,VL
2,5,1928,1628,V=059,S=0611,VL
2,17,1928,3496,V=052,S=0611,VL
2,14,1929,1771,V=036,S=0611,VL
2,5,1932,4634,V=055,S=0611,VL
2,6,1935,5460,V=054,S=0611,VL
2,5,1947,2023,V=037,S=0611,VL
2,5,1948,2708,V=045,S=0611,VL
2,9,1957,127,V=056,S=0611,VL
2,6,2010,5287,V=039,S=0611,VL
2,14,2014,332,V=057,S=0611,VL
2,4,2014,5771,V=043,S=0611,VL
2,3,2016,3532,V=046,S=0611,VL
2,4,2029,2545,V=035,S=0611,VL
2,6,2032,2128,V=042,S=0611,VL
2,3,2038,2231,V=046,S=0611,VL
2,3,2040,1809,V=045,S=0611,VL
2,16,2043,3676,V=032,S=0611,VL
2,6,2044,2274,V=052,S=0611,VL
2,16,2047,4942,V=028,S=0611,VL
2,3,2051,3028,V=042,S=0611,VL
2,3,2054,1687,V=052,S=0611,VL
2,4,2100,4338,V=046,S=0611,VL
2,16,2106,639,V=037,S=0611,VL
2,7,2114,3559,V=050,S=0611,VL
2,7,2119,784,V=050,S=0611,VL
2,6,2154,992,V=054,S=0611,VL
2,3,2232,4663,V=055,S=0611,VL
2,4,2258,4140,V=064,S=0611,VL
2,9,2334,5193,V=053,S=0611,VL
2,9,106,834,V=061,S=0612,VL
2,6,121,4223,V=061,S=0612,VL
2,6,214,1975,V=046,S=0612,VL
2,8,218,3827,V=069,S=0612,VL
2,9,235,2606,V=055,S=0612,VL
2,7,712,3143,V=033,S=0612,VL
2,14,731,1683,V=032,S=0612,VL
2,7,731,3412,V=046,S=0612,VL
2,4,735,488,V=031,S=0612,VL
2,10,753,2441,V=034,S=0612,VL
2,18,800,1826,V=026,S=0612,VL
2,17,817,844,V=031,S=0612,VL
2,11,824,1731,V=021,S=0612,VL
2,7,833,140,V=037,S=0612,VL
2,6,836,1209,V=048,S=0612,VL
2,12,841,3915,V=031,S=0612,VL
2,7,843,5323,V=028,S=0612,VL
2,18,844,4072,V=020,S=0612,VL
2,11,850,5083,V=027,S=0612,VL
2,14,854,3039,V=026,S=0612,VL
2,6,901,5032,V=032,S=0612,VL
2,4,906,4994,V=047,S=0612,VL
2,5,909,985,V=056,S=0612,VL
2,7,913,1780,V=042,S=0612,VL
2,17,918,3518,V=022,S=0612,VL
2,4,918,3788,V=043,S=0612,VL
2,6,928,2568,V=039,S=0612,VL
2,8,931,2116,V=040,S=0612,VL
2,9,932,1087,V=053,S=0612,VL
2,7,935,5672,V=053,S=0612,VL
2,8,938,1285,V=037,S=0612,VL
2,10,941,2796,V=038,S=0612,VL
2,6,944,3699,V=042,S=0612,VL
2,6,946,2874,V=036,S=0612,VL
2,11,954,4198,V=040,S=0612,VL
2,4,958,5437,V=037,S=0612,VL
2,5,1000,2744,V=044,S=0612,VL
2,5,1018,1990,V=050,S=0612,VL
2,8,1018,4787,V=048,S=0612,VL
2,11,1019,1052,V=043,S=0612,VL
2,8,1027,4904,V=053,S=0612,VL
2,7,1036,2406,V=050,S=0612,VL
2,7,1041,1879,V=037,S=0612,VL
2,11,1055,5160,V=042,S=0612,VL
2,12,1104,2960,V=055,S=0612,VL
2,9,1105,4866,V=059,S=0612,VL
2,8,1109,825,V=044,S=0612,VL
2,9,1117,3911,V=044,S=0612,VL
2,7,1130,1081,V=043,S=0612,VL
2,9,1130,1787,V=046,S=0612,VL
2,14,1131,5004,V=041,S=0612,VL
2,18,1136,4213,V=053,S=0612,VL
2,8,1153,5938,V=056,S=0612,VL
2,5,1154,696,V=052,S=0612,VL
2,4,1155,440,V=046,S=0612,VL
2,6,1156,2479,V=044,S=0612,VL
2,17,1157,5570,V=040,S=0612,VL
2,6,1207,3484,V=038,S=0612,VL
2,12,1214,4162,V=019,S=0612,VL
2,6,1222,953,V=035,S=0612,VL
2,9,1224,622,V=042,S=0612,VL
2,16,1226,3819,V=049,S=0612,VL
