SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
2,12,1623,4548,V=031,S=0500,VL
2,12,1623,4675,V=032,S=0372,VL
2,12,1623,4708,V=031,S=0237,VL
2,12,1623,4883,V=034,S=0675,VL
2,12,1623,5095,V=029,S=0201,VL
2,12,1623,5272,V=033,S=0203,VL
2,12,1623,5357,V=032,S=0209,VL
2,12,1623,5651,V=026,S=0395,VL
2,12,1624,480,V=032,S=0494,VL
2,12,1624,652,V=031,S=0364,VL
2,12,1624,853,V=029,S=0465,VL
2,12,1624,970,V=029,S=0369,VL
2,12,1624,2117,V=032,S=0438,VL
2,12,1624,2969,V=035,S=0385,VL
2,12,1624,4062,V=031,S=0379,VL
2,12,1624,4522,V=029,S=0443,VL
2,12,1624,5037,V=029,S=0373,VL
2,12,1625,290,V=036,S=0430,VL
2,12,1625,1088,V=043,S=0179,2R
2,12,1625,2002,V=036,S=0450,VL
2,12,1625,2552,V=031,S=0411,VL
2,12,1625,2616,V=035,S=0189,2R
2,12,1625,2781,V=032,S=0297,VL
2,12,1625,2808,V=032,S=0166,2R
2,12,1625,2969,V=038,S=0407,VL
2,12,1625,4188,V=027,S=0305,VL
2,12,1625,4359,V=029,S=0385,VL
2,12,1625,4734,V=033,S=0566,VL
2,12,1625,5114,V=033,S=0411,VL
2,12,1625,5306,V=031,S=0405,VL
2,12,1625,5434,V=031,S=0368,VL
2,12,1626,1847,V=040,S=0386,VL
2,12,1626,2695,V=032,S=0369,VL
2,12,1626,3218,V=037,S=0463,VL
2,12,1626,4103,V=045,S=0192,2R
2,12,1626,4495,V=043,S=0353,VL
2,12,1627,1227,V=036,S=0413,VL
2,12,1627,1387,V=035,S=0380,VL
2,12,1627,1581,V=033,S=0421,VL
2,12,1627,3105,V=042,S=0324,VL
2,12,1627,3347,V=044,S=0330,VL
2,12,1627,3835,V=039,S=0389,VL
2,12,1627,5769,V=036,S=0458,VL
2,12,1628,2399,V=033,S=0373,VL
2,12,1628,2582,V=033,S=0380,VL
2,12,1628,3249,V=036,S=0157,2R
2,12,1628,4082,V=036,S=0440,VL
2,12,1628,5054,V=038,S=0454,VL
2,12,1628,5363,V=040,S=0429,VL
2,12,1628,5667,V=046,S=0396,VL
2,12,1628,5888,V=048,S=0489,VL
2,12,1629,1092,V=034,S=0498,VL
2,12,1629,1430,V=048,S=0410,VL
2,12,1629,2649,V=041,S=0464,VL
2,12,1629,3830,V=052,S=0332,VL
2,12,1630,1808,V=043,S=0417,VL
2,12,1630,3110,V=034,S=0324,VL
2,12,1631,57,V=037,S=0380,VL
2,12,1631,1026,V=034,S=0321,VL
2,12,1631,1214,V=033,S=0551,VL
2,12,1631,1531,V=039,S=0407,VL
2,12,1631,4823,V=037,S=0415,VL
2,12,1631,5144,V=035,S=0393,VL
2,12,1632,1210,V=033,S=0267,VL
2,12,1632,1593,V=026,S=0454,VL
2,12,1632,2048,V=032,S=0337,VL
2,12,1632,2506,V=041,S=0373,VL
2,12,1632,2957,V=054,S=0204,VL
2,12,1632,3337,V=043,S=0520,VL
2,12,1632,3738,V=040,S=0426,VL
2,12,1632,4206,V=038,S=0382,VL
2,12,1633,105,V=035,S=0460,VL
2,12,1633,2062,V=034,S=0484,VL
2,12,1633,3296,V=042,S=0453,VL
2,12,1633,4668,V=042,S=0481,VL
2,12,1634,0,V=036,S=0400,VL
2,12,1634,886,V=053,S=0351,VL
2,12,1634,1241,V=050,S=0428,VL
2,12,1634,1823,V=044,S=0384,VL
2,12,1634,2548,V=037,S=0473,VL
2,12,1634,4180,V=023,S=1279,PL
2,12,1634,4421,V=026,S=1799,PL
2,12,1634,4784,V=026,S=0463,VL
2,12,1634,4998,V=027,S=0474,VL
2,12,1634,5140,V=028,S=0453,VL
2,12,1634,5335,V=027,S=0353,VL
2,12,1634,5632,V=024,S=0430,VL
2,12,1634,5888,V=023,S=0415,VL
2,12,1635,1242,V=054,S=0342,VL
2,12,1635,3836,V=041,S=0379,VL
2,12,1635,5610,V=042,S=0366,VL
2,12,1635,5755,V=042,S=0351,VL
2,12,1636,1664,V=039,S=0382,VL
2,12,1636,2059,V=047,S=0402,VL
2,12,1636,5652,V=031,S=0389,VL
2,12,1636,5925,V=031,S=0443,VL
2,12,1637,75,V=030,S=0379,VL
2,12,1637,335,V=029,S=0437,VL
2,12,1637,546,V=028,S=0467,VL
2,12,1637,717,V=031,S=0418,VL
2,12,1637,977,V=036,S=0534,VL
2,12,1637,1091,V=037,S=0361,VL
2,12,1637,1227,V=039,S=0185,2R
2,12,1637,1613,V=038,S=0351,VL
2,12,1637,2332,V=035,S=0384,VL
2,12,1637,2816,V=038,S=0444,VL
2,12,1637,3446,V=044,S=0406,VL
2,12,1637,3831,V=035,S=0465,VL
2,12,1637,4080,V=034,S=0369,VL
2,12,1637,4488,V=047,S=0261,VL
2,12,1637,5193,V=038,S=0318,VL
2,12,1638,1631,V=029,S=0346,VL
2,12,1638,2135,V=035,S=0331,VL
2,12,1638,2278,V=035,S=0451,VL
2,12,1639,239,V=044,S=0380,VL
2,12,1639,280,V=044,S=0171,2R
2,12,1639,419,V=045,S=0516,VL
2,12,1639,950,V=038,S=0271,VL
2,12,1639,1497,V=041,S=0412,VL
2,12,1639,2389,V=041,S=0450,VL
2,12,1639,2820,V=043,S=0384,VL
2,12,1639,3621,V=036,S=0349,VL
2,12,1639,3995,V=041,S=0413,VL
2,12,1639,5772,V=041,S=0359,VL
2,12,1640,230,V=039,S=0389,VL
2,12,1640,492,V=040,S=0433,VL
2,12,1640,1080,V=039,S=0420,VL
2,12,1640,2038,V=027,S=0351,VL
2,12,1640,2205,V=044,S=0208,VL
2,12,1640,2316,V=045,S=0368,VL
2,12,1640,2337,V=043,S=0159,2R
2,12,1640,3193,V=043,S=0192,2R
2,12,1640,3904,V=026,S=0379,VL
2,12,1640,4420,V=044,S=0470,VL
2,12,1640,5127,V=031,S=0390,VL
2,12,1640,5583,V=034,S=0407,VL
2,12,1641,46,V=036,S=0426,VL
2,12,1641,258,V=037,S=0393,VL
2,12,1641,441,V=037,S=0435,VL
2,12,1641,837,V=038,S=0416,VL
2,12,1641,1032,V=039,S=0421,VL
2,12,1641,1113,V=039,S=0238,VL
2,12,1641,1595,V=040,S=0364,VL
2,12,1641,2232,V=025,S=0403,VL
2,12,1641,2632,V=036,S=0409,VL
2,12,1641,3175,V=037,S=0441,VL
2,12,1641,3757,V=039,S=0664,VL
2,12,1641,3876,V=043,S=0825,PL
2,12,1641,4332,V=037,S=0451,VL
2,12,1641,4536,V=036,S=0413,VL
2,12,1641,5151,V=036,S=0631,VL
2,12,1641,5379,V=038,S=0547,VL
2,12,1641,5725,V=036,S=0444,VL
2,12,1641,5843,V=037,S=0166,2R
2,12,1641,5992,V=040,S=0263,VL
2,12,1642,233,V=042,S=0507,VL
2,12,1642,1284,V=034,S=0371,VL
2,12,1642,1562,V=031,S=0240,VL
2,12,1642,1781,V=030,S=0523,VL
2,12,1642,1924,V=030,S=0411,VL
2,12,1642,2930,V=045,S=0424,VL
2,12,1642,4360,V=034,S=0441,VL
2,12,1642,5685,V=037,S=0375,VL
2,12,1642,5878,V=037,S=0444,VL
2,12,1643,27,V=038,S=0391,VL
2,12,1643,474,V=041,S=0371,VL
2,12,1643,1219,V=041,S=0432,VL
2,12,1643,2672,V=041,S=0369,VL
2,12,1643,2840,V=038,S=0455,VL
2,12,1643,3198,V=036,S=0507,VL
2,12,1643,3392,V=036,S=0327,VL
2,12,1643,3874,V=044,S=0389,VL
2,12,1643,4387,V=034,S=0365,VL
2,12,1643,5945,V=037,S=0381,VL
2,12,1644,1799,V=037,S=0388,VL
2,12,1644,1932,V=037,S=0332,VL
2,12,1644,2168,V=036,S=0395,VL
2,12,1644,3171,V=033,S=0371,VL
2,12,1644,3425,V=031,S=0358,VL
2,12,1644,4034,V=033,S=0411,VL
2,12,1644,4972,V=034,S=0443,VL
2,12,1644,5202,V=025,S=0411,VL
2,12,1644,5663,V=042,S=0539,VL
2,12,1644,5963,V=044,S=0382,VL
2,12,1645,1010,V=044,S=0402,VL
2,12,1645,1298,V=041,S=0436,VL
2,12,1645,2474,V=040,S=0389,VL
2,12,1645,2663,V=042,S=0480,VL
2,12,1646,453,V=032,S=0502,VL
2,12,1646,742,V=032,S=0451,VL
2,12,1646,3366,V=040,S=0423,VL
2,12,1646,4165,V=033,S=0426,VL
2,12,1646,4548,V=037,S=0345,VL
2,12,1646,5016,V=042,S=0367,VL
2,12,1646,5980,V=044,S=0430,VL
2,12,1647,422,V=039,S=0335,VL
2,12,1647,1105,V=041,S=0369,VL
2,12,1647,1654,V=038,S=0433,VL
2,12,1647,2863,V=031,S=0461,VL
2,12,1647,3064,V=031,S=1750,PL
2,12,1647,3335,V=035,S=0493,VL
2,12,1647,3613,V=035,S=0392,VL
2,12,1647,3820,V=034,S=0367,VL
2,12,1647,4265,V=051,S=0388,VL
2,12,1647,5760,V=049,S=0401,VL
2,12,1648,381,V=044,S=0414,VL
2,12,1648,1752,V=039,S=0430,VL
2,12,1648,1942,V=042,S=0473,VL
2,12,1648,2706,V=030,S=0323,VL
2,12,1648,5466,V=028,S=0386,VL
2,12,1648,5823,V=041,S=0253,VL
2,12,1649,784,V=031,S=0471,VL
2,12,1649,962,V=031,S=0399,VL
2,12,1649,1108,V=031,S=0409,VL
2,12,1649,1314,V=032,S=0472,VL
2,12,1649,1838,V=041,S=0338,VL
2,12,1649,2163,V=038,S=0390,VL
2,12,1649,2391,V=039,S=0404,VL
2,12,1649,2625,V=041,S=0440,VL
2,12,1649,3749,V=033,S=0402,VL
2,12,1649,4757,V=033,S=0289,VL
2,12,1649,5059,V=035,S=0396,VL
2,12,1650,151,V=033,S=0302,VL
2,12,1650,377,V=031,S=0365,VL
2,12,1650,646,V=037,S=0426,VL
2,12,1650,1246,V=033,S=0737,VL
2,12,1650,1388,V=034,S=0760,VL
2,12,1650,1517,V=033,S=0459,VL
2,12,1650,1683,V=034,S=0475,VL
2,12,1650,3332,V=045,S=0355,VL
2,12,1650,4142,V=035,S=0475,VL
2,12,1650,4371,V=037,S=0393,VL
2,12,1650,5374,V=034,S=0351,VL
2,12,1651,1315,V=035,S=0320,VL
2,12,1651,1447,V=034,S=0364,VL
2,12,1651,2210,V=033,S=0421,VL
2,12,1651,3663,V=037,S=0436,VL
2,12,1651,3825,V=032,S=0420,VL
2,12,1651,4287,V=037,S=0853,PL
2,12,1651,4424,V=039,S=1103,PL
2,12,1652,24,V=036,S=0460,VL
2,12,1652,149,V=036,S=0413,VL
2,12,1652,239,V=037,S=0254,VL
2,12,1652,1318,V=045,S=0230,VL
2,12,1652,5010,V=042,S=0355,VL
2,12,1652,5033,V=043,S=0176,2R
2,12,1652,5192,V=041,S=0395,VL
2,12,1652,5396,V=040,S=0384,VL
2,12,1652,5774,V=038,S=0368,VL
2,12,1653,1514,V=041,S=0456,VL
2,12,1653,2429,V=040,S=0406,VL
2,12,1653,4854,V=035,S=0474,VL
2,12,1653,5266,V=040,S=0403,VL
2,12,1654,1785,V=040,S=0443,VL
2,12,1654,2234,V=037,S=0372,VL
2,12,1654,4404,V=037,S=0406,VL
2,12,1654,5207,V=037,S=0446,VL
2,12,1655,192,V=045,S=0448,VL
2,12,1655,1331,V=034,S=0435,VL
2,12,1655,1469,V=035,S=0433,VL
2,12,1655,4987,V=036,S=0429,VL
2,12,1655,5278,V=035,S=0405,VL
2,12,1655,5508,V=045,S=0442,VL
2,12,1656,269,V=039,S=0382,VL
2,12,1656,753,V=047,S=0408,VL
2,12,1656,1740,V=032,S=0369,VL
2,12,1656,2176,V=044,S=0427,VL
2,12,1656,2849,V=039,S=0399,VL
2,12,1656,3030,V=039,S=0339,VL
2,12,1656,4252,V=038,S=0426,VL
2,12,1656,4495,V=040,S=0389,VL
2,12,1656,5183,V=036,S=0352,VL
2,12,1656,5719,V=037,S=0433,VL
2,12,1656,5930,V=036,S=0397,VL
2,12,1657,103,V=035,S=0340,VL
2,12,1657,331,V=035,S=0537,VL
2,12,1657,766,V=038,S=0404,VL
2,12,1657,1650,V=039,S=0442,VL
2,12,1657,2660,V=035,S=0394,VL
2,12,1657,4641,V=041,S=0399,VL
2,12,1658,1333,V=037,S=0410,VL
2,12,1658,2269,V=047,S=0454,VL
2,12,1658,3461,V=030,S=0332,VL
2,12,1658,3695,V=030,S=0310,VL
2,12,1658,3814,V=032,S=0434,VL
2,12,1658,4139,V=038,S=0543,VL
2,12,1658,5017,V=037,S=0537,VL
2,12,1658,5239,V=035,S=0392,VL
2,12,1658,5751,V=037,S=0461,VL
2,12,1659,926,V=037,S=0257,VL
2,12,1659,2265,V=031,S=0388,VL
2,12,1659,2482,V=035,S=0448,VL
2,12,1659,3169,V=035,S=0388,VL
2,12,1700,256,V=036,S=0428,VL
2,12,1700,1142,V=031,S=0404,VL
2,12,1700,2266,V=037,S=0390,VL
2,12,1700,2962,V=034,S=0418,VL
2,12,1700,3182,V=034,S=0356,VL
2,12,1700,3383,V=036,S=0248,VL
2,12,1700,4183,V=037,S=0472,VL
2,12,1700,4384,V=039,S=0431,VL
2,12,1700,4722,V=038,S=0438,VL
2,12,1700,5358,V=036,S=0424,VL
2,12,1701,173,V=036,S=0414,VL
2,12,1701,2017,V=041,S=0422,VL
2,12,1701,2150,V=041,S=0385,VL
2,12,1701,4937,V=040,S=0296,VL
2,12,1701,5372,V=039,S=0431,VL
2,12,1702,87,V=036,S=0395,VL
2,12,1702,227,V=035,S=0302,VL
2,12,1702,2058,V=030,S=0431,VL
2,12,1702,2999,V=042,S=0182,2R
2,12,1702,3451,V=041,S=0851,PL
2,12,1702,3570,V=043,S=0999,PL
2,12,1702,3841,V=040,S=0390,VL
2,12,1702,4867,V=039,S=0376,VL
2,12,1702,5566,V=039,S=0399,VL
2,12,1702,5967,V=037,S=0369,VL
2,12,1703,167,V=038,S=0413,VL
2,12,1703,593,V=035,S=0417,VL
2,12,1703,947,V=028,S=0463,VL
2,12,1703,1625,V=027,S=0179,2R
2,12,1703,1809,V=028,S=0638,VL
2,12,1703,2674,V=033,S=0172,2R
2,12,1703,3033,V=036,S=0435,VL
2,12,1703,3482,V=045,S=0441,VL
2,12,1703,3839,V=043,S=0417,VL
2,12,1703,4073,V=047,S=0390,VL
2,12,1703,4496,V=048,S=0427,VL
2,12,1704,797,V=031,S=0340,VL
2,12,1704,1045,V=033,S=0447,VL
2,12,1704,1297,V=032,S=0240,VL
2,12,1704,1442,V=032,S=0222,VL
2,12,1704,2510,V=038,S=0408,VL
2,12,1704,2746,V=037,S=0431,VL
2,12,1704,2853,V=036,S=0499,VL
2,12,1704,3704,V=034,S=0172,2R
2,12,1704,3842,V=035,S=0364,VL
2,12,1704,3873,V=035,S=0249,VL
2,12,1704,4451,V=051,S=0423,VL
2,12,1705,562,V=037,S=0360,VL
2,12,1705,667,V=038,S=0385,VL
2,12,1705,1148,V=040,S=0233,VL
2,12,1705,1453,V=039,S=0386,VL
2,12,1705,2045,V=030,S=0398,VL
2,12,1705,2762,V=035,S=0339,VL
2,12,1705,3130,V=039,S=0416,VL
2,12,1705,4422,V=042,S=0473,VL
2,12,1705,5171,V=032,S=0351,VL
2,12,1705,5524,V=037,S=0483,VL
2,12,1705,5850,V=037,S=0410,VL
2,12,1706,554,V=032,S=0400,VL
2,12,1706,1719,V=032,S=0417,VL
2,12,1706,2034,V=032,S=0441,VL
2,12,1706,2234,V=038,S=0395,VL
2,12,1706,2701,V=038,S=0408,VL
2,12,1706,3502,V=043,S=0361,VL
2,12,1706,3914,V=040,S=0504,VL
2,12,1706,4669,V=031,S=0445,VL
2,12,1706,5496,V=029,S=0412,VL
2,12,1706,5608,V=030,S=0413,VL
2,12,1707,324,V=028,S=0583,VL
2,12,1707,537,V=029,S=0379,VL
2,12,1707,657,V=029,S=0374,VL
2,12,1707,1636,V=048,S=0440,VL
2,12,1707,2480,V=035,S=0410,VL
2,12,1707,3782,V=035,S=0367,VL
2,12,1707,4131,V=036,S=0425,VL
2,12,1707,4364,V=039,S=0497,VL
2,12,1707,4730,V=037,S=0473,VL
2,12,1707,5622,V=037,S=0453,VL
2,12,1707,5891,V=042,S=0411,VL
2,12,1708,664,V=034,S=0302,VL
2,12,1708,953,V=040,S=0264,VL
2,12,1708,1093,V=039,S=0554,VL
2,12,1708,2311,V=029,S=0337,VL
2,12,1708,2816,V=024,S=0473,VL
2,12,1708,2912,V=024,S=0485,VL
2,12,1708,3177,V=025,S=1759,PL
2,12,1708,3473,V=025,S=0388,VL
2,12,1708,3585,V=027,S=0394,VL
2,12,1708,4212,V=037,S=0428,VL
2,12,1708,5663,V=042,S=0431,VL
2,12,1709,259,V=044,S=0467,VL
2,12,1709,3165,V=038,S=0380,VL
2,12,1709,3626,V=051,S=0410,VL
2,12,1709,4600,V=036,S=0568,VL
2,12,1710,124,V=035,S=0798,PL
2,12,1710,259,V=034,S=0231,VL
2,12,1710,503,V=031,S=0424,VL
2,12,1710,690,V=034,S=0387,VL
2,12,1710,2184,V=029,S=0433,VL
2,12,1710,2352,V=026,S=0227,VL
2,12,1710,2472,V=028,S=0388,VL
2,12,1710,2637,V=026,S=0312,VL
2,12,1710,2874,V=025,S=0450,VL
2,12,1710,3139,V=027,S=0401,VL
2,12,1710,3737,V=034,S=0438,VL
2,12,1710,4936,V=034,S=0387,VL
2,12,1710,5746,V=029,S=0438,VL
2,12,1711,322,V=029,S=0375,VL
2,12,1711,749,V=032,S=0450,VL
2,12,1711,2044,V=033,S=0343,VL
2,12,1711,2458,V=033,S=0475,VL
2,12,1711,2686,V=032,S=0455,VL
2,12,1711,2897,V=031,S=0330,VL
2,12,1711,4110,V=032,S=0340,VL
2,12,1711,4296,V=030,S=0439,VL
2,12,1711,4399,V=031,S=0412,VL
2,12,1711,4560,V=031,S=0383,VL
2,12,1711,4922,V=043,S=0443,VL
2,12,1711,5417,V=033,S=0429,VL
2,12,1711,5567,V=032,S=0319,VL
2,12,1711,5824,V=030,S=0456,VL
2,12,1712,38,V=032,S=0434,VL
2,12,1712,457,V=043,S=0437,VL
2,12,1712,2212,V=037,S=0437,VL
2,12,1712,2403,V=036,S=0392,VL
2,12,1712,2888,V=038,S=0486,VL
2,12,1712,3317,V=038,S=0469,VL
2,12,1712,3653,V=042,S=0403,VL
2,12,1712,4202,V=037,S=0386,VL
2,12,1712,4652,V=035,S=0417,VL
2,12,1712,5030,V=045,S=0281,VL
2,12,1712,5347,V=042,S=0386,VL
2,12,1713,230,V=035,S=0473,VL
2,12,1713,367,V=036,S=0404,VL
2,12,1713,804,V=042,S=0353,VL
2,12,1713,997,V=042,S=0417,VL
2,12,1713,1766,V=040,S=0428,VL
2,12,1713,1998,V=042,S=0475,VL
2,12,1713,2404,V=041,S=0395,VL
2,12,1713,3255,V=034,S=0407,VL
2,12,1713,3463,V=031,S=0305,VL
2,12,1713,3973,V=056,S=0273,VL
2,12,1713,5185,V=035,S=0420,VL
2,12,1713,5763,V=041,S=0352,VL
2,12,1714,153,V=044,S=0822,PL
2,12,1714,594,V=038,S=0409,VL
2,12,1714,805,V=036,S=0403,VL
2,12,1714,1124,V=033,S=0351,VL
2,12,1714,1302,V=030,S=0540,VL
2,12,1714,3327,V=029,S=0382,VL
2,12,1714,3894,V=038,S=0461,VL
2,12,1714,4603,V=036,S=0416,VL
2,12,1714,4749,V=035,S=0340,VL
2,12,1714,5016,V=034,S=0545,VL
2,12,1715,482,V=034,S=0392,VL
2,12,1715,731,V=043,S=0423,VL
2,12,1715,1058,V=038,S=0469,VL
2,12,1715,1252,V=036,S=0335,VL
2,12,1715,1414,V=038,S=0373,VL
2,12,1715,1771,V=048,S=0383,VL
2,12,1715,3724,V=040,S=0348,VL
2,12,1715,4674,V=022,S=0418,VL
2,12,1715,4872,V=022,S=0352,VL
2,12,1715,5865,V=038,S=0419,VL
2,12,1716,333,V=046,S=0216,VL
2,12,1716,706,V=043,S=0429,VL
2,12,1716,1485,V=037,S=0440,VL
2,12,1716,1971,V=041,S=0344,VL
2,12,1716,2384,V=037,S=0400,VL
2,12,1716,2982,V=031,S=0400,VL
2,12,1716,3306,V=031,S=0473,VL
2,12,1716,3728,V=032,S=0233,VL
2,12,1716,3947,V=035,S=0486,VL
2,12,1716,4578,V=027,S=0416,VL
2,12,1716,5794,V=035,S=0396,VL
2,12,1716,5912,V=034,S=0264,VL
2,12,1717,1525,V=037,S=0190,2R
2,12,1717,1696,V=036,S=0697,VL
2,12,1717,2281,V=032,S=0431,VL
2,12,1717,2810,V=031,S=0376,VL
2,12,1717,2941,V=030,S=0409,VL
2,12,1717,3637,V=030,S=0456,VL
2,12,1717,4749,V=035,S=0234,VL
2,12,1717,5464,V=040,S=0364,VL
2,12,1717,5670,V=035,S=0320,VL
2,12,1718,1699,V=045,S=0304,VL
2,12,1718,2254,V=030,S=0188,2R
2,12,1718,2566,V=031,S=2288,PL
2,12,1718,3802,V=038,S=0427,VL
2,12,1718,3999,V=041,S=0430,VL
2,12,1718,4458,V=036,S=0395,VL
2,12,1718,5420,V=034,S=3270,PL
2,12,1718,5858,V=046,S=0516,VL
2,12,1719,414,V=046,S=0412,VL
2,12,1719,1023,V=039,S=0414,VL
2,12,1719,2009,V=032,S=0415,VL
2,12,1719,2239,V=034,S=0329,VL
2,12,1719,2860,V=033,S=0406,VL
2,12,1719,3077,V=034,S=0490,VL
2,12,1719,4250,V=031,S=0410,VL
2,12,1719,4937,V=034,S=0404,VL
2,12,1719,5076,V=036,S=0377,VL
2,12,1719,5320,V=038,S=0394,VL
2,12,1720,214,V=030,S=0482,VL
2,12,1720,378,V=030,S=0311,VL
2,12,1720,1035,V=022,S=0368,VL
2,12,1720,1203,V=021,S=0436,VL
2,12,1720,1381,V=017,S=0387,VL
2,12,1720,2144,V=028,S=0368,VL
2,12,1720,3660,V=031,S=0404,VL
2,12,1720,3799,V=030,S=0187,2R
2,12,1720,4055,V=035,S=0345,VL
2,12,1720,4679,V=032,S=0398,VL
2,12,1720,4905,V=031,S=0380,VL
2,12,1720,5261,V=029,S=0417,VL
2,12,1720,5636,V=031,S=0430,VL
2,12,1720,5823,V=031,S=0371,VL
2,12,1721,523,V=026,S=0323,VL
2,12,1721,4226,V=037,S=0400,VL
2,12,1721,5484,V=032,S=0386,VL
2,12,1722,1875,V=032,S=0337,VL
2,12,1722,2430,V=040,S=0417,VL
2,12,1722,2705,V=036,S=0197,2R
2,12,1722,3022,V=034,S=0425,VL
2,12,1722,5122,V=042,S=0366,VL
2,12,1722,5819,V=038,S=0439,VL
2,12,1722,5894,V=037,S=0356,VL
2,12,1723,695,V=035,S=0437,VL
2,12,1723,891,V=047,S=0494,VL
2,12,1723,2715,V=040,S=0346,VL
2,12,1723,4394,V=038,S=0297,VL
2,12,1723,5483,V=047,S=0329,VL
2,12,1723,5629,V=045,S=0252,VL
2,12,1724,435,V=037,S=0417,VL
2,12,1724,656,V=036,S=0409,VL
2,12,1724,1561,V=051,S=0414,VL
2,12,1724,2213,V=040,S=0462,VL
2,12,1724,3434,V=040,S=0369,VL
2,12,1724,4383,V=043,S=0407,VL
2,12,1724,4891,V=034,S=0327,VL
2,12,1724,5104,V=033,S=0411,VL
2,12,1724,5590,V=037,S=0273,VL
2,12,1724,5970,V=040,S=0414,VL
2,12,1725,1122,V=033,S=0452,VL
2,12,1725,1438,V=020,S=0416,VL
2,12,1725,1799,V=028,S=0440,VL
2,12,1725,1933,V=026,S=0442,VL
2,12,1725,2398,V=043,S=0422,VL
2,12,1725,5291,V=023,S=0331,VL
2,12,1725,5544,V=022,S=0386,VL
2,12,1725,5762,V=022,S=0262,VL
2,12,1726,699,V=027,S=0360,VL
2,12,1726,1048,V=027,S=0393,VL
2,12,1726,1757,V=041,S=0204,VL
2,12,1726,2769,V=036,S=0263,VL
2,12,1726,3000,V=038,S=0451,VL
2,12,1726,4812,V=029,S=0374,VL
2,12,1726,5240,V=040,S=0363,VL
2,12,1727,1242,V=036,S=0413,VL
2,12,1727,1996,V=038,S=0457,VL
2,12,1727,2303,V=043,S=0306,VL
2,12,1727,2692,V=036,S=0484,VL
2,12,1727,3516,V=040,S=0290,VL
2,12,1727,3631,V=040,S=0300,VL
2,12,1727,5898,V=033,S=0402,VL
2,12,1728,1573,V=047,S=0353,VL
2,12,1728,2334,V=033,S=0412,VL
2,12,1728,2617,V=031,S=0368,VL
2,12,1728,2941,V=030,S=0305,VL
2,12,1728,3238,V=030,S=0401,VL
2,12,1728,3500,V=035,S=0392,VL
2,12,1728,3636,V=032,S=0401,VL
2,12,1728,3819,V=036,S=0381,VL
2,12,1728,4710,V=041,S=0472,VL
2,12,1728,5449,V=032,S=0413,VL
2,12,1729,501,V=039,S=0375,VL
2,12,1729,804,V=038,S=0480,VL
2,12,1729,2078,V=044,S=0385,VL
2,12,1729,2227,V=041,S=0355,VL
2,12,1729,2856,V=042,S=0407,VL
2,12,1729,4979,V=028,S=0226,VL
2,12,1730,1421,V=029,S=0410,VL
2,12,1730,1624,V=028,S=0217,VL
2,12,1730,2937,V=033,S=0380,VL
2,12,1730,3144,V=033,S=0377,VL
2,12,1730,4292,V=032,S=0445,VL
2,12,1730,4724,V=029,S=0359,VL
2,12,1730,4752,V=029,S=0192,2R
2,12,1730,4898,V=030,S=0364,VL
2,12,1730,5502,V=028,S=0377,VL
2,12,1730,5701,V=027,S=0369,VL
2,12,1730,5881,V=029,S=0467,VL
2,12,1731,290,V=040,S=0393,VL
2,12,1731,900,V=047,S=0306,VL
2,12,1731,1881,V=034,S=0409,VL
2,12,1731,2086,V=042,S=0361,VL
2,12,1731,2800,V=029,S=0459,VL
2,12,1731,2913,V=028,S=0354,VL
2,12,1731,3066,V=028,S=0428,VL
2,12,1731,3331,V=037,S=0416,VL
2,12,1731,3999,V=037,S=0536,VL
2,12,1731,4112,V=038,S=0285,VL
2,12,1731,4752,V=037,S=0427,VL
2,12,1731,5005,V=038,S=0439,VL
2,12,1731,5152,V=038,S=0382,VL
2,12,1732,654,V=041,S=0330,VL
2,12,1732,1128,V=035,S=0424,VL
2,12,1732,1301,V=036,S=0352,VL
2,12,1732,1448,V=035,S=0344,VL
2,12,1732,1565,V=034,S=0201,VL
2,12,1732,1983,V=032,S=0364,VL
2,12,1732,2696,V=031,S=0388,VL
2,12,1732,3207,V=036,S=0405,VL
2,12,1732,3416,V=035,S=0290,VL
2,12,1732,3676,V=035,S=0464,VL
2,12,1732,5048,V=047,S=0456,VL
2,12,1732,5967,V=035,S=0394,VL
2,12,1733,115,V=035,S=0308,VL
2,12,1733,442,V=033,S=0393,VL
2,12,1733,1190,V=032,S=0220,VL
2,12,1733,2087,V=034,S=0360,VL
2,12,1733,2247,V=032,S=0375,VL
2,12,1733,3433,V=025,S=0422,VL
2,12,1733,3768,V=033,S=0550,VL
2,12,1733,3996,V=033,S=0274,VL
2,12,1733,4191,V=034,S=0380,VL
2,12,1733,4628,V=035,S=0471,VL
2,12,1733,4783,V=036,S=0387,VL
2,12,1733,5144,V=029,S=0331,VL
2,12,1733,5333,V=029,S=0360,VL
2,12,1734,413,V=041,S=0447,VL
2,12,1734,1881,V=038,S=0367,VL
2,12,1734,2591,V=040,S=0375,VL
2,12,1734,2855,V=044,S=0426,VL
2,12,1734,4047,V=041,S=0359,VL
2,12,1734,4447,V=038,S=0369,VL
2,12,1734,4853,V=035,S=0411,VL
2,12,1734,5291,V=037,S=0357,VL
2,12,1734,5482,V=035,S=0376,VL
2,12,1735,186,V=044,S=0166,2R
2,12,1735,394,V=036,S=0407,VL
2,12,1735,1316,V=033,S=0341,VL
2,12,1735,2271,V=036,S=0373,VL
2,12,1735,2453,V=034,S=0399,VL
2,12,1735,2640,V=035,S=0439,VL
