Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
18/10/22,21:38,14,5,52,VL,1,271,,,,
18/10/22,21:38,41,9,51,VL,1,245,,,,
18/10/22,21:38,45,94,45,Moto,13,129,,,,
18/10/22,21:38,45,5,48,VL,1,256,,,,
18/10/22,21:39,23,0,45,VL,1,270,,,,
18/10/22,21:39,24,77,48,VL,1,256,,,,
18/10/22,21:39,25,95,49,VL,1,243,,,,
18/10/22,21:39,32,14,49,VL,1,245,,,,
18/10/22,21:39,34,26,49,Moto,13,141,,,,
18/10/22,21:39,36,14,51,VL,1,269,,,,
18/10/22,21:4,24,3,43,VL,1,255,,,,
18/10/22,21:4,26,92,39,VL,1,258,,,,
18/10/22,21:4,36,67,38,VL,1,322,,,,
18/10/22,21:4,38,34,39,VL,1,256,,,,
18/10/22,21:40,59,18,43,VL,1,231,,,,
18/10/22,21:41,0,77,44,VL,1,256,,,,
18/10/22,21:41,4,68,45,Moto,13,128,,,,
18/10/22,21:41,9,47,45,Moto,13,115,,,,
18/10/22,21:41,19,0,66,VL,1,259,,,,
18/10/22,21:41,29,29,66,VL,1,259,,,,
18/10/22,21:41,31,90,50,VL,1,243,,,,
18/10/22,21:42,10,21,47,VL,2,425,,,,
18/10/22,21:42,21,9,46,VL,1,257,,,,
18/10/22,21:42,22,52,49,VL,1,231,,,,
18/10/22,21:42,36,16,40,VL,1,269,,,,
18/10/22,21:42,39,38,41,VL,1,256,,,,
18/10/22,21:42,40,81,46,VL,1,244,,,,
18/10/22,21:43,34,9,39,VL,1,282,,,,
18/10/22,21:44,1,46,51,VL,1,255,,,,
18/10/22,21:44,15,59,45,VL,1,256,,,,
18/10/22,21:44,19,33,44,VL,1,243,,,,
18/10/22,21:44,38,59,83,VL,1,295,,,,
18/10/22,21:45,9,41,44,VL,1,255,,,,
18/10/22,21:45,44,70,59,Moto,13,128,,,,
18/10/22,21:45,50,66,42,VL,1,257,,,,
18/10/22,21:45,53,73,41,VL,1,282,,,,
18/10/22,21:45,55,73,39,VL,1,257,,,,
18/10/22,21:46,25,0,58,VL,1,256,,,,
18/10/22,21:46,41,8,50,VL,1,268,,,,
18/10/22,21:47,9,1,71,VL,1,246,,,,
18/10/22,21:47,28,73,44,Moto,13,154,,,,
18/10/22,21:47,44,1,42,VL,1,245,,,,
18/10/22,21:47,58,70,43,VL,1,244,,,,
18/10/22,21:48,25,67,73,VL,1,271,,,,
18/10/22,21:49,1,19,39,VL,1,256,,,,
18/10/22,21:49,41,35,45,VL,1,257,,,,
18/10/22,21:49,48,41,54,VL,1,271,,,,
18/10/22,21:5,20,64,50,VL,1,256,,,,
18/10/22,21:5,36,31,43,VL,1,256,,,,
18/10/22,21:5,52,79,37,VL,1,258,,,,
18/10/22,21:5,55,58,34,VL,1,255,,,,
18/10/22,21:5,57,39,31,VL,1,270,,,,
18/10/22,21:50,3,22,110,Moto,13,142,,,,
18/10/22,21:50,26,10,42,VL,1,244,,,,
18/10/22,21:50,53,26,49,VL,1,257,,,,
18/10/22,21:51,2,15,48,VL,1,258,,,,
18/10/22,21:51,28,49,52,VL,1,231,,,,
18/10/22,21:51,43,95,46,VL,2,358,,,,
18/10/22,21:51,46,92,37,VL,1,243,,,,
18/10/22,21:52,0,57,56,VL,1,271,,,,
18/10/22,21:52,44,95,47,VL,1,231,,,,
18/10/22,21:52,47,53,45,VL,1,242,,,,
18/10/22,21:55,15,35,91,Moto,13,153,,,,
18/10/22,21:55,18,99,51,VL,1,255,,,,
18/10/22,21:55,23,8,43,VL,1,270,,,,
18/10/22,21:55,25,43,45,VL,1,256,,,,
18/10/22,21:55,27,73,44,VL,1,256,,,,
18/10/22,21:55,36,51,44,VL,1,230,,,,
18/10/22,21:55,43,49,46,VL,1,192,,,,
18/10/22,21:56,12,97,49,VL,1,245,,,,
18/10/22,21:56,25,59,46,VL,1,255,,,,
18/10/22,21:57,22,87,63,VL,1,319,,,,
18/10/22,21:58,11,43,48,VL,1,245,,,,
18/10/22,21:59,50,41,49,VL,1,257,,,,
18/10/22,21:59,52,58,50,VL,1,243,,,,
18/10/22,21:6,2,0,41,VL,1,282,,,,
18/10/22,21:6,3,36,42,VL,1,245,,,,
18/10/22,21:6,7,29,40,VL,1,243,,,,
18/10/22,21:6,9,77,35,VL,1,257,,,,
18/10/22,21:6,11,56,42,VL,1,258,,,,
18/10/22,21:6,28,51,51,VL,1,242,,,,
18/10/22,21:6,42,45,45,VL,1,193,,,,
18/10/22,21:7,6,4,57,VL,1,255,,,,
18/10/22,21:8,9,5,65,VL,1,256,,,,
18/10/22,21:8,12,26,50,VL,1,255,,,,
18/10/22,21:8,17,50,26,Moto,13,128,,,,
18/10/22,21:8,28,20,53,VL,1,232,,,,
18/10/22,21:8,54,41,48,VL,1,270,,,,
18/10/22,21:9,5,69,42,VL,1,294,,,,
18/10/22,21:9,13,29,41,VL,1,258,,,,
18/10/22,21:9,57,43,49,VL,1,258,,,,
18/10/22,22:1,7,56,49,VL,1,257,,,,
18/10/22,22:1,10,66,56,VL,1,245,,,,
18/10/22,22:1,13,24,52,VL,1,258,,,,
18/10/22,22:1,26,44,37,VL,1,269,,,,
18/10/22,22:1,46,74,50,VL,1,230,,,,
18/10/22,22:1,54,15,41,VL,1,256,,,,
18/10/22,22:10,27,80,54,VL,1,256,,,,
18/10/22,22:10,47,71,34,VL,1,269,,,,
18/10/22,22:11,12,85,61,VL,1,310,,,,
18/10/22,22:12,2,40,68,VL,2,375,,,,
18/10/22,22:12,27,62,65,VL,1,256,,,,
18/10/22,22:13,5,7,54,VL,1,245,,,,
18/10/22,22:13,7,85,57,VL,1,255,,,,
18/10/22,22:13,13,57,44,VL,1,270,,,,
18/10/22,22:13,17,74,49,VL,1,271,,,,
18/10/22,22:13,43,34,42,VL,1,230,,,,
18/10/22,22:13,50,44,43,Moto,13,115,,,,
18/10/22,22:14,32,61,50,VL,1,243,,,,
18/10/22,22:14,44,57,51,VL,1,267,,,,
18/10/22,22:14,52,17,74,VL,1,258,,,,
18/10/22,22:14,56,84,59,VL,1,258,,,,
18/10/22,22:15,9,31,41,VL,1,244,,,,
18/10/22,22:15,17,89,45,VL,1,270,,,,
18/10/22,22:15,34,22,54,VL,1,231,,,,
18/10/22,22:16,3,12,43,VL,1,256,,,,
18/10/22,22:16,37,71,52,VL,1,257,,,,
18/10/22,22:17,39,36,52,VL,1,231,,,,
18/10/22,22:17,53,67,62,VL,1,259,,,,
18/10/22,22:18,15,20,56,VL,1,258,,,,
18/10/22,22:18,18,48,59,VL,1,245,,,,
18/10/22,22:18,39,64,63,VL,1,242,,,,
18/10/22,22:19,23,2,65,Moto,13,140,,,,
18/10/22,22:19,35,24,38,VL,1,256,,,,
18/10/22,22:19,38,49,47,VL,1,271,,,,
18/10/22,22:2,5,82,62,Moto,13,129,,,,
18/10/22,22:2,7,28,59,VL,1,244,,,,
18/10/22,22:20,5,44,47,Moto,13,115,,,,
18/10/22,22:20,21,27,48,VL,1,257,,,,
18/10/22,22:20,36,37,53,VL,1,242,,,,
18/10/22,22:21,43,29,70,VL,1,245,,,,
18/10/22,22:22,38,99,37,VL,1,243,,,,
18/10/22,22:22,40,86,36,VL,1,257,,,,
18/10/22,22:23,3,7,49,VL,1,243,,,,
18/10/22,22:23,18,54,45,VL,1,283,,,,
18/10/22,22:24,23,54,47,VL,1,192,,,,
18/10/22,22:24,23,46,46,VL,1,308,,,,
18/10/22,22:25,48,98,60,VL,1,255,,,,
18/10/22,22:26,21,72,57,VL,1,269,,,,
18/10/22,22:26,24,27,59,VL,1,332,,,,
18/10/22,22:26,58,55,50,VL,1,257,,,,
18/10/22,22:27,54,99,51,VL,1,256,,,,
18/10/22,22:28,39,87,82,Moto,13,155,,,,
18/10/22,22:28,42,87,41,VL,1,243,,,,
18/10/22,22:28,45,94,59,VL,1,255,,,,
18/10/22,22:28,50,90,60,VL,1,259,,,,
18/10/22,22:28,59,30,50,VL,1,268,,,,
18/10/22,22:29,2,12,53,Moto,13,127,,,,
18/10/22,22:3,5,51,62,VL,1,257,,,,
18/10/22,22:30,25,81,48,VL,1,258,,,,
18/10/22,22:30,27,43,45,VL,1,269,,,,
18/10/22,22:32,10,9,49,VL,1,244,,,,
18/10/22,22:32,34,16,53,VL,1,244,,,,
18/10/22,22:33,22,47,45,VL,1,269,,,,
18/10/22,22:33,26,32,45,VL,1,257,,,,
18/10/22,22:33,35,56,40,VL,1,244,,,,
18/10/22,22:34,14,10,47,VL,1,256,,,,
18/10/22,22:34,17,79,43,Moto,13,115,,,,
18/10/22,22:34,20,0,44,VL,1,268,,,,
18/10/22,22:34,22,61,47,VL,1,257,,,,
18/10/22,22:34,56,18,53,VL,1,280,,,,
18/10/22,22:34,59,34,47,VL,1,268,,,,
18/10/22,22:35,11,59,53,VL,1,308,,,,
18/10/22,22:35,16,51,51,VL,1,257,,,,
18/10/22,22:35,20,26,56,VL,1,257,,,,
18/10/22,22:35,22,27,53,VL,1,320,,,,
18/10/22,22:35,27,70,45,VL,1,256,,,,
18/10/22,22:36,4,51,47,VL,1,258,,,,
18/10/22,22:36,6,32,46,VL,1,255,,,,
18/10/22,22:36,43,91,63,Moto,13,140,,,,
18/10/22,22:36,45,77,50,VL,1,308,,,,
18/10/22,22:37,12,5,45,VL,1,256,,,,
18/10/22,22:37,33,12,58,VL,1,280,,,,
18/10/22,22:38,23,26,52,VL,1,270,,,,
18/10/22,22:38,36,42,61,VL,1,230,,,,
18/10/22,22:4,10,82,44,VL,1,258,,,,
18/10/22,22:4,12,84,46,VL,1,256,,,,
18/10/22,22:4,50,58,55,VL,1,244,,,,
18/10/22,22:4,53,30,48,VL,1,256,,,,
18/10/22,22:4,56,66,47,VL,1,257,,,,
18/10/22,22:4,58,15,46,VL,1,269,,,,
18/10/22,22:40,12,25,42,VL,1,256,,,,
18/10/22,22:40,30,82,57,VL,1,230,,,,
18/10/22,22:40,57,80,54,VL,1,271,,,,
18/10/22,22:41,9,39,55,VL,1,243,,,,
18/10/22,22:41,26,17,39,VL,1,255,,,,
18/10/22,22:41,28,65,42,VL,1,256,,,,
18/10/22,22:41,33,99,37,VL,1,345,,,,
18/10/22,22:42,50,70,46,VL,1,243,,,,
18/10/22,22:43,2,68,42,VL,1,231,,,,
18/10/22,22:43,16,98,35,VL,1,270,,,,
18/10/22,22:43,35,1,86,VL,1,260,,,,
18/10/22,22:43,46,55,47,VL,1,229,,,,
18/10/22,22:44,29,43,53,VL,1,258,,,,
18/10/22,22:45,31,66,50,VL,1,268,,,,
18/10/22,22:45,36,95,49,VL,1,258,,,,
18/10/22,22:45,47,77,60,VL,1,259,,,,
18/10/22,22:45,52,12,59,VL,1,270,,,,
18/10/22,22:46,11,20,48,VL,1,245,,,,
18/10/22,22:46,12,44,50,VL,1,270,,,,
18/10/22,22:46,35,51,56,VL,1,257,,,,
18/10/22,22:46,37,15,60,VL,1,243,,,,
18/10/22,22:47,1,91,79,VL,1,271,,,,
18/10/22,22:48,3,11,48,Moto,13,114,,,,
18/10/22,22:48,34,53,42,VL,1,284,,,,
18/10/22,22:48,47,97,51,VL,1,255,,,,
18/10/22,22:49,33,5,48,VL,1,245,,,,
18/10/22,22:49,54,95,58,VL,1,256,,,,
18/10/22,22:5,0,12,49,VL,1,233,,,,
18/10/22,22:5,9,65,57,VL,1,295,,,,
18/10/22,22:5,31,86,33,VL,1,231,,,,
18/10/22,22:5,38,96,47,VL,1,268,,,,
18/10/22,22:5,42,60,50,VL,1,243,,,,
18/10/22,22:5,46,50,48,VL,1,295,,,,
18/10/22,22:5,48,31,49,VL,1,245,,,,
18/10/22,22:5,52,71,56,VL,1,258,,,,
18/10/22,22:50,50,32,42,VL,1,270,,,,
18/10/22,22:51,21,97,35,VL,1,268,,,,
18/10/22,22:51,21,51,71,VL,1,270,,,,
18/10/22,22:52,2,25,71,Moto,13,154,,,,
18/10/22,22:52,43,50,50,VL,1,269,,,,
18/10/22,22:52,55,58,56,VL,1,243,,,,
18/10/22,22:53,6,40,49,VL,1,232,,,,
18/10/22,22:53,17,16,59,VL,1,281,,,,
18/10/22,22:53,47,31,49,VL,1,268,,,,
18/10/22,22:53,49,95,47,VL,1,246,,,,
18/10/22,22:54,15,61,52,VL,1,243,,,,
18/10/22,22:54,39,79,57,VL,1,259,,,,
18/10/22,22:55,2,21,56,VL,1,258,,,,
18/10/22,22:55,48,6,83,VL,1,244,,,,
18/10/22,22:56,9,6,44,VL,1,257,,,,
18/10/22,22:57,22,70,49,VL,1,321,,,,
18/10/22,22:57,25,15,46,VL,1,258,,,,
18/10/22,22:57,49,27,45,VL,1,256,,,,
18/10/22,22:57,52,8,44,VL,1,256,,,,
18/10/22,22:57,55,33,47,VL,1,271,,,,
18/10/22,22:58,14,36,54,VL,1,268,,,,
18/10/22,22:58,26,53,51,VL,1,231,,,,
18/10/22,22:58,57,45,52,VL,1,244,,,,
18/10/22,22:59,28,44,64,VL,1,257,,,,
18/10/22,22:59,59,70,43,VL,1,257,,,,
18/10/22,22:6,42,82,48,VL,1,258,,,,
18/10/22,22:6,54,94,48,VL,1,270,,,,
18/10/22,22:7,20,35,51,VL,1,244,,,,
18/10/22,22:7,32,5,53,VL,1,255,,,,
18/10/22,22:7,40,75,56,VL,1,271,,,,
18/10/22,22:8,6,46,59,VL,1,255,,,,
18/10/22,22:9,10,28,52,VL,1,269,,,,
18/10/22,22:9,41,63,60,VL,1,257,,,,
18/10/22,22:9,46,24,49,VL,1,269,,,,
18/10/22,23:0,27,44,43,VL,1,256,,,,
18/10/22,23:0,39,32,32,VL,1,268,,,,
18/10/22,23:0,41,83,37,VL,1,244,,,,
18/10/22,23:10,20,69,41,VL,1,230,,,,
18/10/22,23:11,11,53,47,VL,1,242,,,,
18/10/22,23:12,11,9,41,VL,1,257,,,,
18/10/22,23:12,13,36,42,VL,1,244,,,,
18/10/22,23:12,58,27,52,VL,1,257,,,,
18/10/22,23:13,27,89,53,VL,2,374,,,,
18/10/22,23:13,30,93,51,VL,1,244,,,,
18/10/22,23:13,58,41,53,VL,1,256,,,,
18/10/22,23:14,6,46,65,VL,1,243,,,,
18/10/22,23:14,18,51,50,VL,1,255,,,,
18/10/22,23:15,45,72,41,VL,1,232,,,,
18/10/22,23:15,46,96,43,VL,1,257,,,,
18/10/22,23:16,2,67,48,VL,1,242,,,,
18/10/22,23:17,7,2,48,VL,1,245,,,,
18/10/22,23:17,57,64,46,VL,1,258,,,,
18/10/22,23:18,7,92,50,VL,1,255,,,,
18/10/22,23:18,9,89,48,VL,1,258,,,,
18/10/22,23:19,8,10,50,VL,1,243,,,,
18/10/22,23:19,16,69,48,VL,1,244,,,,
18/10/22,23:19,20,73,46,VL,1,258,,,,
18/10/22,23:19,58,83,54,VL,1,243,,,,
18/10/22,23:2,40,80,45,VL,1,256,,,,
18/10/22,23:2,51,70,48,VL,1,270,,,,
18/10/22,23:20,32,70,52,VL,1,244,,,,
18/10/22,23:20,35,86,46,VL,1,243,,,,
18/10/22,23:20,38,64,51,VL,1,257,,,,
18/10/22,23:21,13,70,52,VL,1,257,,,,
18/10/22,23:21,15,37,48,VL,1,242,,,,
18/10/22,23:21,24,99,47,VL,1,229,,,,
18/10/22,23:22,13,14,53,VL,1,255,,,,
18/10/22,23:22,26,70,61,VL,1,242,,,,
18/10/22,23:23,7,20,51,VL,1,269,,,,
18/10/22,23:23,29,48,50,VL,1,256,,,,
18/10/22,23:24,26,48,47,VL,1,256,,,,
18/10/22,23:24,29,30,47,VL,1,258,,,,
18/10/22,23:24,53,30,42,VL,1,345,,,,
18/10/22,23:25,28,11,44,VL,1,256,,,,
18/10/22,23:25,40,19,39,VL,1,269,,,,
18/10/22,23:26,42,33,63,VL,1,280,,,,
18/10/22,23:27,27,16,70,VL,1,270,,,,
18/10/22,23:28,55,59,51,VL,1,258,,,,
18/10/22,23:29,55,32,40,Moto,13,115,,,,
18/10/22,23:3,1,51,48,VL,1,191,,,,
18/10/22,23:3,21,66,64,VL,1,255,,,,
18/10/22,23:3,24,0,63,VL,1,243,,,,
18/10/22,23:3,27,50,60,Moto,13,154,,,,
18/10/22,23:31,4,7,67,Moto,13,154,,,,
18/10/22,23:32,56,97,52,VL,1,257,,,,
18/10/22,23:33,17,35,65,VL,1,243,,,,
18/10/22,23:35,15,3,80,Moto,13,153,,,,
18/10/22,23:35,49,79,49,VL,1,270,,,,
18/10/22,23:35,50,89,48,Moto,13,141,,,,
18/10/22,23:38,45,58,46,VL,1,268,,,,
18/10/22,23:38,47,35,44,VL,1,230,,,,
18/10/22,23:39,32,68,71,VL,1,312,,,,
18/10/22,23:4,53,94,47,VL,1,257,,,,
18/10/22,23:40,54,39,62,VL,1,268,,,,
18/10/22,23:41,54,9,40,Moto,13,128,,,,
18/10/22,23:43,47,5,38,VL,1,256,,,,
18/10/22,23:44,31,69,46,VL,2,361,,,,
18/10/22,23:44,41,91,59,VL,1,270,,,,
18/10/22,23:45,32,81,44,VL,1,270,,,,
18/10/22,23:45,50,5,48,VL,1,282,,,,
18/10/22,23:46,30,15,38,VL,1,270,,,,
18/10/22,23:48,36,16,51,VL,1,257,,,,
18/10/22,23:48,41,23,49,VL,1,269,,,,
18/10/22,23:48,50,5,47,VL,1,231,,,,
18/10/22,23:49,33,9,51,VL,1,256,,,,
18/10/22,23:5,23,40,53,VL,1,269,,,,
18/10/22,23:5,26,79,49,VL,1,256,,,,
18/10/22,23:5,29,85,47,VL,1,270,,,,
18/10/22,23:5,33,11,47,VL,1,256,,,,
18/10/22,23:5,43,49,41,VL,1,258,,,,
18/10/22,23:5,54,26,33,VL,1,244,,,,
18/10/22,23:50,22,29,47,VL,1,244,,,,
18/10/22,23:50,45,47,59,VL,1,258,,,,
18/10/22,23:50,56,25,50,VL,1,256,,,,
18/10/22,23:51,33,56,45,VL,1,242,,,,
18/10/22,23:51,45,10,51,VL,1,232,,,,
18/10/22,23:51,47,10,47,VL,1,232,,,,
18/10/22,23:53,49,39,62,VL,1,256,,,,
18/10/22,23:54,51,17,26,VL,1,282,,,,
18/10/22,23:55,42,36,42,VL,1,256,,,,
18/10/22,23:55,50,83,50,VL,1,256,,,,
18/10/22,23:56,3,40,52,VL,1,243,,,,
18/10/22,23:56,21,78,38,Moto,13,127,,,,
18/10/22,23:56,39,32,49,VL,1,243,,,,
18/10/22,23:58,20,4,34,VL,1,257,,,,
18/10/22,23:58,44,3,89,VL,1,282,,,,
18/10/22,23:6,24,75,55,VL,1,243,,,,
18/10/22,23:7,8,74,39,VL,1,244,,,,
18/10/22,23:7,10,81,39,VL,1,230,,,,
18/10/22,23:8,10,98,51,VL,1,254,,,,
18/10/22,23:8,12,88,49,VL,1,258,,,,
18/10/22,23:8,14,65,47,VL,1,257,,,,
18/10/22,23:8,21,19,48,VL,1,269,,,,
18/10/22,23:8,28,86,43,VL,1,255,,,,
18/10/22,23:8,31,5,40,VL,1,258,,,,
18/10/22,23:8,41,28,42,VL,1,245,,,,
18/10/22,23:9,20,63,55,VL,1,269,,,,
18/10/22,23:9,23,19,56,VL,1,256,,,,
19/10/22,0:0,16,15,71,VL,1,260,,,,
19/10/22,0:0,30,55,51,VL,1,270,,,,
19/10/22,0:1,43,82,42,Moto,13,116,,,,
19/10/22,0:1,48,62,42,VL,1,257,,,,
19/10/22,0:10,28,73,39,VL,1,243,,,,
19/10/22,0:10,43,1,54,VL,1,243,,,,
19/10/22,0:12,32,98,40,VL,1,268,,,,
19/10/22,0:12,34,75,45,VL,1,243,,,,
19/10/22,0:12,37,76,48,VL,1,256,,,,
19/10/22,0:14,13,37,45,VL,1,257,,,,
19/10/22,0:14,16,34,41,VL,1,243,,,,
19/10/22,0:15,1,38,41,Moto,13,114,,,,
19/10/22,0:15,43,57,52,VL,1,271,,,,
19/10/22,0:16,26,27,55,VL,1,244,,,,
19/10/22,0:18,38,32,51,VL,1,254,,,,
19/10/22,0:19,10,19,43,VL,1,230,,,,
19/10/22,0:19,11,83,42,VL,1,283,,,,
19/10/22,0:20,3,95,45,VL,1,283,,,,
19/10/22,0:20,6,12,43,VL,1,270,,,,
19/10/22,0:20,8,21,38,VL,1,257,,,,
19/10/22,0:20,9,83,37,VL,1,294,,,,
19/10/22,0:20,18,69,52,VL,1,257,,,,
19/10/22,0:20,53,92,64,VL,1,267,,,,
19/10/22,0:20,56,83,60,VL,1,243,,,,
19/10/22,0:21,52,62,50,VL,1,243,,,,
19/10/22,0:22,3,54,51,VL,1,254,,,,
19/10/22,0:22,45,95,53,VL,1,257,,,,
19/10/22,0:23,46,34,51,VL,1,229,,,,
19/10/22,0:24,47,8,51,VL,1,242,,,,
19/10/22,0:29,26,63,61,Moto,13,152,,,,
19/10/22,0:29,28,88,63,VL,1,243,,,,
19/10/22,0:29,44,60,69,VL,1,255,,,,
19/10/22,0:3,13,16,54,VL,1,256,,,,
19/10/22,0:3,19,79,46,VL,1,257,,,,
19/10/22,0:3,21,27,47,VL,1,230,,,,
19/10/22,0:3,48,11,50,VL,1,283,,,,
19/10/22,0:30,34,77,66,VL,1,268,,,,
19/10/22,0:33,17,15,27,VL,2,371,,,,
19/10/22,0:34,14,63,45,VL,1,258,,,,
19/10/22,0:35,18,36,49,VL,1,243,,,,
19/10/22,0:35,27,60,54,VL,1,230,,,,
19/10/22,0:36,21,71,74,VL,1,272,,,,
19/10/22,0:37,38,16,54,VL,1,245,,,,
19/10/22,0:38,20,35,53,VL,1,270,,,,
19/10/22,0:4,36,85,32,VL,1,244,,,,
19/10/22,0:40,0,75,44,VL,1,256,,,,
19/10/22,0:40,49,81,56,VL,1,231,,,,
19/10/22,0:40,51,98,54,VL,1,242,,,,
19/10/22,0:43,3,89,46,VL,1,256,,,,
19/10/22,0:43,48,2,49,VL,1,268,,,,
19/10/22,0:45,9,24,70,VL,1,256,,,,
19/10/22,0:46,29,39,76,VL,1,268,,,,
19/10/22,0:46,57,61,55,VL,1,350,,,,
19/10/22,0:49,26,11,110,VL,1,627,,,,
19/10/22,0:5,20,67,51,VL,1,230,,,,
19/10/22,0:5,29,69,64,VL,1,255,,,,
19/10/22,0:5,39,53,55,VL,1,259,,,,
19/10/22,0:5,45,24,51,VL,1,257,,,,
19/10/22,0:50,28,35,55,VL,1,272,,,,
19/10/22,0:50,45,91,60,VL,1,259,,,,
19/10/22,0:52,12,19,49,VL,1,271,,,,
19/10/22,0:52,14,50,41,Moto,13,128,,,,
19/10/22,0:53,34,17,43,VL,1,230,,,,
19/10/22,0:53,35,82,46,Moto,13,115,,,,
19/10/22,0:53,52,95,49,VL,1,258,,,,
19/10/22,0:56,32,17,40,VL,1,257,,,,
19/10/22,0:58,27,27,50,VL,1,308,,,,
19/10/22,0:58,42,12,35,VL,1,244,,,,
19/10/22,0:59,26,41,50,VL,1,257,,,,
19/10/22,0:6,3,61,52,VL,1,295,,,,
19/10/22,0:7,27,84,51,VL,1,255,,,,
19/10/22,0:7,43,50,42,VL,1,257,,,,
19/10/22,0:8,4,58,52,VL,1,255,,,,
19/10/22,0:8,6,30,47,VL,1,231,,,,
19/10/22,0:8,42,92,50,VL,1,243,,,,
19/10/22,0:8,47,56,46,VL,1,232,,,,
19/10/22,0:8,51,48,49,VL,1,243,,,,
19/10/22,0:9,47,30,53,VL,1,244,,,,
19/10/22,0:9,53,18,48,VL,1,256,,,,
19/10/22,0:9,57,23,40,VL,1,244,,,,
19/10/22,1:0,10,32,47,VL,1,246,,,,
19/10/22,1:11,30,25,54,VL,1,216,,,,
19/10/22,1:14,38,0,48,VL,12,281,308,,,
19/10/22,1:17,17,29,39,Moto,13,115,,,,
19/10/22,1:2,27,23,20,Trottinette,13,89,,,,
19/10/22,1:2,59,87,38,VL,1,245,,,,
19/10/22,1:20,15,92,70,VL,1,256,,,,
19/10/22,1:20,53,38,70,Moto,13,141,,,,
19/10/22,1:21,54,36,35,VL,1,243,,,,
19/10/22,1:22,56,37,56,VL,1,258,,,,
19/10/22,1:23,40,75,49,VL,1,258,,,,
19/10/22,1:24,57,76,48,VL,1,257,,,,
19/10/22,1:25,56,49,47,VL,1,269,,,,
19/10/22,1:27,26,86,52,VL,1,230,,,,
19/10/22,1:28,27,26,52,VL,1,244,,,,
19/10/22,1:28,39,34,50,VL,1,243,,,,
19/10/22,1:3,10,93,48,VL,1,256,,,,
19/10/22,1:3,55,22,64,VL,1,271,,,,
19/10/22,1:30,13,15,63,VL,1,270,,,,
19/10/22,1:30,17,44,51,VL,1,243,,,,
19/10/22,1:32,40,79,57,VL,1,245,,,,
19/10/22,1:34,36,49,48,VL,1,191,,,,
19/10/22,1:37,36,17,60,VL,1,271,,,,
19/10/22,1:39,31,10,58,VL,1,256,,,,
19/10/22,1:40,31,57,49,VL,1,258,,,,
19/10/22,1:40,40,37,47,VL,1,271,,,,
19/10/22,1:40,44,31,15,Vélo,13,102,,,,
19/10/22,1:47,47,95,59,VL,1,242,,,,
19/10/22,1:48,23,54,82,VL,1,286,,,,
19/10/22,1:48,44,19,21,VL,1,244,,,,
19/10/22,1:48,58,3,52,VL,1,257,,,,
19/10/22,1:5,41,15,59,VL,1,258,,,,
19/10/22,1:51,22,13,48,VL,1,336,,,,
19/10/22,1:52,59,37,45,VL,1,192,,,,
19/10/22,1:55,47,71,55,VL,1,258,,,,
19/10/22,1:57,58,98,55,VL,1,246,,,,
19/10/22,1:58,29,48,32,VL,1,257,,,,
19/10/22,1:6,40,0,44,PL,10,359,667,140,140,
19/10/22,1:9,43,15,57,VL,1,309,,,,
19/10/22,10:0,5,74,51,VL,1,242,,,,
19/10/22,10:0,16,14,58,Moto,13,127,,,,
19/10/22,10:0,21,75,52,VL,1,258,,,,
19/10/22,10:0,23,76,52,VL,1,282,,,,
19/10/22,10:0,25,88,49,VL,1,258,,,,
19/10/22,10:0,49,34,34,VL,1,257,,,,
19/10/22,10:1,17,77,49,VL,1,283,,,,
19/10/22,10:10,7,20,50,VL,1,245,,,,
19/10/22,10:10,16,25,36,VL,1,255,,,,
19/10/22,10:10,18,11,35,VL,1,255,,,,
19/10/22,10:10,20,6,33,VL,1,243,,,,
19/10/22,10:10,42,48,46,VL,1,270,,,,
19/10/22,10:11,4,24,37,VL,1,257,,,,
19/10/22,10:11,6,19,45,VL,1,283,,,,
19/10/22,10:11,9,27,47,VL,1,231,,,,
19/10/22,10:11,13,19,47,VL,1,231,,,,
19/10/22,10:12,4,74,47,VL,1,271,,,,
19/10/22,10:12,16,52,43,VL,1,281,,,,
19/10/22,10:12,17,82,43,Moto,13,139,,,,
19/10/22,10:12,51,38,40,VL,1,256,,,,
19/10/22,10:12,54,33,38,VL,1,269,,,,
19/10/22,10:12,56,69,39,VL,1,294,,,,
19/10/22,10:13,14,49,43,VL,1,257,,,,
19/10/22,10:13,28,67,49,VL,1,245,,,,
19/10/22,10:13,32,97,48,VL,1,270,,,,
19/10/22,10:13,34,56,56,VL,1,258,,,,
19/10/22,10:14,11,24,52,VL,1,244,,,,
19/10/22,10:14,22,39,45,VL,1,282,,,,
19/10/22,10:14,57,57,49,VL,1,282,,,,
19/10/22,10:14,58,86,51,VL,1,322,,,,
19/10/22,10:15,0,29,52,VL,1,257,,,,
19/10/22,10:15,30,61,49,VL,1,256,,,,
19/10/22,10:15,44,84,54,VL,1,256,,,,
19/10/22,10:15,47,29,49,VL,1,268,,,,
19/10/22,10:15,50,22,46,VL,1,268,,,,
19/10/22,10:15,54,93,46,VL,2,358,,,,
19/10/22,10:15,57,46,42,VL,1,256,,,,
19/10/22,10:16,32,44,55,VL,1,272,,,,
19/10/22,10:16,47,51,47,VL,1,272,,,,
19/10/22,10:17,13,73,52,VL,1,257,,,,
19/10/22,10:17,21,49,55,VL,1,281,,,,
