Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
19/10/22,7:16,46,0,41,VL,1,255,,,,
19/10/22,7:16,56,61,41,VL,1,255,,,,
19/10/22,7:17,15,6,48,VL,1,232,,,,
19/10/22,7:17,17,62,48,VL,1,285,,,,
19/10/22,7:17,28,54,43,VL,1,244,,,,
19/10/22,7:18,0,93,47,VL,1,193,,,,
19/10/22,7:18,1,69,47,VL,1,193,,,,
19/10/22,7:18,8,32,34,VL,1,283,,,,
19/10/22,7:18,10,12,34,VL,1,270,,,,
19/10/22,7:18,11,36,34,VL,1,256,,,,
19/10/22,7:18,32,53,50,VL,1,280,,,,
19/10/22,7:18,44,63,54,VL,1,259,,,,
19/10/22,7:19,20,17,38,VL,1,258,,,,
19/10/22,7:19,23,68,47,2RM,13,129,,,,
19/10/22,7:19,55,20,47,VL,1,192,,,,
19/10/22,7:19,57,97,31,VL,1,256,,,,
19/10/22,7:19,59,53,31,VL,1,268,,,,
19/10/22,7:20,7,63,38,VL,1,270,,,,
19/10/22,7:20,23,26,51,2RM,13,140,,,,
19/10/22,7:20,36,9,58,VL,1,267,,,,
19/10/22,7:20,51,3,53,VL,1,256,,,,
19/10/22,7:21,29,15,48,VL,1,282,,,,
19/10/22,7:21,30,78,48,VL,1,256,,,,
19/10/22,7:21,36,25,50,VL,1,245,,,,
19/10/22,7:21,40,38,44,VL,1,269,,,,
19/10/22,7:21,43,42,24,V�lo �lectrique,13,102,,,,
19/10/22,7:21,45,22,52,VL,1,272,,,,
19/10/22,7:21,46,59,50,VL,2,412,,,,
19/10/22,7:21,47,76,48,VL,1,258,,,,
19/10/22,7:22,7,89,50,2RM,13,115,,,,
19/10/22,7:22,26,18,37,VL,1,309,,,,
19/10/22,7:22,30,49,36,VL,1,255,,,,
19/10/22,7:22,33,10,32,VL,1,257,,,,
19/10/22,7:22,34,15,32,VL,1,294,,,,
19/10/22,7:22,36,67,37,VL,1,269,,,,
19/10/22,7:22,39,33,36,VL,1,255,,,,
19/10/22,7:22,52,46,46,VL,1,193,,,,
19/10/22,7:23,18,1,52,VL,1,268,,,,
19/10/22,7:23,37,59,47,VL,1,244,,,,
19/10/22,7:24,14,1,45,VL,1,256,,,,
19/10/22,7:24,16,85,46,VL,1,257,,,,
19/10/22,7:24,18,18,46,VL,1,268,,,,
19/10/22,7:24,38,26,38,Bus articul�,14,565,707,,,
19/10/22,7:24,40,94,30,VL,1,296,,,,
19/10/22,7:24,43,81,24,VL,1,268,,,,
19/10/22,7:25,1,97,45,VL,1,310,,,,
19/10/22,7:25,3,25,22,V�lo �lectrique,13,102,,,,
19/10/22,7:25,11,19,40,VL,1,268,,,,
19/10/22,7:25,13,74,43,VL,1,270,,,,
19/10/22,7:25,28,90,50,VL,1,243,,,,
19/10/22,7:25,31,10,51,VL,1,257,,,,
19/10/22,7:25,38,50,50,VL,1,244,,,,
19/10/22,7:25,45,66,52,VL,1,269,,,,
19/10/22,7:26,18,73,40,VL,1,283,,,,
19/10/22,7:26,20,57,44,2RM,13,153,,,,
19/10/22,7:26,40,81,42,VL,1,269,,,,
19/10/22,7:26,42,45,40,VL,1,270,,,,
19/10/22,7:26,43,83,41,VL,1,281,,,,
19/10/22,7:26,45,56,42,VL,1,258,,,,
19/10/22,7:26,52,18,48,VL,1,257,,,,
19/10/22,7:27,5,62,52,VL,1,243,,,,
19/10/22,7:27,32,56,45,VL,1,191,,,,
19/10/22,7:27,32,67,52,VL,1,282,,,,
19/10/22,7:27,37,72,56,VL,1,268,,,,
19/10/22,7:27,41,37,52,VL,1,349,,,,
19/10/22,7:28,4,6,44,VL,1,258,,,,
19/10/22,7:28,7,97,38,VL,1,271,,,,
19/10/22,7:28,21,68,54,VL,1,259,,,,
19/10/22,7:28,29,90,43,VL,1,256,,,,
19/10/22,7:28,35,24,40,VL,1,230,,,,
19/10/22,7:28,37,46,42,VL,1,269,,,,
19/10/22,7:28,41,42,42,VL,1,256,,,,
19/10/22,7:28,44,25,40,VL,1,257,,,,
19/10/22,7:28,53,55,49,VL,1,230,,,,
19/10/22,7:29,41,36,47,VL,1,244,,,,
19/10/22,7:29,42,56,47,VL,1,268,,,,
19/10/22,7:29,45,70,48,VL,1,256,,,,
19/10/22,7:30,1,27,51,VL,1,255,,,,
19/10/22,7:30,15,65,46,VL,1,256,,,,
19/10/22,7:30,51,4,44,VL,1,281,,,,
19/10/22,7:30,52,75,47,VL,1,271,,,,
19/10/22,7:30,58,31,38,VL,1,270,,,,
19/10/22,7:31,3,74,48,VL,1,346,,,,
19/10/22,7:31,7,7,41,VL,1,271,,,,
19/10/22,7:31,8,93,40,2RM,13,154,,,,
19/10/22,7:31,11,8,44,VL,1,244,,,,
19/10/22,7:31,13,40,49,VL,1,256,,,,
19/10/22,7:31,16,44,45,VL,1,256,,,,
19/10/22,7:31,31,84,44,VL,1,257,,,,
19/10/22,7:31,32,12,31,VL,1,206,,,,
19/10/22,7:32,4,68,41,VL,1,306,,,,
19/10/22,7:32,6,22,44,VL,1,243,,,,
19/10/22,7:32,8,40,44,VL,1,242,,,,
19/10/22,7:32,16,69,45,VL,1,191,,,,
19/10/22,7:32,16,85,56,VL,1,257,,,,
19/10/22,7:32,27,20,41,2RM,13,116,,,,
19/10/22,7:32,53,8,46,VL,1,256,,,,
19/10/22,7:32,56,65,49,VL,1,256,,,,
19/10/22,7:33,2,37,48,VL,1,282,,,,
19/10/22,7:33,4,43,46,2RM,13,153,,,,
19/10/22,7:33,6,31,46,VL,1,282,,,,
19/10/22,7:33,9,93,41,VL,1,269,,,,
19/10/22,7:33,18,4,45,VL,1,230,,,,
19/10/22,7:33,23,66,50,VL,1,256,,,,
19/10/22,7:33,38,74,51,VL,1,242,,,,
19/10/22,7:33,46,11,53,2RM,13,127,,,,
19/10/22,7:34,15,44,58,VL,1,254,,,,
19/10/22,7:35,6,45,54,VL,1,283,,,,
19/10/22,7:35,11,93,46,VL,1,245,,,,
19/10/22,7:35,34,17,33,Bus articul�,14,551,680,,,
19/10/22,7:35,39,63,26,PL,2,526,,,,
19/10/22,7:35,42,6,23,VL,1,269,,,,
19/10/22,7:35,43,55,23,VL,1,269,,,,
19/10/22,7:35,46,68,27,VL,1,345,,,,
19/10/22,7:35,49,65,32,VL,1,255,,,,
19/10/22,7:35,52,73,29,VL,1,257,,,,
19/10/22,7:35,55,22,30,VL,1,257,,,,
19/10/22,7:35,58,33,30,VL,1,257,,,,
19/10/22,7:36,1,13,30,VL,2,449,,,,
19/10/22,7:36,6,43,29,VL,1,256,,,,
19/10/22,7:36,9,19,33,VL,1,268,,,,
19/10/22,7:36,14,19,37,VL,1,269,,,,
19/10/22,7:36,15,76,35,VL,1,269,,,,
19/10/22,7:36,18,17,41,VL,1,255,,,,
19/10/22,7:36,20,83,40,VL,1,258,,,,
19/10/22,7:36,23,11,43,VL,1,244,,,,
19/10/22,7:36,26,28,44,VL,1,256,,,,
19/10/22,7:36,37,78,38,VL,1,258,,,,
19/10/22,7:36,39,53,37,VL,1,256,,,,
19/10/22,7:36,43,43,44,VL,1,256,,,,
19/10/22,7:36,45,50,45,VL,1,257,,,,
19/10/22,7:37,0,49,36,VL,1,256,,,,
19/10/22,7:37,16,54,37,VL,1,269,,,,
19/10/22,7:37,18,13,38,VL,1,232,,,,
19/10/22,7:37,25,36,34,VL,1,270,,,,
19/10/22,7:37,27,61,34,VL,1,269,,,,
19/10/22,7:37,29,88,34,VL,1,244,,,,
19/10/22,7:37,31,70,33,VL,1,268,,,,
19/10/22,7:37,35,31,32,VL,1,268,,,,
19/10/22,7:37,36,81,30,VL,1,256,,,,
19/10/22,7:37,40,54,33,VL,1,244,,,,
19/10/22,7:37,42,22,34,VL,1,243,,,,
19/10/22,7:37,53,28,43,VL,1,244,,,,
19/10/22,7:37,59,38,45,VL,1,256,,,,
19/10/22,7:38,2,58,44,VL,1,256,,,,
19/10/22,7:38,6,4,42,VL,1,244,,,,
19/10/22,7:38,8,47,44,VL,1,267,,,,
19/10/22,7:38,14,39,42,VL,1,258,,,,
19/10/22,7:38,17,21,44,VL,1,269,,,,
19/10/22,7:38,19,77,48,2RM,13,141,,,,
19/10/22,7:38,25,43,70,2RM,13,127,,,,
19/10/22,7:38,29,29,49,VL,1,258,,,,
19/10/22,7:38,33,21,43,VL,1,269,,,,
19/10/22,7:38,49,36,24,Trottinette,13,89,,,,
19/10/22,7:38,59,94,34,Bus,2,602,,,,
19/10/22,7:39,7,39,27,VL,1,269,,,,
19/10/22,7:39,9,67,26,VL,1,269,,,,
19/10/22,7:39,10,99,26,VL,1,244,,,,
19/10/22,7:39,15,47,35,VL,1,243,,,,
19/10/22,7:39,16,64,33,VL,1,244,,,,
19/10/22,7:39,19,76,32,VL,1,269,,,,
19/10/22,7:39,31,17,38,VL,1,258,,,,
19/10/22,7:39,33,12,36,VL,1,256,,,,
19/10/22,7:39,35,84,39,VL,1,256,,,,
19/10/22,7:39,47,27,46,VL,1,256,,,,
19/10/22,7:40,1,16,49,VL,1,283,,,,
19/10/22,7:40,10,2,33,VL,1,243,,,,
19/10/22,7:40,11,66,32,VL,1,294,,,,
19/10/22,7:40,18,4,41,VL,1,283,,,,
19/10/22,7:40,23,89,48,VL,1,258,,,,
19/10/22,7:40,56,57,45,VL,1,256,,,,
19/10/22,7:41,0,15,43,VL,1,244,,,,
19/10/22,7:41,8,0,46,VL,1,257,,,,
19/10/22,7:41,16,53,43,VL,1,284,,,,
19/10/22,7:41,21,23,49,VL,1,272,,,,
19/10/22,7:41,23,36,27,V�lo �lectrique,13,102,,,,
19/10/22,7:41,26,0,32,VL,1,242,,,,
19/10/22,7:41,31,87,39,VL,1,257,,,,
19/10/22,7:41,33,70,41,VL,1,256,,,,
19/10/22,7:41,36,65,45,VL,1,257,,,,
19/10/22,7:41,38,51,43,VL,1,257,,,,
19/10/22,7:41,46,0,52,VL,1,243,,,,
19/10/22,7:42,13,19,36,VL,1,255,,,,
19/10/22,7:42,15,5,35,VL,1,280,,,,
19/10/22,7:42,16,74,38,VL,1,270,,,,
19/10/22,7:42,23,43,40,VL,1,268,,,,
19/10/22,7:42,28,81,39,VL,1,231,,,,
19/10/22,7:42,38,66,41,VL,1,256,,,,
19/10/22,7:42,41,47,36,VL,1,258,,,,
19/10/22,7:43,37,61,23,V�lo �lectrique,13,102,,,,
19/10/22,7:43,54,67,42,VL,1,244,,,,
19/10/22,7:44,27,19,24,V�lo �lectrique,13,102,,,,
19/10/22,7:44,30,56,27,Bus articul�,14,553,695,,,
19/10/22,7:44,32,97,24,VL,1,270,,,,
19/10/22,7:44,35,37,19,VL,1,294,,,,
19/10/22,7:44,38,3,14,VL,1,256,,,,
19/10/22,7:44,55,17,44,VL,1,270,,,,
19/10/22,7:45,3,17,51,VL,1,256,,,,
19/10/22,7:45,4,96,49,VL,1,282,,,,
19/10/22,7:45,8,32,54,VL,1,268,,,,
19/10/22,7:45,11,76,50,VL,1,243,,,,
19/10/22,7:45,16,32,43,VL,1,242,,,,
19/10/22,7:45,23,77,40,VL,1,257,,,,
19/10/22,7:45,25,89,40,VL,1,271,,,,
19/10/22,7:45,32,3,48,VL,1,282,,,,
19/10/22,7:45,46,65,50,VL,1,257,,,,
19/10/22,7:45,50,74,44,VL,1,256,,,,
19/10/22,7:45,53,0,44,VL,1,269,,,,
19/10/22,7:45,58,34,23,V�lo �lectrique,13,102,,,,
19/10/22,7:46,0,28,28,VL,1,281,,,,
19/10/22,7:46,2,67,26,VL,1,244,,,,
19/10/22,7:46,7,25,36,VL,1,258,,,,
19/10/22,7:46,8,82,36,VL,1,255,,,,
19/10/22,7:46,30,53,42,VL,1,270,,,,
19/10/22,7:46,54,83,44,VL,1,269,,,,
19/10/22,7:47,18,22,28,VL,1,257,,,,
19/10/22,7:47,33,83,48,VL,1,270,,,,
19/10/22,7:47,57,13,51,VL,1,256,,,,
19/10/22,7:48,0,18,44,VL,1,270,,,,
19/10/22,7:48,4,38,110,VL,1,1725,,,,
19/10/22,7:48,11,77,43,VL,1,259,,,,
19/10/22,7:48,25,99,42,VL,1,256,,,,
19/10/22,7:48,27,29,42,VL,1,271,,,,
19/10/22,7:48,58,98,48,VL,1,244,,,,
19/10/22,7:49,7,36,43,2RM,13,114,,,,
19/10/22,7:49,22,10,42,VL,1,270,,,,
19/10/22,7:49,24,46,38,VL,1,269,,,,
19/10/22,7:49,28,21,33,VL,1,244,,,,
19/10/22,7:49,31,31,35,VL,1,255,,,,
19/10/22,7:49,37,71,35,VL,1,255,,,,
19/10/22,7:49,40,18,34,VL,1,257,,,,
19/10/22,7:50,30,47,23,V�lo �lectrique,13,102,,,,
19/10/22,7:51,8,48,14,VL,2,435,,,,
19/10/22,7:51,13,4,41,VL,1,231,,,,
19/10/22,7:51,15,4,45,VL,1,256,,,,
19/10/22,7:51,25,19,36,Bus articul�,14,553,682,,,
19/10/22,7:51,28,29,32,VL,1,295,,,,
19/10/22,7:51,31,40,30,VL,1,243,,,,
19/10/22,7:51,32,65,30,VL,1,242,,,,
19/10/22,7:51,39,9,42,VL,1,256,,,,
19/10/22,7:51,40,30,43,VL,1,243,,,,
19/10/22,7:51,43,10,39,VL,1,270,,,,
19/10/22,7:51,45,36,38,VL,1,270,,,,
19/10/22,7:51,47,35,42,VL,1,245,,,,
19/10/22,7:51,49,20,44,2RM,13,153,,,,
19/10/22,7:51,52,11,37,VL,1,270,,,,
19/10/22,7:51,57,23,39,VL,1,268,,,,
19/10/22,7:52,17,33,45,VL,1,268,,,,
19/10/22,7:52,24,95,35,VL,1,268,,,,
19/10/22,7:52,27,11,34,VL,1,256,,,,
19/10/22,7:52,30,95,41,VL,1,243,,,,
19/10/22,7:52,34,42,43,VL,1,280,,,,
19/10/22,7:52,38,7,38,VL,1,284,,,,
19/10/22,7:52,47,3,38,VL,1,257,,,,
19/10/22,7:52,49,15,36,VL,1,244,,,,
19/10/22,7:52,53,88,31,VL,1,282,,,,
19/10/22,7:52,59,8,28,VL,1,255,,,,
19/10/22,7:53,2,42,40,VL,1,244,,,,
19/10/22,7:53,10,84,47,VL,1,245,,,,
19/10/22,7:53,47,53,41,VL,1,258,,,,
19/10/22,7:54,3,74,42,VL,1,256,,,,
19/10/22,7:54,6,39,41,VL,1,258,,,,
19/10/22,7:54,8,0,49,VL,1,245,,,,
19/10/22,7:54,10,24,51,VL,1,270,,,,
19/10/22,7:54,22,20,44,VL,1,256,,,,
19/10/22,7:54,30,61,48,2RM,13,141,,,,
19/10/22,7:54,32,2,31,VL,1,243,,,,
19/10/22,7:54,33,59,33,VL,1,257,,,,
19/10/22,7:54,44,92,48,VL,1,269,,,,
19/10/22,7:55,2,51,30,VL,1,270,,,,
19/10/22,7:55,5,61,29,VL,1,270,,,,
19/10/22,7:55,10,74,42,VL,1,283,,,,
19/10/22,7:55,25,39,25,V�lo �lectrique,13,102,,,,
19/10/22,7:55,30,97,43,VL,1,270,,,,
19/10/22,7:55,38,26,37,VL,1,230,,,,
19/10/22,7:55,45,64,52,VL,1,258,,,,
19/10/22,7:55,53,91,42,VL,1,269,,,,
19/10/22,7:56,7,10,46,VL,1,257,,,,
19/10/22,7:56,10,16,40,VL,1,256,,,,
19/10/22,7:56,11,96,41,VL,1,231,,,,
19/10/22,7:56,15,83,36,VL,1,269,,,,
19/10/22,7:56,19,0,35,VL,1,257,,,,
19/10/22,7:56,22,3,34,VL,1,255,,,,
19/10/22,7:56,25,86,43,VL,1,245,,,,
19/10/22,7:56,35,34,39,VL,1,244,,,,
19/10/22,7:56,37,51,45,VL,1,257,,,,
19/10/22,7:57,5,35,37,VL,1,243,,,,
19/10/22,7:57,15,95,47,VL,1,246,,,,
19/10/22,7:57,18,74,47,VL,1,256,,,,
19/10/22,7:57,21,27,44,VL,1,244,,,,
19/10/22,7:57,28,87,52,VL,1,257,,,,
19/10/22,7:57,34,78,38,VL,1,244,,,,
19/10/22,7:57,37,56,38,VL,1,243,,,,
19/10/22,7:58,1,47,33,VL,1,255,,,,
19/10/22,7:58,15,26,31,Bus,2,591,,,,
19/10/22,7:58,17,42,30,VL,1,269,,,,
19/10/22,7:58,19,83,23,VL,1,282,,,,
19/10/22,7:58,22,41,17,VL,1,243,,,,
19/10/22,7:58,26,62,16,VL,1,269,,,,
19/10/22,7:58,35,10,19,VL,1,256,,,,
19/10/22,7:58,43,12,37,VL,1,255,,,,
19/10/22,7:58,45,0,38,VL,1,257,,,,
19/10/22,7:58,47,27,37,VL,1,243,,,,
19/10/22,7:58,48,80,38,VL,1,270,,,,
19/10/22,7:58,52,6,38,VL,1,257,,,,
19/10/22,7:58,56,35,37,VL,1,245,,,,
19/10/22,7:59,1,81,48,VL,1,282,,,,
19/10/22,7:59,9,17,39,VL,1,256,,,,
19/10/22,7:59,13,30,35,VL,1,268,,,,
19/10/22,7:59,15,20,34,VL,1,255,,,,
19/10/22,7:59,24,58,44,VL,1,269,,,,
19/10/22,7:59,28,31,42,VL,1,245,,,,
19/10/22,7:59,29,90,41,VL,1,255,,,,
19/10/22,7:59,31,91,41,VL,1,270,,,,
19/10/22,7:59,36,41,44,VL,1,283,,,,
19/10/22,7:59,49,42,41,VL,1,258,,,,
19/10/22,7:59,52,83,59,VL,1,280,,,,
19/10/22,7:59,58,76,47,VL,1,255,,,,
19/10/22,8:0,0,92,42,VL,1,258,,,,
19/10/22,8:0,9,13,22,V�lo �lectrique,13,102,,,,
19/10/22,8:0,9,15,38,VL,1,270,,,,
19/10/22,8:0,11,59,40,VL,1,270,,,,
19/10/22,8:0,19,35,37,VL,1,296,,,,
19/10/22,8:0,24,94,24,Trottinette,13,89,,,,
19/10/22,8:0,26,73,26,VL,1,243,,,,
19/10/22,8:1,3,8,31,PL,2,550,,,,
19/10/22,8:1,4,3,30,VL,1,51,,,,
19/10/22,8:1,6,44,30,VL,1,269,,,,
19/10/22,8:1,13,62,32,VL,1,257,,,,
19/10/22,8:1,29,25,40,VL,1,269,,,,
19/10/22,8:1,31,98,36,VL,1,255,,,,
19/10/22,8:1,34,18,37,VL,1,256,,,,
19/10/22,8:1,36,1,39,VL,1,256,,,,
19/10/22,8:1,41,96,22,Trottinette,13,76,,,,
19/10/22,8:1,42,46,33,VL,1,257,,,,
19/10/22,8:1,45,64,33,VL,1,244,,,,
19/10/22,8:1,47,18,34,VL,1,270,,,,
19/10/22,8:1,48,87,35,VL,1,244,,,,
19/10/22,8:1,52,27,39,VL,1,255,,,,
19/10/22,8:1,54,83,41,VL,1,271,,,,
19/10/22,8:1,56,81,44,VL,1,283,,,,
19/10/22,8:1,59,41,35,VL,1,268,,,,
19/10/22,8:2,1,0,35,VL,1,243,,,,
19/10/22,8:2,9,0,43,VL,1,257,,,,
19/10/22,8:2,15,36,37,VL,1,270,,,,
19/10/22,8:2,17,58,38,VL,1,243,,,,
19/10/22,8:2,26,21,46,VL,1,270,,,,
19/10/22,8:2,30,34,40,VL,1,256,,,,
19/10/22,8:2,32,75,45,VL,1,283,,,,
19/10/22,8:2,37,77,38,VL,1,269,,,,
19/10/22,8:2,43,53,44,VL,1,244,,,,
19/10/22,8:2,47,87,43,VL,1,256,,,,
19/10/22,8:2,54,72,39,VL,1,242,,,,
19/10/22,8:3,54,5,41,VL,1,219,,,,
19/10/22,8:4,10,0,23,VL,1,244,,,,
19/10/22,8:4,11,5,26,VL,1,269,,,,
19/10/22,8:4,12,98,26,VL,1,270,,,,
19/10/22,8:4,15,39,28,VL,1,307,,,,
19/10/22,8:4,17,94,32,VL,1,256,,,,
19/10/22,8:4,22,92,39,VL,1,255,,,,
19/10/22,8:4,30,29,35,VL,1,270,,,,
19/10/22,8:4,32,12,37,VL,1,256,,,,
19/10/22,8:4,41,21,35,VL,1,255,,,,
19/10/22,8:4,49,2,46,VL,1,282,,,,
19/10/22,8:5,20,19,35,VL,1,256,,,,
19/10/22,8:5,22,28,34,VL,1,229,,,,
19/10/22,8:5,24,43,37,VL,1,257,,,,
19/10/22,8:5,27,64,32,VL,1,268,,,,
19/10/22,8:5,31,10,31,VL,1,257,,,,
19/10/22,8:5,33,21,32,VL,1,229,,,,
19/10/22,8:5,42,14,41,VL,1,257,,,,
19/10/22,8:5,52,65,43,VL,1,242,,,,
19/10/22,8:6,10,16,47,VL,1,257,,,,
19/10/22,8:6,16,65,41,VL,1,269,,,,
19/10/22,8:6,27,85,52,VL,1,268,,,,
19/10/22,8:6,31,80,43,VL,1,256,,,,
19/10/22,8:6,33,32,44,VL,1,243,,,,
19/10/22,8:6,35,75,42,VL,1,258,,,,
19/10/22,8:6,38,88,40,VL,1,244,,,,
19/10/22,8:6,56,69,38,VL,1,243,,,,
19/10/22,8:7,6,25,35,VL,1,257,,,,
19/10/22,8:7,7,76,41,VL,1,256,,,,
19/10/22,8:7,11,32,38,VL,1,270,,,,
19/10/22,8:7,13,96,40,VL,1,280,,,,
19/10/22,8:7,17,60,41,VL,1,270,,,,
19/10/22,8:7,28,77,37,VL,1,192,,,,
19/10/22,8:7,43,97,49,VL,1,270,,,,
19/10/22,8:7,54,50,40,VL,1,232,,,,
19/10/22,8:7,56,87,41,VL,1,258,,,,
19/10/22,8:7,58,93,41,VL,1,242,,,,
19/10/22,8:8,12,36,49,VL,1,257,,,,
19/10/22,8:8,29,47,41,VL,1,258,,,,
19/10/22,8:8,38,0,41,VL,1,271,,,,
19/10/22,8:8,40,51,41,VL,1,268,,,,
19/10/22,8:8,42,30,42,VL,1,270,,,,
19/10/22,8:8,53,25,46,VL,1,270,,,,
19/10/22,8:8,59,98,46,VL,1,243,,,,
19/10/22,8:9,1,62,44,VL,1,256,,,,
19/10/22,8:9,4,15,46,2RM,13,128,,,,
19/10/22,8:9,33,81,46,VL,1,245,,,,
19/10/22,8:10,2,59,24,V�lo �lectrique,13,102,,,,
19/10/22,8:10,5,62,33,Bus articul�,14,552,707,,,
19/10/22,8:10,10,23,35,VL,1,255,,,,
19/10/22,8:10,11,94,35,VL,1,244,,,,
19/10/22,8:10,18,74,20,V�lo �lectrique,13,102,,,,
19/10/22,8:10,21,33,31,VL,1,256,,,,
19/10/22,8:10,25,52,32,VL,1,256,,,,
19/10/22,8:10,27,94,34,VL,1,257,,,,
19/10/22,8:10,46,25,40,VL,1,257,,,,
19/10/22,8:10,48,94,42,VL,1,269,,,,
19/10/22,8:11,13,51,43,VL,1,296,,,,
19/10/22,8:11,21,92,46,VL,1,270,,,,
19/10/22,8:11,26,51,45,VL,1,243,,,,
19/10/22,8:11,28,3,41,VL,1,257,,,,
19/10/22,8:11,33,92,41,VL,1,229,,,,
19/10/22,8:11,36,43,39,VL,1,257,,,,
19/10/22,8:11,40,39,43,VL,1,270,,,,
19/10/22,8:11,46,42,47,VL,1,284,,,,
19/10/22,8:11,47,97,47,VL,1,256,,,,
19/10/22,8:11,50,39,38,VL,1,193,,,,
19/10/22,8:11,58,18,38,VL,1,230,,,,
19/10/22,8:11,59,96,35,VL,1,269,,,,
19/10/22,8:12,2,80,41,VL,1,270,,,,
19/10/22,8:12,6,45,40,VL,1,244,,,,
19/10/22,8:12,9,81,38,VL,1,192,,,,
19/10/22,8:12,13,8,41,VL,1,245,,,,
19/10/22,8:12,26,86,42,VL,1,257,,,,
19/10/22,8:12,29,18,40,VL,1,256,,,,
19/10/22,8:12,51,48,49,VL,1,257,,,,
19/10/22,8:12,58,33,41,VL,1,232,,,,
19/10/22,8:13,12,87,39,VL,1,255,,,,
19/10/22,8:13,15,87,50,VL,1,230,,,,
19/10/22,8:13,16,32,37,VL,1,346,,,,
19/10/22,8:13,23,21,39,VL,1,231,,,,
19/10/22,8:13,25,46,40,VL,1,268,,,,
19/10/22,8:13,28,27,37,VL,1,257,,,,
19/10/22,8:13,31,86,38,VL,1,270,,,,
19/10/22,8:13,37,5,36,VL,1,255,,,,
19/10/22,8:13,40,75,42,VL,1,258,,,,
19/10/22,8:13,52,13,33,VL,1,257,,,,
19/10/22,8:13,53,51,33,VL,1,257,,,,
19/10/22,8:13,55,91,31,VL,1,257,,,,
19/10/22,8:14,19,14,47,VL,1,246,,,,
19/10/22,8:14,23,90,47,VL,1,246,,,,
19/10/22,8:14,28,16,24,Trottinette,13,76,,,,
19/10/22,8:14,30,37,33,VL,1,269,,,,
19/10/22,8:15,0,67,58,VL,1,254,,,,
19/10/22,8:15,34,50,26,Bus,2,602,,,,
19/10/22,8:15,39,52,27,VL,1,256,,,,
19/10/22,8:15,41,17,27,VL,1,268,,,,
19/10/22,8:15,43,41,27,VL,1,257,,,,
19/10/22,8:15,44,68,28,VL,1,244,,,,
19/10/22,8:15,46,25,29,VL,1,256,,,,
19/10/22,8:15,50,61,34,VL,1,256,,,,
19/10/22,8:15,54,12,35,VL,1,268,,,,
19/10/22,8:16,29,37,37,VL,1,191,,,,
19/10/22,8:16,32,70,49,2RM,13,155,,,,
19/10/22,8:16,37,44,26,V�lo �lectrique,13,102,,,,
19/10/22,8:16,37,86,46,VL,1,255,,,,
19/10/22,8:16,40,92,40,VL,1,256,,,,
19/10/22,8:16,55,92,39,VL,1,372,,,,
19/10/22,8:17,31,79,45,VL,1,244,,,,
19/10/22,8:17,54,15,40,VL,1,255,,,,
19/10/22,8:17,56,20,39,VL,1,258,,,,
19/10/22,8:18,0,83,48,VL,1,271,,,,
19/10/22,8:18,5,7,41,VL,1,258,,,,
19/10/22,8:18,31,9,45,VL,1,256,,,,
19/10/22,8:19,0,35,37,Bus articul�,14,553,694,,,
19/10/22,8:19,10,19,35,VL,1,269,,,,
19/10/22,8:19,13,84,37,VL,1,256,,,,
19/10/22,8:19,16,53,36,VL,1,269,,,,
19/10/22,8:19,18,94,35,VL,1,230,,,,
19/10/22,8:19,22,60,39,VL,1,282,,,,
19/10/22,8:19,28,45,52,VL,1,257,,,,
19/10/22,8:19,34,41,43,VL,1,270,,,,
19/10/22,8:19,36,51,42,VL,1,269,,,,
19/10/22,8:19,49,29,47,VL,1,230,,,,
19/10/22,8:20,3,69,49,VL,1,258,,,,
19/10/22,8:20,6,4,52,VL,1,271,,,,
19/10/22,8:20,29,12,54,VL,1,243,,,,
19/10/22,8:20,35,50,47,VL,1,230,,,,
19/10/22,8:20,40,47,39,VL,1,192,,,,
19/10/22,8:20,46,21,40,VL,1,243,,,,
19/10/22,8:20,50,54,49,VL,1,268,,,,
19/10/22,8:20,53,3,49,VL,1,258,,,,
19/10/22,8:21,2,57,51,VL,1,268,,,,
19/10/22,8:21,13,49,45,2RM,13,127,,,,
19/10/22,8:21,34,7,44,VL,1,269,,,,
19/10/22,8:21,45,86,47,VL,1,230,,,,
19/10/22,8:21,48,13,45,VL,1,256,,,,
19/10/22,8:22,16,66,51,VL,1,231,,,,
19/10/22,8:22,18,62,47,VL,1,258,,,,
19/10/22,8:22,21,4,49,VL,1,258,,,,
19/10/22,8:22,33,9,44,VL,1,243,,,,
19/10/22,8:22,35,10,45,VL,1,310,,,,
19/10/22,8:22,37,67,47,VL,1,281,,,,
19/10/22,8:22,39,39,45,VL,1,232,,,,
19/10/22,8:22,41,73,42,VL,1,269,,,,
19/10/22,8:22,49,14,47,VL,1,270,,,,
19/10/22,8:22,50,15,49,VL,1,231,,,,
19/10/22,8:22,52,54,43,VL,1,242,,,,
19/10/22,8:22,58,1,39,VL,1,193,,,,
19/10/22,8:23,17,68,57,VL,1,257,,,,
19/10/22,8:23,44,43,42,VL,1,256,,,,
19/10/22,8:23,46,92,40,VL,1,284,,,,
19/10/22,8:23,48,13,40,VL,1,271,,,,
19/10/22,8:23,50,92,37,VL,1,257,,,,
19/10/22,8:24,5,20,41,VL,1,230,,,,
19/10/22,8:24,6,55,41,VL,1,282,,,,
19/10/22,8:24,18,66,42,VL,1,269,,,,
