SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
Sortie fac,7,253,4525,V=037,S=0233,VÃ©lo
Entrée fac,7,254,3224,V=036,S=0596,VL
Entrée fac,7,259,1256,V=035,S=0619,VL
Sortie fac,7,304,5347,V=047,S=0556,VL
Entrée fac,7,313,5993,V=026,S=0563,VL
Sortie fac,7,314,3864,V=015,S=0509,VL
Entrée fac,7,322,362,V=048,S=0755,VL
Entrée fac,7,330,5123,V=040,S=0637,VL
Sortie fac,7,334,5204,V=035,S=0544,VL
Entrée fac,7,351,1571,V=047,S=0760,VL
Entrée fac,7,404,1700,V=035,S=0545,VL
Sortie fac,7,404,2052,V=060,S=0814,VL
Entrée fac,7,405,1520,V=044,S=0544,VL
Entrée fac,7,411,1961,V=041,S=0613,VL
Entrée fac,7,413,1646,V=035,S=0529,VL
Entrée fac,7,413,3281,V=044,S=0571,VL
Sortie fac,7,415,110,V=028,S=0456,VL
Entrée fac,7,427,4154,V=039,S=0673,VL
Entrée fac,7,431,1608,V=040,S=0593,VL
Entrée fac,7,445,600,V=027,S=0507,VL
Sortie fac,7,446,943,V=024,S=0456,VL
Entrée fac,7,447,1268,V=034,S=0563,VL
Entrée fac,7,454,1634,V=048,S=0628,VL
Entrée fac,7,501,4574,V=030,S=0849,VL
Entrée fac,7,503,2211,V=042,S=0617,VL
Entrée fac,7,503,2343,V=038,S=0562,VL
Sortie fac,7,523,3277,V=036,S=0540,VL
Entrée fac,7,526,3434,V=032,S=0547,VL
Sortie fac,7,533,3812,V=038,S=0539,VL
Sortie fac,7,534,5960,V=035,S=0512,VL
Entrée fac,7,538,1462,V=043,S=0608,VL
Entrée fac,7,538,3875,V=038,S=0705,VL
Entrée fac,7,548,4423,V=034,S=0567,VL
Sortie fac,7,548,5422,V=021,S=0419,VL
Entrée fac,7,551,2785,V=018,S=0488,VL
Entrée fac,7,553,2370,V=028,S=0562,VL
Sortie fac,7,554,2010,V=028,S=0536,VL
Entrée fac,7,555,1891,V=035,S=0658,VL
Entrée fac,7,555,2068,V=039,S=0626,VL
Entrée fac,7,557,5533,V=032,S=0653,VL
Entrée fac,7,601,4651,V=052,S=0559,VL
Entrée fac,7,602,819,V=046,S=0548,VL
Entrée fac,7,607,1132,V=043,S=0484,VL
Entrée fac,7,612,4486,V=034,S=0635,VL
Entrée fac,7,612,4912,V=037,S=0562,VL
Entrée fac,7,613,4300,V=040,S=0653,VL
Entrée fac,7,614,475,V=039,S=0511,VL
Entrée fac,7,614,663,V=043,S=0636,VL
Sortie fac,7,616,2425,V=038,S=0401,VL
Entrée fac,7,616,2631,V=045,S=0528,VL
Entrée fac,7,619,4405,V=027,S=0494,VL
Entrée fac,7,620,230,V=046,S=0622,VL
Entrée fac,7,622,3446,V=046,S=0620,VL
Sortie fac,7,627,3012,V=025,S=0481,VL
Entrée fac,7,627,3671,V=043,S=0590,VL
Entrée fac,7,629,2581,V=025,S=0495,VL
Entrée fac,7,629,4247,V=038,S=0335,2RM
Entrée fac,7,630,3199,V=050,S=0864,VL
Entrée fac,7,630,5027,V=037,S=0613,VL
Sortie fac,7,631,805,V=036,S=0477,VL
Entrée fac,7,631,1251,V=048,S=0561,VL
Entrée fac,7,631,3457,V=032,S=1184,PL/Bus
Entrée fac,7,631,5172,V=048,S=0602,VL
Entrée fac,7,631,5514,V=050,S=0632,VL
Entrée fac,7,632,827,V=037,S=0552,VL
Entrée fac,7,633,1739,V=024,S=0529,VL
Entrée fac,7,633,3258,V=027,S=0529,VL
Entrée fac,7,633,5189,V=046,S=0503,VL
Entrée fac,7,635,2059,V=030,S=0398,VL
Entrée fac,7,635,3973,V=049,S=0640,VL
Entrée fac,7,635,5488,V=035,S=0621,VL
Entrée fac,7,637,2949,V=032,S=0647,VL
Entrée fac,7,639,815,V=046,S=0603,VL
Entrée fac,7,639,5798,V=041,S=0568,VL
Entrée fac,7,639,5949,V=040,S=0577,VL
Entrée fac,7,640,225,V=041,S=0932,VL
Entrée fac,7,640,883,V=032,S=0659,VL
Entrée fac,7,640,936,V=032,S=0467,VL
Entrée fac,7,640,5746,V=047,S=0572,VL
Sortie fac,7,641,922,V=034,S=0416,VL
Entrée fac,7,643,983,V=033,S=1147,PL/Bus
Entrée fac,7,643,5306,V=035,S=0857,VL
Entrée fac,7,646,2013,V=040,S=0595,VL
Entrée fac,7,646,3416,V=045,S=0365,VL
Entrée fac,7,646,4156,V=048,S=0689,VL
Sortie fac,7,647,3846,V=052,S=0598,VL
Entrée fac,7,647,5767,V=030,S=0672,VL
Entrée fac,7,648,4272,V=038,S=0653,VL
Sortie fac,7,649,1334,V=019,S=0996,VL
Entrée fac,7,649,2798,V=043,S=0654,VL
Entrée fac,7,649,3412,V=047,S=0558,VL
Entrée fac,7,649,3557,V=046,S=0603,VL
Entrée fac,7,649,3879,V=040,S=0618,VL
Entrée fac,7,650,2751,V=043,S=0623,VL
Entrée fac,7,650,2921,V=041,S=0559,VL
Entrée fac,7,650,3182,V=039,S=0651,VL
Entrée fac,7,650,3337,V=038,S=0660,VL
Entrée fac,7,653,341,V=045,S=0822,VL
Entrée fac,7,653,2971,V=029,S=0625,VL
Entrée fac,7,653,3625,V=039,S=0540,VL
Entrée fac,7,654,1235,V=039,S=0603,VL
Entrée fac,7,655,2672,V=038,S=0594,VL
Sortie fac,7,656,2955,V=045,S=0609,VL
Sortie fac,7,657,5259,V=039,S=0617,VL
Entrée fac,7,658,5533,V=041,S=0581,VL
Entrée fac,7,700,850,V=032,S=0679,VL
Entrée fac,7,700,2576,V=044,S=0574,VL
Entrée fac,7,700,3099,V=026,S=0590,VL
Entrée fac,7,702,548,V=034,S=0547,VL
Entrée fac,7,702,983,V=034,S=0539,VL
Entrée fac,7,702,1132,V=034,S=0623,VL
Entrée fac,7,702,1527,V=029,S=0492,VL
Entrée fac,7,702,2757,V=034,S=0693,VL
Entrée fac,7,702,3467,V=034,S=0639,VL
Sortie fac,7,702,5429,V=032,S=0492,VL
Sortie fac,7,702,5928,V=028,S=0452,VL
Entrée fac,7,703,0,V=035,S=0525,VL
Sortie fac,7,703,57,V=027,S=0408,VL
Entrée fac,7,703,360,V=039,S=0567,VL
Entrée fac,7,703,482,V=037,S=0597,VL
Entrée fac,7,703,1108,V=030,S=0512,VL
Entrée fac,7,704,588,V=038,S=0608,VL
Entrée fac,7,704,1106,V=034,S=0604,VL
Sortie fac,7,704,1796,V=041,S=0459,VL
Sortie fac,7,704,4864,V=037,S=0415,VL
Sortie fac,7,705,1700,V=050,S=0540,VL
Entrée fac,7,706,3511,V=018,S=0415,VL
Entrée fac,7,706,3617,V=013,S=0300,2RM
Sortie fac,7,706,4450,V=038,S=0474,VL
Entrée fac,7,707,520,V=027,S=0533,VL
Entrée fac,7,707,2480,V=019,S=0231,VÃ©lo
Entrée fac,7,707,4927,V=034,S=0796,VL
Sortie fac,7,707,5476,V=033,S=0479,VL
Entrée fac,7,708,2402,V=034,S=0578,VL
Entrée fac,7,708,5059,V=040,S=0848,VL
Sortie fac,7,709,3337,V=035,S=0619,VL
Entrée fac,7,709,3529,V=039,S=0568,VL
Entrée fac,7,709,4105,V=035,S=0550,VL
Entrée fac,7,709,4309,V=033,S=0607,VL
Entrée fac,7,709,5957,V=036,S=0995,VL
Entrée fac,7,710,3166,V=040,S=0582,VL
Entrée fac,7,710,3728,V=042,S=0365,VL
Entrée fac,7,710,5479,V=049,S=0627,VL
Entrée fac,7,713,2195,V=038,S=0526,VL
Entrée fac,7,713,3488,V=042,S=0618,VL
Entrée fac,7,713,4658,V=040,S=0655,VL
Sortie fac,7,713,5373,V=036,S=0884,VL
Entrée fac,7,714,1498,V=036,S=0546,VL
Entrée fac,7,714,2004,V=039,S=0640,VL
Entrée fac,7,714,4449,V=032,S=0585,VL
Entrée fac,7,715,1322,V=034,S=0544,VL
Sortie fac,7,715,3320,V=036,S=0519,VL
Entrée fac,7,715,4244,V=036,S=0660,VL
Entrée fac,7,715,4332,V=034,S=0368,VL
Entrée fac,7,715,4391,V=035,S=0412,VL
Sortie fac,7,716,3084,V=032,S=0531,VL
Sortie fac,7,716,4361,V=036,S=0486,VL
Sortie fac,7,716,5021,V=039,S=0237,VÃ©lo
Entrée fac,7,716,5210,V=027,S=0464,VL
Entrée fac,7,717,2921,V=025,S=0633,VL
Entrée fac,7,717,4360,V=041,S=0593,VL
Entrée fac,7,717,5516,V=034,S=0556,VL
Sortie fac,7,718,920,V=049,S=0684,VL
Entrée fac,7,718,2350,V=043,S=0705,VL
Entrée fac,7,718,3032,V=039,S=1294,PL/Bus
Entrée fac,7,719,919,V=027,S=0506,VL
Sortie fac,7,720,92,V=037,S=0528,VL
Sortie fac,7,720,331,V=039,S=0530,VL
Entrée fac,7,720,1766,V=040,S=0816,VL
Entrée fac,7,720,2249,V=033,S=0576,VL
Entrée fac,7,721,603,V=035,S=0624,VL
Entrée fac,7,721,1493,V=027,S=0522,VL
Sortie fac,7,721,5805,V=042,S=0812,VL
Entrée fac,7,722,1856,V=035,S=0668,VL
Entrée fac,7,722,2489,V=038,S=0638,VL
Entrée fac,7,722,3786,V=029,S=0565,VL
Entrée fac,7,723,1993,V=033,S=0635,VL
Entrée fac,7,723,2230,V=037,S=0603,VL
Entrée fac,7,723,2428,V=044,S=0658,VL
Entrée fac,7,723,5126,V=044,S=0568,VL
Entrée fac,7,724,560,V=035,S=0588,VL
Entrée fac,7,724,4094,V=026,S=0461,VL
Entrée fac,7,724,4376,V=029,S=0533,VL
Entrée fac,7,724,4545,V=027,S=0670,VL
Sortie fac,7,724,5572,V=024,S=1294,PL/Bus
Sortie fac,7,724,5778,V=026,S=0510,VL
Entrée fac,7,724,5923,V=033,S=0569,VL
Entrée fac,7,725,1063,V=038,S=0540,VL
Entrée fac,7,725,2578,V=025,S=0523,VL
Sortie fac,7,725,5353,V=045,S=0661,VL
Sortie fac,7,725,5660,V=045,S=0657,VL
Sortie fac,7,726,639,V=035,S=0552,VL
Entrée fac,7,726,2294,V=061,S=0373,VL
Entrée fac,7,726,4107,V=041,S=0384,VL
Entrée fac,7,726,4639,V=017,S=0191,VÃ©lo
Sortie fac,7,726,5008,V=039,S=0556,VL
Sortie fac,7,726,5772,V=039,S=0503,VL
Entrée fac,7,727,23,V=039,S=0518,VL
Sortie fac,7,727,5709,V=039,S=0497,VL
Entrée fac,7,728,2035,V=034,S=0587,VL
Entrée fac,7,728,3059,V=029,S=0568,VL
Entrée fac,7,728,4428,V=040,S=0647,VL
Sortie fac,7,728,4973,V=050,S=0526,VL
Entrée fac,7,729,1127,V=035,S=0577,VL
Sortie fac,7,729,1279,V=034,S=0540,VL
Entrée fac,7,729,4168,V=019,S=0468,VL
Entrée fac,7,729,4389,V=021,S=0555,VL
Entrée fac,7,729,5012,V=033,S=0595,VL
Entrée fac,7,729,5463,V=036,S=0484,VL
Entrée fac,7,729,5976,V=037,S=0542,VL
Entrée fac,7,730,2613,V=046,S=0610,VL
Entrée fac,7,730,3512,V=039,S=0776,VL
Entrée fac,7,730,5061,V=035,S=0649,VL
Entrée fac,7,731,489,V=036,S=0536,VL
Sortie fac,7,731,913,V=038,S=1316,PL/Bus
Entrée fac,7,731,3531,V=033,S=0587,VL
Entrée fac,7,731,4437,V=038,S=0594,VL
Entrée fac,7,731,4884,V=035,S=0564,VL
Entrée fac,7,731,5474,V=026,S=0159,VÃ©lo
Sortie fac,7,731,5510,V=034,S=0298,2RM
Entrée fac,7,731,5852,V=021,S=0404,VL
Entrée fac,7,732,1310,V=035,S=0632,VL
Entrée fac,7,732,1877,V=030,S=0394,VL
Entrée fac,7,732,1908,V=048,S=0255,2RM
Sortie fac,7,732,3269,V=022,S=0324,2RM
Entrée fac,7,732,4595,V=029,S=0571,VL
Entrée fac,7,732,4847,V=032,S=0554,VL
Entrée fac,7,733,133,V=036,S=0531,VL
Sortie fac,7,733,1266,V=030,S=0451,VL
Entrée fac,7,733,1424,V=038,S=0540,VL
Entrée fac,7,733,2851,V=037,S=0574,VL
Entrée fac,7,733,3138,V=032,S=0561,VL
Entrée fac,7,733,4321,V=017,S=0259,2RM
Entrée fac,7,733,4693,V=030,S=1614,PL/Bus
Entrée fac,7,733,5800,V=040,S=0533,VL
Entrée fac,7,734,1123,V=015,S=0271,2RM
Entrée fac,7,734,1949,V=030,S=0322,2RM
Entrée fac,7,734,2682,V=034,S=0512,VL
Entrée fac,7,735,748,V=027,S=1519,PL/Bus
Entrée fac,7,735,2099,V=034,S=0540,VL
Entrée fac,7,735,2546,V=034,S=0528,VL
Sortie fac,7,735,3339,V=037,S=0471,VL
Entrée fac,7,735,5672,V=035,S=0614,VL
Entrée fac,7,736,1933,V=020,S=0557,VL
Sortie fac,7,736,2180,V=027,S=0423,VL
Sortie fac,7,736,2216,V=040,S=0271,2RM
Sortie fac,7,736,3388,V=032,S=0484,VL
Entrée fac,7,736,4214,V=030,S=0525,VL
Entrée fac,7,736,4927,V=020,S=0528,VL
Entrée fac,7,736,5854,V=037,S=0626,VL
Sortie fac,7,737,2510,V=034,S=0372,VL
Sortie fac,7,737,3016,V=028,S=0382,VL
Entrée fac,7,737,3480,V=017,S=0290,2RM
Entrée fac,7,737,3670,V=013,S=0211,VÃ©lo
Entrée fac,7,737,3894,V=013,S=0253,2RM
Entrée fac,7,737,4392,V=022,S=0494,VL
Sortie fac,7,737,5746,V=024,S=0208,VÃ©lo
Sortie fac,7,738,814,V=030,S=0245,VÃ©lo
Sortie fac,7,738,1284,V=040,S=0541,VL
Sortie fac,7,738,5105,V=034,S=0501,VL
Entrée fac,7,738,5189,V=040,S=0612,VL
Sortie fac,7,738,5939,V=030,S=0529,VL
Entrée fac,7,739,731,V=022,S=0315,2RM
Entrée fac,7,739,915,V=021,S=0456,VL
Sortie fac,7,739,2681,V=031,S=0476,VL
Entrée fac,7,739,3555,V=034,S=0630,VL
Entrée fac,7,739,4468,V=036,S=0584,VL
Sortie fac,7,739,5083,V=048,S=0639,VL
Entrée fac,7,740,838,V=035,S=0572,VL
Entrée fac,7,740,1601,V=035,S=0705,VL
Entrée fac,7,740,2135,V=023,S=0555,VL
Entrée fac,7,740,2444,V=020,S=0514,VL
Entrée fac,7,740,3322,V=032,S=0584,VL
Entrée fac,7,740,3650,V=033,S=0642,VL
Entrée fac,7,740,4266,V=038,S=0425,VL
Sortie fac,7,740,4319,V=033,S=0354,2RM
Entrée fac,7,740,4338,V=030,S=0169,VÃ©lo
Sortie fac,7,740,4665,V=029,S=0434,VL
Entrée fac,7,740,5445,V=045,S=0557,VL
Entrée fac,7,740,5866,V=038,S=0530,VL
Entrée fac,7,741,964,V=038,S=0901,VL
Entrée fac,7,741,1131,V=036,S=0584,VL
Entrée fac,7,741,1284,V=038,S=0715,VL
Sortie fac,7,741,2515,V=034,S=0505,VL
Entrée fac,7,741,2976,V=035,S=0549,VL
Entrée fac,7,741,3531,V=025,S=0628,VL
Entrée fac,7,742,558,V=039,S=0545,VL
Entrée fac,7,742,1159,V=041,S=0706,VL
Sortie fac,7,742,1822,V=031,S=0433,VL
Entrée fac,7,742,2772,V=035,S=0620,VL
Sortie fac,7,742,3451,V=029,S=0477,VL
Sortie fac,7,742,3759,V=040,S=0425,VL
Entrée fac,7,742,4699,V=031,S=0574,VL
Entrée fac,7,742,4981,V=027,S=0569,VL
Entrée fac,7,742,5300,V=028,S=0507,VL
Entrée fac,7,742,5981,V=037,S=0560,VL
Entrée fac,7,743,1341,V=032,S=0552,VL
Sortie fac,7,743,1419,V=032,S=0541,VL
Entrée fac,7,743,1536,V=028,S=0509,VL
Sortie fac,7,743,1663,V=029,S=0374,VL
Entrée fac,7,743,1733,V=031,S=0522,VL
Sortie fac,7,743,2339,V=036,S=0406,VL
Sortie fac,7,743,2657,V=027,S=0415,VL
Entrée fac,7,743,5386,V=036,S=0618,VL
Entrée fac,7,744,400,V=023,S=0485,VL
Entrée fac,7,744,2128,V=040,S=0549,VL
Entrée fac,7,744,2730,V=040,S=0542,VL
Entrée fac,7,744,3559,V=030,S=0527,VL
Entrée fac,7,744,3889,V=028,S=0531,VL
Entrée fac,7,744,4023,V=028,S=0530,VL
Entrée fac,7,744,5783,V=031,S=0595,VL
Entrée fac,7,745,670,V=044,S=0537,VL
Sortie fac,7,745,1958,V=049,S=0521,VL
Entrée fac,7,745,2851,V=018,S=0358,2RM
Entrée fac,7,745,3788,V=028,S=0494,VL
Entrée fac,7,745,4615,V=041,S=0570,VL
Entrée fac,7,745,5353,V=030,S=0559,VL
Sortie fac,7,745,5657,V=048,S=0495,VL
Entrée fac,7,746,384,V=036,S=0502,VL
Entrée fac,7,746,893,V=015,S=0353,2RM
Sortie fac,7,746,1370,V=035,S=0598,VL
Entrée fac,7,746,3087,V=031,S=0552,VL
Entrée fac,7,746,4891,V=021,S=0522,VL
Entrée fac,7,746,5154,V=036,S=0643,VL
Sortie fac,7,747,953,V=031,S=0544,VL
Sortie fac,7,747,1117,V=028,S=0417,VL
Entrée fac,7,747,2262,V=038,S=0588,VL
Entrée fac,7,747,2992,V=033,S=0672,VL
Entrée fac,7,747,3142,V=035,S=0552,VL
Entrée fac,7,747,5646,V=031,S=0436,VL
Entrée fac,7,748,363,V=044,S=0619,VL
Sortie fac,7,748,1141,V=032,S=0419,VL
Sortie fac,7,748,1898,V=028,S=0398,VL
Entrée fac,7,748,2391,V=034,S=0594,VL
Entrée fac,7,748,2934,V=031,S=0512,VL
Entrée fac,7,748,3693,V=032,S=0529,VL
Sortie fac,7,748,3862,V=028,S=0539,VL
Entrée fac,7,748,4365,V=022,S=0562,VL
Entrée fac,7,748,4603,V=019,S=0396,VL
Entrée fac,7,748,5121,V=035,S=0635,VL
Entrée fac,7,748,5319,V=031,S=0568,VL
Entrée fac,7,748,5781,V=029,S=0494,VL
Entrée fac,7,749,126,V=027,S=0275,2RM
Sortie fac,7,749,332,V=032,S=0500,VL
Entrée fac,7,749,518,V=026,S=0576,VL
Sortie fac,7,749,2872,V=025,S=0417,VL
Entrée fac,7,749,4168,V=031,S=0469,VL
Entrée fac,7,749,4404,V=023,S=0510,VL
Entrée fac,7,749,5638,V=036,S=0608,VL
Entrée fac,7,750,193,V=018,S=0366,VL
Entrée fac,7,750,1091,V=032,S=0597,VL
Entrée fac,7,750,1452,V=031,S=0524,VL
Entrée fac,7,750,2141,V=038,S=0597,VL
Entrée fac,7,750,2898,V=035,S=0572,VL
Entrée fac,7,750,3269,V=029,S=0569,VL
Entrée fac,7,750,3702,V=044,S=0589,VL
Entrée fac,7,750,5381,V=039,S=0565,VL
Entrée fac,7,751,977,V=036,S=0629,VL
Sortie fac,7,751,1285,V=033,S=0441,VL
Entrée fac,7,751,1581,V=035,S=0466,VL
Entrée fac,7,751,1951,V=038,S=0633,VL
Entrée fac,7,751,2786,V=032,S=0624,VL
Entrée fac,7,751,2934,V=031,S=0610,VL
Entrée fac,7,751,4293,V=019,S=0912,VL
Entrée fac,7,751,4491,V=015,S=0321,2RM
Sortie fac,7,752,175,V=030,S=0510,VL
Entrée fac,7,752,1521,V=024,S=0485,VL
Sortie fac,7,752,1659,V=025,S=0336,2RM
Entrée fac,7,752,1718,V=024,S=0333,2RM
Sortie fac,7,752,1791,V=027,S=0198,VÃ©lo
Sortie fac,7,752,2087,V=026,S=0421,VL
Entrée fac,7,752,2569,V=038,S=0633,VL
Entrée fac,7,752,2736,V=036,S=0553,VL
Entrée fac,7,752,2860,V=035,S=0557,VL
Sortie fac,7,752,3025,V=047,S=0470,VL
Entrée fac,7,752,3553,V=025,S=0794,VL
Entrée fac,7,752,4064,V=030,S=0585,VL
Sortie fac,7,752,5202,V=020,S=0225,VÃ©lo
Entrée fac,7,752,5585,V=020,S=0501,VL
Sortie fac,7,753,154,V=041,S=0559,VL
Entrée fac,7,753,374,V=030,S=0609,VL
Entrée fac,7,753,490,V=029,S=0485,VL
Entrée fac,7,753,931,V=029,S=0383,VL
Entrée fac,7,753,1142,V=031,S=0610,VL
Entrée fac,7,753,1295,V=031,S=0487,VL
Entrée fac,7,753,1891,V=033,S=0587,VL
Entrée fac,7,753,3586,V=039,S=0633,VL
Entrée fac,7,753,3893,V=035,S=0541,VL
Entrée fac,7,753,4108,V=025,S=0534,VL
Entrée fac,7,753,4248,V=021,S=0526,VL
Entrée fac,7,753,4728,V=023,S=0572,VL
Entrée fac,7,753,4994,V=024,S=0498,VL
Sortie fac,7,753,5159,V=036,S=0465,VL
Entrée fac,7,753,5353,V=030,S=0684,VL
Sortie fac,7,753,5567,V=020,S=0429,VL
Entrée fac,7,754,266,V=031,S=0542,VL
Entrée fac,7,754,1998,V=027,S=0510,VL
Entrée fac,7,754,2175,V=024,S=0556,VL
Entrée fac,7,754,2436,V=029,S=0519,VL
Entrée fac,7,754,2912,V=027,S=0561,VL
Entrée fac,7,754,3122,V=023,S=0528,VL
Entrée fac,7,754,4098,V=030,S=0538,VL
Sortie fac,7,754,4185,V=047,S=0215,VÃ©lo
Sortie fac,7,754,5756,V=037,S=0404,VL
Sortie fac,7,754,5886,V=037,S=0462,VL
Entrée fac,7,755,1389,V=018,S=1917,PL/Bus
Entrée fac,7,755,1583,V=017,S=0249,VÃ©lo
Entrée fac,7,755,1761,V=016,S=0150,VÃ©lo
Entrée fac,7,755,2323,V=022,S=0531,VL
Sortie fac,7,755,2491,V=034,S=0460,VL
Entrée fac,7,755,2582,V=019,S=0484,VL
Entrée fac,7,755,3522,V=029,S=0607,VL
Entrée fac,7,755,3914,V=033,S=0579,VL
Sortie fac,7,755,4130,V=040,S=0321,2RM
Entrée fac,7,755,4153,V=032,S=0168,VÃ©lo
Entrée fac,7,755,5901,V=035,S=0552,VL
Entrée fac,7,756,307,V=032,S=0452,VL
Entrée fac,7,756,540,V=031,S=0558,VL
Entrée fac,7,756,702,V=029,S=0519,VL
Entrée fac,7,756,1894,V=032,S=0592,VL
Entrée fac,7,756,2240,V=032,S=0623,VL
Entrée fac,7,756,2642,V=034,S=0570,VL
Entrée fac,7,756,3324,V=032,S=1595,PL/Bus
Entrée fac,7,756,3588,V=020,S=0530,VL
Entrée fac,7,756,4468,V=023,S=0474,VL
Entrée fac,7,756,4831,V=032,S=0533,VL
Sortie fac,7,756,5335,V=034,S=0423,VL
Entrée fac,7,756,5438,V=028,S=0651,VL
Entrée fac,7,757,792,V=034,S=0620,VL
Entrée fac,7,757,1488,V=025,S=0532,VL
Entrée fac,7,757,1763,V=020,S=0202,VÃ©lo
Entrée fac,7,757,2119,V=027,S=0625,VL
Entrée fac,7,757,3607,V=024,S=0520,VL
Sortie fac,7,757,5187,V=038,S=0426,VL
Entrée fac,7,757,5887,V=048,S=0636,VL
Entrée fac,7,758,610,V=040,S=0519,VL
Entrée fac,7,758,1899,V=021,S=0554,VL
Sortie fac,7,758,2494,V=036,S=0516,VL
Sortie fac,7,758,2623,V=035,S=0485,VL
Entrée fac,7,758,3752,V=036,S=0572,VL
Entrée fac,7,758,5468,V=030,S=0537,VL
Entrée fac,7,758,5565,V=031,S=0550,VL
Entrée fac,7,758,5786,V=029,S=0565,VL
Entrée fac,7,759,55,V=027,S=0382,VL
Sortie fac,7,759,195,V=033,S=0416,VL
Entrée fac,7,759,323,V=032,S=0663,VL
Sortie fac,7,759,677,V=029,S=0517,VL
Sortie fac,7,759,1660,V=035,S=1201,PL/Bus
Entrée fac,7,759,2103,V=027,S=0596,VL
Entrée fac,7,759,2440,V=039,S=0408,VL
Entrée fac,7,759,2724,V=032,S=0723,VL
Entrée fac,7,759,3840,V=036,S=0522,VL
Sortie fac,7,759,4218,V=040,S=0438,VL
Sortie fac,7,759,4425,V=043,S=0583,VL
Entrée fac,7,759,5725,V=037,S=1422,PL/Bus
Entrée fac,7,800,2020,V=041,S=0577,VL
Entrée fac,7,800,3099,V=043,S=0622,VL
Sortie fac,7,800,4576,V=044,S=0550,VL
Entrée fac,7,800,4723,V=035,S=0601,VL
Entrée fac,7,800,5155,V=039,S=0564,VL
Sortie fac,7,800,5837,V=043,S=0518,VL
Entrée fac,7,801,326,V=032,S=0566,VL
Entrée fac,7,801,1113,V=035,S=0735,VL
Entrée fac,7,801,1230,V=035,S=0800,VL
Entrée fac,7,801,1371,V=036,S=0621,VL
Entrée fac,7,801,2113,V=035,S=0603,VL
Entrée fac,7,801,3235,V=036,S=0574,VL
Entrée fac,7,801,3880,V=032,S=0511,VL
Entrée fac,7,801,4115,V=034,S=0602,VL
Entrée fac,7,801,5755,V=027,S=0692,VL
Entrée fac,7,802,942,V=045,S=0563,VL
Sortie fac,7,802,1283,V=036,S=0754,VL
Entrée fac,7,802,1727,V=045,S=0562,VL
Sortie fac,7,802,2363,V=033,S=0487,VL
Entrée fac,7,802,3437,V=035,S=0541,VL
Entrée fac,7,802,4982,V=039,S=0556,VL
Entrée fac,7,802,5093,V=037,S=0637,VL
Entrée fac,7,802,5644,V=048,S=0565,VL
Entrée fac,7,803,514,V=040,S=0732,VL
Entrée fac,7,803,832,V=022,S=0633,VL
Entrée fac,7,803,1722,V=040,S=0608,VL
Entrée fac,7,803,1954,V=039,S=0559,VL
Entrée fac,7,803,2342,V=047,S=0615,VL
Entrée fac,7,803,2816,V=040,S=0589,VL
Entrée fac,7,803,3053,V=038,S=0578,VL
Entrée fac,7,803,3270,V=033,S=0473,VL
Sortie fac,7,803,4806,V=051,S=0517,VL
Entrée fac,7,804,729,V=043,S=0569,VL
Entrée fac,7,804,1112,V=038,S=0586,VL
Entrée fac,7,804,2375,V=043,S=0573,VL
Sortie fac,7,804,3237,V=061,S=0463,VL
Entrée fac,7,804,3329,V=038,S=0558,VL
Entrée fac,7,804,4023,V=039,S=0597,VL
Entrée fac,7,804,5488,V=033,S=0550,VL
Entrée fac,7,805,1069,V=023,S=0661,VL
Sortie fac,7,805,1245,V=038,S=0467,VL
Entrée fac,7,805,3352,V=036,S=0606,VL
Entrée fac,7,805,4019,V=019,S=0654,VL
Entrée fac,7,805,4167,V=019,S=0403,VL
Entrée fac,7,805,4408,V=022,S=0562,VL
Entrée fac,7,805,5150,V=030,S=0521,VL
Entrée fac,7,805,5554,V=030,S=0602,VL
Sortie fac,7,805,5981,V=030,S=0545,VL
Entrée fac,7,806,400,V=036,S=0541,VL
Entrée fac,7,806,2631,V=033,S=0776,VL
Sortie fac,7,806,4411,V=032,S=0633,VL
Sortie fac,7,807,275,V=036,S=0407,VL
Entrée fac,7,807,341,V=037,S=0470,VL
Sortie fac,7,807,532,V=034,S=0496,VL
Sortie fac,7,807,729,V=030,S=0473,VL
Sortie fac,7,807,867,V=030,S=0442,VL
Entrée fac,7,807,1309,V=019,S=0651,VL
Entrée fac,7,807,1554,V=020,S=0516,VL
Entrée fac,7,807,1688,V=022,S=0460,VL
Sortie fac,7,807,2834,V=034,S=0667,VL
Entrée fac,7,807,3324,V=035,S=0521,VL
Entrée fac,7,807,4384,V=040,S=0563,VL
Entrée fac,7,807,4761,V=042,S=0547,VL
Sortie fac,7,807,4861,V=034,S=0462,VL
Entrée fac,7,808,1078,V=040,S=0603,VL
Entrée fac,7,808,1691,V=045,S=0589,VL
Entrée fac,7,808,2198,V=045,S=0649,VL
Sortie fac,7,808,3531,V=043,S=0498,VL
Sortie fac,7,808,3671,V=043,S=0521,VL
Entrée fac,7,809,843,V=055,S=0662,VL
Entrée fac,7,809,1225,V=043,S=0557,VL
Sortie fac,7,809,2481,V=046,S=0539,VL
Entrée fac,7,809,4015,V=043,S=0502,VL
Sortie fac,7,809,4274,V=033,S=0522,VL
Entrée fac,7,810,171,V=042,S=0545,VL
Sortie fac,7,810,2884,V=033,S=0386,VL
Entrée fac,7,810,3873,V=038,S=0600,VL
Entrée fac,7,810,4068,V=036,S=0589,VL
Entrée fac,7,810,4491,V=035,S=0711,VL
