Horodatage,Voie,Vitesse (km/h),Longueur (m),Classe
03/10/2022 13:08:57,500,Entrée Fac,52,3,3,9,VL
03/10/2022 13:09:02,300,Entrée Fac,54,4,3,8,VL
03/10/2022 13:09:16,300,Entrée Fac,25,5,3,8,VL
03/10/2022 13:09:28,400,Sortie Fac,40,8,4,6,VL
03/10/2022 13:10:16,300,Sortie Fac,49,1,3,4,VL
03/10/2022 13:10:48,000,Entrée Fac,41,6,3,6,VL
03/10/2022 13:11:29,900,Entrée Fac,52,6,3,8,VL
03/10/2022 13:11:36,700,Entrée Fac,45,0,3,7,VL
03/10/2022 13:11:39,900,Sortie Fac,48,3,3,9,VL
03/10/2022 13:11:56,300,Sortie Fac,25,6,7,4,VL
03/10/2022 13:11:57,200,Sortie Fac,28,5,14,5,Bus
03/10/2022 13:11:58,900,Sortie Fac,28,1,3,1,VL
03/10/2022 13:12:16,100,Entrée Fac,44,6,3,7,VL
03/10/2022 13:12:25,500,Sortie Fac,29,4,3,8,VL
03/10/2022 13:12:46,600,Sortie Fac,27,5,15,7,Bus
03/10/2022 13:13:26,700,Entrée Fac,39,1,3,7,VL
03/10/2022 13:15:05,700,Entrée Fac,50,5,3,7,VL
03/10/2022 13:15:53,200,Entrée Fac,20,4,0,9,Deux roues
03/10/2022 13:16:11,300,Sortie Fac,52,5,3,4,VL
03/10/2022 13:16:14,900,Sortie Fac,41,2,3,9,VL
03/10/2022 13:16:38,900,Entrée Fac,48,2,3,7,VL
03/10/2022 13:16:48,500,Entrée Fac,44,2,3,8,VL
03/10/2022 13:17:12,000,Entrée Fac,53,7,3,5,VL
03/10/2022 13:17:20,100,Entrée Fac,56,2,3,7,VL
03/10/2022 13:17:23,700,Sortie Fac,34,5,3,4,VL
03/10/2022 13:17:24,500,Entrée Fac,48,9,0,5,Deux roues
03/10/2022 13:17:46,100,Sortie Fac,42,7,3,4,VL
03/10/2022 13:17:47,300,Entrée Fac,42,6,3,6,VL
03/10/2022 13:17:53,100,Entrée Fac,39,9,3,6,VL
03/10/2022 13:17:56,200,Entrée Fac,45,3,4,7,VL
03/10/2022 13:18:16,400,Entrée Fac,24,9,3,2,VL
03/10/2022 13:18:47,700,Sortie Fac,34,5,3,7,VL
03/10/2022 13:18:52,500,Entrée Fac,14,8,0,5,Deux roues
03/10/2022 13:19:08,300,Entrée Fac,40,8,3,7,VL
03/10/2022 13:19:10,400,Entrée Fac,46,3,3,7,VL
03/10/2022 13:19:22,600,Entrée Fac,24,0,0,9,Deux roues
03/10/2022 13:19:29,100,Entrée Fac,30,2,3,8,VL
03/10/2022 13:20:27,000,Entrée Fac,48,1,3,7,VL
03/10/2022 13:20:33,700,Entrée Fac,44,8,3,6,VL
03/10/2022 13:20:42,600,Sortie Fac,31,1,10,4,Bus
03/10/2022 13:20:42,700,Entrée Fac,47,4,3,4,VL
03/10/2022 13:21:36,900,Entrée Fac,34,6,13,6,Bus
