Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
17/10/22,8:6,40,32,54,VL,1,268,,,,
17/10/22,8:8,31,15,49,VL,1,258,,,,
17/10/22,8:8,44,22,44,VL,1,257,,,,
17/10/22,8:8,53,36,50,VL,1,244,,,,
17/10/22,8:12,7,5,59,VL,1,255,,,,
17/10/22,8:12,22,76,41,VL,1,270,,,,
17/10/22,8:12,30,90,39,VL,1,257,,,,
17/10/22,8:12,34,65,44,VL,1,243,,,,
17/10/22,8:12,55,79,39,Bus articul�,14,554,671,,,
17/10/22,8:12,59,98,37,VL,1,255,,,,
17/10/22,8:13,2,98,37,VL,1,230,,,,
17/10/22,8:13,53,81,38,VL,1,256,,,,
17/10/22,8:14,0,92,46,VL,1,270,,,,
17/10/22,8:14,4,4,49,VL,1,245,,,,
17/10/22,8:14,6,30,45,VL,1,282,,,,
17/10/22,8:14,9,84,46,VL,1,243,,,,
17/10/22,8:14,37,35,38,VL,1,256,,,,
17/10/22,8:14,59,99,41,VL,1,245,,,,
17/10/22,8:15,46,45,37,VL,1,231,,,,
17/10/22,8:15,51,3,43,VL,1,259,,,,
17/10/22,8:16,7,39,45,VL,1,269,,,,
17/10/22,8:18,48,27,48,Bus articul�,14,529,658,,,
17/10/22,8:18,58,70,41,VL,1,271,,,,
17/10/22,8:19,6,19,39,VL,1,268,,,,
17/10/22,8:19,9,63,42,VL,1,257,,,,
17/10/22,8:19,24,20,43,VL,1,295,,,,
17/10/22,8:19,26,62,42,VL,1,268,,,,
17/10/22,8:20,55,48,40,VL,1,256,,,,
17/10/22,8:21,25,85,38,VL,1,258,,,,
17/10/22,8:22,22,91,47,VL,1,257,,,,
17/10/22,8:23,2,5,35,VL,1,255,,,,
17/10/22,8:23,5,87,41,VL,1,271,,,,
17/10/22,8:23,8,81,36,VL,1,271,,,,
17/10/22,8:23,16,19,39,VL,1,242,,,,
17/10/22,8:23,40,78,47,VL,1,271,,,,
17/10/22,8:24,48,91,54,VL,1,243,,,,
17/10/22,8:25,8,45,41,VL,1,284,,,,
17/10/22,8:25,17,37,49,VL,1,258,,,,
17/10/22,8:25,30,11,45,VL,1,271,,,,
17/10/22,8:25,44,40,45,VL,1,269,,,,
17/10/22,8:26,26,13,47,VL,1,268,,,,
17/10/22,8:26,35,53,40,VL,1,256,,,,
17/10/22,8:26,38,95,43,VL,1,242,,,,
17/10/22,8:32,36,11,41,Bus articul�,14,539,668,,,
17/10/22,8:32,39,61,41,VL,1,358,,,,
17/10/22,8:32,39,99,42,VL,1,194,,,,
17/10/22,8:32,43,18,47,VL,1,232,,,,
17/10/22,8:32,47,77,44,VL,1,281,,,,
17/10/22,8:33,5,71,39,VL,1,256,,,,
17/10/22,8:33,47,33,48,VL,1,244,,,,
17/10/22,8:33,56,22,43,VL,1,230,,,,
17/10/22,8:34,13,7,38,VL,1,271,,,,
17/10/22,8:34,19,51,44,VL,1,256,,,,
17/10/22,8:34,36,33,40,VL,1,256,,,,
17/10/22,8:34,49,15,50,VL,1,243,,,,
17/10/22,8:35,48,82,21,VL,1,243,,,,
17/10/22,8:36,19,79,57,VL,1,257,,,,
17/10/22,8:36,34,68,48,VL,1,256,,,,
17/10/22,8:36,43,76,46,VL,1,244,,,,
17/10/22,8:37,34,47,49,VL,1,245,,,,
17/10/22,8:37,49,70,47,VL,1,256,,,,
17/10/22,8:38,20,18,43,VL,1,257,,,,
17/10/22,8:39,25,38,31,VL,1,256,,,,
17/10/22,8:39,27,88,32,VL,1,308,,,,
17/10/22,8:39,29,93,29,VL,1,256,,,,
17/10/22,8:39,54,40,44,VL,1,243,,,,
17/10/22,8:40,2,50,42,VL,1,243,,,,
17/10/22,8:40,11,8,47,VL,1,257,,,,
17/10/22,8:40,38,99,41,VL,1,257,,,,
17/10/22,8:40,48,98,42,VL,1,269,,,,
17/10/22,8:40,51,68,44,VL,1,256,,,,
17/10/22,8:41,56,21,46,VL,1,283,,,,
17/10/22,8:42,34,47,44,VL,1,270,,,,
17/10/22,8:42,50,7,39,VL,1,230,,,,
17/10/22,8:43,24,71,43,Bus articul�,14,538,654,,,
17/10/22,8:43,41,92,48,VL,1,295,,,,
17/10/22,8:43,48,94,51,VL,1,268,,,,
17/10/22,8:43,52,80,50,VL,1,257,,,,
17/10/22,8:43,59,95,46,VL,1,243,,,,
17/10/22,8:44,58,77,41,VL,1,269,,,,
17/10/22,8:45,14,50,56,VL,1,268,,,,
17/10/22,8:45,47,5,48,VL,1,269,,,,
17/10/22,8:46,20,65,70,VL,1,272,,,,
17/10/22,8:48,35,76,44,VL,1,267,,,,
17/10/22,8:49,9,62,45,VL,1,283,,,,
17/10/22,8:49,13,34,46,VL,1,256,,,,
17/10/22,8:50,6,93,57,VL,1,258,,,,
17/10/22,8:50,23,95,43,VL,1,232,,,,
17/10/22,8:50,27,72,35,VL,1,244,,,,
17/10/22,8:50,35,73,37,VL,1,257,,,,
17/10/22,8:51,26,35,42,VL,1,271,,,,
17/10/22,8:51,34,91,38,VL,1,283,,,,
17/10/22,8:51,37,20,38,VL,1,256,,,,
17/10/22,8:51,45,32,43,VL,1,307,,,,
17/10/22,8:52,31,17,48,VL,1,258,,,,
17/10/22,8:52,46,85,48,VL,1,257,,,,
17/10/22,8:52,50,72,48,VL,1,230,,,,
17/10/22,8:54,39,39,36,VL,1,229,,,,
17/10/22,8:56,9,9,46,VL,1,244,,,,
17/10/22,8:56,10,17,49,VL,1,245,,,,
17/10/22,8:56,33,25,42,VL,1,269,,,,
17/10/22,8:57,20,47,46,Bus,2,602,,,,
17/10/22,8:57,24,94,42,VL,1,269,,,,
17/10/22,8:58,32,90,37,Bus articul�,14,554,669,,,
17/10/22,8:59,49,55,41,VL,1,282,,,,
17/10/22,8:59,54,46,40,VL,2,386,,,,
17/10/22,9:0,12,46,60,VL,1,271,,,,
17/10/22,9:0,58,80,49,VL,1,294,,,,
17/10/22,9:1,4,81,37,2RM,13,115,,,,
17/10/22,9:1,52,91,41,VL,1,243,,,,
17/10/22,9:2,4,16,60,VL,1,284,,,,
17/10/22,9:2,22,85,43,VL,1,232,,,,
17/10/22,9:2,24,91,40,VL,1,242,,,,
17/10/22,9:2,27,64,47,VL,1,373,,,,
17/10/22,9:2,54,85,47,VL,1,281,,,,
17/10/22,9:3,4,61,51,VL,1,245,,,,
17/10/22,9:3,8,4,50,VL,1,270,,,,
17/10/22,9:3,47,79,33,2RM,13,140,,,,
17/10/22,9:3,53,0,40,VL,1,347,,,,
17/10/22,9:3,57,1,40,VL,1,231,,,,
17/10/22,9:4,56,6,47,VL,1,269,,,,
17/10/22,9:5,57,40,40,VL,1,269,,,,
17/10/22,9:6,1,43,47,VL,1,232,,,,
17/10/22,9:7,12,99,34,VL,1,319,,,,
17/10/22,9:7,13,82,33,PL,7,670,657,0,,
17/10/22,9:9,35,23,38,VL,1,270,,,,
17/10/22,9:9,56,77,41,VL,1,231,,,,
17/10/22,9:9,58,78,42,VL,1,231,,,,
17/10/22,9:15,8,40,43,VL,1,359,,,,
17/10/22,9:20,30,62,43,Bus articul�,14,537,651,,,
17/10/22,9:21,34,69,34,VL,1,269,,,,
17/10/22,9:21,57,60,44,VL,1,256,,,,
17/10/22,9:22,39,70,46,VL,1,257,,,,
17/10/22,9:22,58,69,43,VL,1,295,,,,
17/10/22,9:23,0,75,38,VL,1,295,,,,
17/10/22,9:25,41,27,58,VL,1,245,,,,
17/10/22,9:27,25,27,48,VL,1,256,,,,
17/10/22,9:27,31,93,46,VL,1,256,,,,
17/10/22,9:28,18,75,41,VL,1,255,,,,
17/10/22,9:28,20,65,37,VL,1,345,,,,
17/10/22,9:30,5,26,56,VL,1,270,,,,
17/10/22,9:30,32,82,51,VL,1,243,,,,
17/10/22,9:32,34,31,39,PL,2,513,,,,
17/10/22,9:33,6,3,56,VL,1,346,,,,
17/10/22,9:33,26,1,54,VL,1,255,,,,
17/10/22,9:35,47,97,41,VL,1,258,,,,
17/10/22,9:37,20,33,47,VL,1,257,,,,
17/10/22,9:38,55,38,46,VL,1,244,,,,
17/10/22,9:43,16,47,36,VL,1,232,,,,
17/10/22,9:45,38,33,62,VL,1,256,,,,
17/10/22,9:45,52,94,44,VL,1,257,,,,
17/10/22,9:47,53,39,40,VL,1,268,,,,
17/10/22,9:48,50,98,38,VL,2,400,,,,
17/10/22,9:48,53,58,44,VL,1,243,,,,
17/10/22,9:49,18,35,39,VL,1,268,,,,
17/10/22,9:51,24,15,44,VL,1,359,,,,
17/10/22,9:53,1,54,54,VL,2,437,,,,
17/10/22,9:55,0,93,72,VL,1,271,,,,
17/10/22,9:55,36,75,41,VL,1,258,,,,
17/10/22,9:55,52,8,55,VL,1,246,,,,
17/10/22,9:56,9,26,66,VL,1,307,,,,
17/10/22,9:56,43,74,43,VL,1,242,,,,
17/10/22,9:58,8,51,36,Bus articul�,14,541,671,,,
17/10/22,9:58,12,97,37,VL,1,243,,,,
17/10/22,9:58,22,12,40,Bus articul�,14,540,668,,,
17/10/22,9:59,19,71,38,VL,1,256,,,,
17/10/22,10:2,5,71,44,VL,1,267,,,,
17/10/22,10:3,13,9,39,VL,1,255,,,,
17/10/22,10:3,21,92,51,VL,1,271,,,,
17/10/22,10:3,23,59,44,VL,1,244,,,,
17/10/22,10:3,33,44,70,VL,1,245,,,,
17/10/22,10:8,35,3,50,VL,1,230,,,,
17/10/22,10:9,11,8,50,VL,1,257,,,,
17/10/22,10:10,35,99,49,VL,1,244,,,,
17/10/22,10:10,48,26,48,VL,1,258,,,,
17/10/22,10:11,4,2,40,VL,1,296,,,,
17/10/22,10:12,0,2,27,V�lo �lectrique,13,102,,,,
17/10/22,10:12,8,38,47,VL,1,269,,,,
17/10/22,10:12,40,69,40,VL,1,243,,,,
17/10/22,10:13,54,56,27,VL,1,230,,,,
17/10/22,10:13,56,29,28,VL,1,269,,,,
17/10/22,10:14,6,32,61,VL,1,246,,,,
17/10/22,10:15,5,36,52,VL,1,347,,,,
17/10/22,10:17,16,65,46,VL,1,358,,,,
17/10/22,10:17,31,11,33,Bus articul�,14,542,671,,,
17/10/22,10:18,0,47,46,VL,1,257,,,,
17/10/22,10:19,21,19,50,VL,1,230,,,,
17/10/22,10:22,30,43,34,VL,1,348,,,,
17/10/22,10:23,12,5,49,VL,1,271,,,,
17/10/22,10:23,44,32,58,VL,1,269,,,,
17/10/22,10:25,8,78,51,VL,1,267,,,,
17/10/22,10:25,47,36,49,VL,1,257,,,,
17/10/22,10:25,58,86,45,VL,1,231,,,,
17/10/22,10:30,3,91,27,PL,7,359,681,128,,
17/10/22,10:30,7,46,29,VL,1,244,,,,
17/10/22,10:30,9,8,30,VL,1,230,,,,
17/10/22,10:30,13,3,30,Bus articul�,14,539,654,,,
17/10/22,10:30,16,6,33,VL,1,307,,,,
17/10/22,10:31,27,48,36,VL,1,269,,,,
17/10/22,10:33,3,78,40,VL,1,333,,,,
17/10/22,10:33,16,67,60,VL,1,370,,,,
17/10/22,10:34,7,55,39,VL,1,268,,,,
17/10/22,10:34,55,61,39,VL,1,269,,,,
17/10/22,10:34,57,31,41,VL,1,256,,,,
17/10/22,10:35,1,65,50,VL,1,243,,,,
17/10/22,10:38,13,21,42,VL,1,281,,,,
17/10/22,10:38,30,12,32,VL,1,268,,,,
17/10/22,10:38,39,91,40,VL,2,436,,,,
17/10/22,10:43,23,41,53,VL,1,256,,,,
17/10/22,10:43,25,0,59,VL,1,229,,,,
17/10/22,10:43,40,36,50,VL,1,245,,,,
17/10/22,10:45,5,58,36,VL,1,374,,,,
17/10/22,10:45,39,59,38,VL,1,258,,,,
17/10/22,10:45,41,93,40,VL,1,258,,,,
17/10/22,10:46,12,24,37,VL,1,269,,,,
17/10/22,10:46,21,31,49,VL,1,257,,,,
17/10/22,10:48,52,16,57,VL,1,233,,,,
17/10/22,10:49,29,77,43,VL,1,255,,,,
17/10/22,10:53,16,99,45,VL,1,297,,,,
17/10/22,10:53,42,94,46,VL,1,243,,,,
17/10/22,10:56,30,46,40,VL,1,229,,,,
17/10/22,10:57,2,22,56,VL,1,348,,,,
17/10/22,10:57,51,95,53,VL,1,346,,,,
17/10/22,10:58,39,23,45,VL,1,256,,,,
17/10/22,10:59,24,21,47,VL,1,270,,,,
17/10/22,11:1,15,20,46,VL,1,373,,,,
17/10/22,11:1,44,97,37,VL,1,309,,,,
17/10/22,11:4,27,83,41,VL,1,310,,,,
17/10/22,11:5,33,46,37,VL,1,243,,,,
17/10/22,11:5,36,10,43,VL,1,257,,,,
17/10/22,11:6,13,79,45,VL,1,245,,,,
17/10/22,11:6,53,77,49,VL,1,257,,,,
17/10/22,11:7,7,63,44,VL,1,231,,,,
17/10/22,11:7,9,68,45,VL,1,258,,,,
17/10/22,11:8,4,29,60,VL,1,271,,,,
17/10/22,11:8,24,48,42,Bus articul�,14,539,668,,,
17/10/22,11:8,27,88,40,VL,1,231,,,,
17/10/22,11:9,37,8,63,VL,1,270,,,,
17/10/22,11:11,38,44,43,VL,1,244,,,,
17/10/22,11:11,41,78,41,Bus articul�,14,541,657,,,
17/10/22,11:12,3,63,47,VL,1,230,,,,
17/10/22,11:14,45,31,40,VL,1,257,,,,
17/10/22,11:15,10,67,41,VL,1,281,,,,
17/10/22,11:15,20,11,35,VL,1,307,,,,
17/10/22,11:15,38,34,54,VL,1,242,,,,
17/10/22,11:17,31,30,29,VL,1,345,,,,
17/10/22,11:17,36,43,29,VL,1,347,,,,
17/10/22,11:18,20,38,35,VL,1,371,,,,
17/10/22,11:18,22,61,37,VL,1,359,,,,
17/10/22,11:19,13,63,55,VL,1,269,,,,
17/10/22,11:20,21,65,44,VL,1,281,,,,
17/10/22,11:20,26,11,37,VL,1,283,,,,
17/10/22,11:21,41,3,44,VL,1,243,,,,
17/10/22,11:22,4,80,52,VL,1,244,,,,
17/10/22,11:22,59,53,36,VL,1,244,,,,
17/10/22,11:23,1,35,34,VL,1,270,,,,
17/10/22,11:23,7,67,41,VL,1,269,,,,
17/10/22,11:25,7,77,45,VL,1,244,,,,
17/10/22,11:27,26,35,45,VL,1,258,,,,
17/10/22,11:29,6,9,46,VL,2,439,,,,
17/10/22,11:29,29,74,37,VL,1,282,,,,
17/10/22,11:29,45,16,56,VL,1,258,,,,
17/10/22,11:29,58,58,40,Bus articul�,14,540,669,,,
17/10/22,11:30,38,65,36,VL,1,258,,,,
17/10/22,11:31,27,10,51,VL,1,281,,,,
17/10/22,11:32,38,65,44,2RM,13,141,,,,
17/10/22,11:35,3,12,48,VL,1,271,,,,
17/10/22,11:35,18,62,44,VL,1,256,,,,
17/10/22,11:37,9,11,38,VL,1,243,,,,
17/10/22,11:39,9,90,60,VL,1,284,,,,
17/10/22,11:39,45,67,56,VL,1,256,,,,
17/10/22,11:40,26,62,54,VL,1,348,,,,
17/10/22,11:41,36,63,61,VL,1,255,,,,
17/10/22,11:43,29,28,24,VL,1,244,,,,
17/10/22,11:43,52,25,45,VL,1,231,,,,
17/10/22,11:45,26,65,41,VL,1,256,,,,
17/10/22,11:48,57,39,58,VL,1,243,,,,
17/10/22,11:49,54,9,41,VL,1,295,,,,
17/10/22,11:50,0,49,40,VL,1,269,,,,
17/10/22,11:50,2,8,41,VL,1,269,,,,
17/10/22,11:51,44,77,44,VL,1,255,,,,
17/10/22,11:51,59,97,37,Bus articul�,14,538,667,,,
17/10/22,11:52,9,88,39,VL,1,347,,,,
17/10/22,11:52,55,83,52,VL,1,283,,,,
17/10/22,11:53,3,47,46,VL,1,271,,,,
17/10/22,11:54,22,80,42,VL,1,258,,,,
17/10/22,11:54,42,32,44,VL,1,257,,,,
17/10/22,11:55,54,26,48,VL,1,258,,,,
17/10/22,11:56,54,99,55,VL,1,258,,,,
17/10/22,11:58,54,11,43,VL,1,257,,,,
17/10/22,11:59,33,7,55,VL,1,246,,,,
17/10/22,11:59,38,30,43,VL,1,244,,,,
17/10/22,11:59,57,95,46,VL,1,244,,,,
17/10/22,12:0,10,32,52,VL,1,243,,,,
17/10/22,12:0,20,93,39,VL,1,243,,,,
17/10/22,12:1,6,99,44,VL,1,255,,,,
17/10/22,12:1,9,6,46,VL,1,243,,,,
17/10/22,12:2,59,41,46,VL,1,232,,,,
17/10/22,12:4,28,6,41,VL,1,306,,,,
17/10/22,12:4,30,32,46,VL,1,336,,,,
17/10/22,12:4,48,29,29,VL,1,268,,,,
17/10/22,12:5,17,47,38,VL,1,374,,,,
17/10/22,12:5,57,33,41,VL,1,258,,,,
17/10/22,12:6,5,22,39,VL,1,257,,,,
17/10/22,12:6,20,65,43,VL,1,244,,,,
17/10/22,12:6,21,69,43,VL,1,271,,,,
17/10/22,12:8,28,44,41,PL,3,204,473,,,
17/10/22,12:8,49,87,37,VL,1,230,,,,
17/10/22,12:8,59,66,52,VL,1,272,,,,
17/10/22,12:9,11,50,49,VL,1,245,,,,
17/10/22,12:9,14,93,45,VL,1,271,,,,
17/10/22,12:9,28,26,44,Bus articul�,14,553,656,,,
17/10/22,12:9,43,74,29,VL,1,269,,,,
17/10/22,12:10,11,69,46,VL,1,258,,,,
17/10/22,12:10,37,85,44,VL,1,257,,,,
17/10/22,12:11,0,77,35,VL,1,256,,,,
17/10/22,12:11,11,14,48,VL,1,257,,,,
17/10/22,12:11,16,38,51,VL,1,231,,,,
17/10/22,12:12,50,75,46,VL,1,269,,,,
17/10/22,12:13,34,59,82,VL,1,260,,,,
17/10/22,12:13,48,84,56,VL,1,256,,,,
17/10/22,12:14,13,67,48,VL,1,245,,,,
17/10/22,12:16,53,53,47,VL,1,323,,,,
17/10/22,12:16,55,54,49,VL,1,284,,,,
17/10/22,12:17,19,90,39,VL,1,345,,,,
17/10/22,12:17,54,28,45,VL,1,245,,,,
17/10/22,12:18,59,5,43,VL,1,242,,,,
17/10/22,12:19,45,45,63,VL,1,258,,,,
17/10/22,12:20,4,7,47,VL,1,294,,,,
17/10/22,12:21,22,55,39,VL,1,270,,,,
17/10/22,12:21,24,3,38,VL,1,245,,,,
17/10/22,12:22,23,47,43,VL,1,269,,,,
17/10/22,12:22,58,75,33,VL,1,270,,,,
17/10/22,12:23,11,17,49,VL,1,243,,,,
17/10/22,12:23,43,0,42,VL,1,244,,,,
17/10/22,12:26,53,30,50,VL,1,256,,,,
17/10/22,12:27,36,21,37,PL,2,486,,,,
17/10/22,12:27,46,87,38,VL,1,256,,,,
17/10/22,12:28,17,70,58,VL,1,259,,,,
17/10/22,12:28,36,72,31,VL,1,269,,,,
17/10/22,12:28,44,65,40,VL,1,295,,,,
17/10/22,12:28,55,63,57,VL,1,268,,,,
17/10/22,12:29,35,82,39,VL,1,231,,,,
17/10/22,12:29,43,44,40,Bus articul�,14,538,654,,,
17/10/22,12:30,44,18,37,VL,1,230,,,,
17/10/22,12:30,50,62,47,VL,1,270,,,,
17/10/22,12:31,12,68,38,VL,1,245,,,,
17/10/22,12:31,27,28,43,VL,1,259,,,,
17/10/22,12:31,43,96,43,VL,1,257,,,,
17/10/22,12:32,18,42,55,VL,1,255,,,,
17/10/22,12:32,45,7,49,VL,1,271,,,,
17/10/22,12:32,58,73,40,VL,1,284,,,,
17/10/22,12:33,18,62,46,VL,1,281,,,,
17/10/22,12:33,21,8,46,VL,1,256,,,,
17/10/22,12:34,5,49,41,VL,1,270,,,,
17/10/22,12:34,29,30,49,VL,1,230,,,,
17/10/22,12:37,7,29,47,VL,1,257,,,,
17/10/22,12:38,1,22,54,VL,1,243,,,,
17/10/22,12:41,35,51,61,VL,1,258,,,,
17/10/22,12:42,16,37,47,VL,1,231,,,,
17/10/22,12:43,21,30,44,VL,1,244,,,,
17/10/22,12:43,22,61,46,VL,1,375,,,,
17/10/22,12:45,56,36,54,VL,1,259,,,,
17/10/22,12:48,1,61,40,VL,1,255,,,,
17/10/22,12:49,41,65,41,Bus articul�,14,541,670,,,
17/10/22,12:49,44,76,44,VL,1,256,,,,
17/10/22,12:49,53,52,52,VL,1,243,,,,
17/10/22,12:49,59,51,49,VL,1,272,,,,
17/10/22,12:50,57,54,57,VL,1,255,,,,
17/10/22,12:53,18,88,62,VL,1,229,,,,
17/10/22,12:53,41,55,44,VL,1,257,,,,
17/10/22,12:53,53,38,66,VL,1,242,,,,
17/10/22,12:55,55,6,46,VL,1,271,,,,
17/10/22,12:55,56,49,46,VL,1,230,,,,
17/10/22,12:56,0,85,43,VL,1,268,,,,
17/10/22,12:56,34,35,43,VL,1,256,,,,
17/10/22,12:57,23,73,51,VL,1,270,,,,
17/10/22,12:58,5,41,43,VL,1,245,,,,
17/10/22,12:58,31,64,32,VL,1,282,,,,
17/10/22,12:59,7,30,39,VL,12,270,270,,,
17/10/22,12:59,43,58,39,VL,1,245,,,,
17/10/22,13:1,26,13,39,PL,2,563,,,,
17/10/22,13:1,46,17,57,VL,1,255,,,,
17/10/22,13:3,5,67,32,VL,1,256,,,,
17/10/22,13:4,30,19,38,VL,1,295,,,,
17/10/22,13:4,33,16,41,VL,1,255,,,,
17/10/22,13:4,46,21,56,VL,1,309,,,,
17/10/22,13:7,46,95,54,VL,1,245,,,,
17/10/22,13:8,57,21,52,VL,1,258,,,,
17/10/22,13:9,54,20,40,Bus articul�,14,542,657,,,
17/10/22,13:9,59,48,42,VL,1,243,,,,
17/10/22,13:10,59,68,41,VL,1,231,,,,
17/10/22,13:12,13,64,46,VL,1,244,,,,
17/10/22,13:12,36,66,41,VL,1,244,,,,
17/10/22,13:12,51,56,39,VL,1,268,,,,
17/10/22,13:12,57,13,43,VL,1,255,,,,
17/10/22,13:14,6,30,53,VL,1,244,,,,
17/10/22,13:14,42,24,32,VL,1,257,,,,
17/10/22,13:14,48,12,42,VL,1,243,,,,
17/10/22,13:15,28,13,35,VL,1,243,,,,
17/10/22,13:15,31,15,32,VL,1,243,,,,
17/10/22,13:15,32,79,33,VL,1,269,,,,
17/10/22,13:15,34,22,32,VL,1,257,,,,
17/10/22,13:15,42,54,42,VL,1,308,,,,
17/10/22,13:16,6,99,53,VL,1,244,,,,
17/10/22,13:16,9,6,53,VL,1,229,,,,
17/10/22,13:19,16,77,43,VL,1,282,,,,
17/10/22,13:19,32,7,47,VL,1,257,,,,
17/10/22,13:20,4,81,51,VL,1,254,,,,
17/10/22,13:20,7,38,47,VL,1,245,,,,
17/10/22,13:20,15,3,59,VL,1,270,,,,
17/10/22,13:21,31,47,41,VL,1,256,,,,
17/10/22,13:21,35,37,39,VL,1,269,,,,
17/10/22,13:21,46,77,38,VL,1,269,,,,
17/10/22,13:22,12,34,54,VL,1,245,,,,
17/10/22,13:22,27,61,59,VL,1,271,,,,
17/10/22,13:22,54,36,42,VL,1,282,,,,
17/10/22,13:22,56,63,42,VL,1,307,,,,
17/10/22,13:22,59,85,44,VL,1,358,,,,
17/10/22,13:23,1,38,45,VL,1,268,,,,
17/10/22,13:24,43,28,47,VL,1,243,,,,
17/10/22,13:25,2,77,41,VL,1,229,,,,
17/10/22,13:25,19,48,53,VL,1,256,,,,
17/10/22,13:25,26,20,54,VL,1,256,,,,
17/10/22,13:26,2,27,54,VL,1,245,,,,
17/10/22,13:26,5,86,43,VL,1,231,,,,
17/10/22,13:26,14,83,40,VL,1,270,,,,
17/10/22,13:26,50,99,45,VL,1,256,,,,
17/10/22,13:27,44,25,69,2RM,13,140,,,,
17/10/22,13:28,34,92,38,2RM,13,128,,,,
17/10/22,13:29,56,45,37,Bus articul�,14,540,669,,,
17/10/22,13:30,12,12,45,VL,1,243,,,,
17/10/22,13:31,37,85,63,VL,2,447,,,,
17/10/22,13:33,1,74,33,VL,1,257,,,,
17/10/22,13:33,3,57,33,VL,1,257,,,,
17/10/22,13:33,44,53,55,VL,1,272,,,,
17/10/22,13:33,57,66,48,VL,1,257,,,,
17/10/22,13:34,2,91,50,VL,1,268,,,,
17/10/22,13:35,10,91,42,VL,1,268,,,,
17/10/22,13:35,18,78,22,V�lo �lectrique,13,102,,,,
17/10/22,13:35,32,4,37,2RM,13,180,,,,
17/10/22,13:35,36,49,50,VL,1,255,,,,
17/10/22,13:35,45,11,41,VL,1,242,,,,
17/10/22,13:36,25,22,34,VL,1,231,,,,
17/10/22,13:36,50,98,53,VL,1,270,,,,
17/10/22,13:36,52,42,51,VL,1,257,,,,
17/10/22,13:37,24,16,42,VL,1,281,,,,
17/10/22,13:37,29,33,43,VL,1,270,,,,
17/10/22,13:38,5,16,50,VL,1,256,,,,
17/10/22,13:39,7,65,46,VL,1,232,,,,
17/10/22,13:39,21,60,49,VL,1,270,,,,
17/10/22,13:40,34,8,50,VL,1,244,,,,
17/10/22,13:41,20,38,57,VL,1,272,,,,
17/10/22,13:41,38,46,22,V�lo �lectrique,13,102,,,,
17/10/22,13:42,50,52,51,VL,1,257,,,,
17/10/22,13:43,37,18,43,VL,1,245,,,,
17/10/22,13:43,46,1,37,VL,1,271,,,,
17/10/22,13:44,1,0,54,VL,1,259,,,,
17/10/22,13:45,14,53,55,VL,1,270,,,,
17/10/22,13:46,10,72,23,Trottinette,13,76,,,,
17/10/22,13:48,6,56,39,VL,1,371,,,,
17/10/22,13:48,6,93,44,VL,1,191,,,,
17/10/22,13:49,41,55,44,VL,2,436,,,,
17/10/22,13:50,30,98,37,Bus articul�,14,542,671,,,
17/10/22,13:51,22,11,57,VL,1,259,,,,
17/10/22,13:51,30,1,54,VL,1,268,,,,
17/10/22,13:51,35,19,53,VL,1,243,,,,
17/10/22,13:52,35,0,66,2RM,13,129,,,,
17/10/22,13:53,35,72,38,VL,1,230,,,,
17/10/22,13:55,40,73,35,VL,1,243,,,,
17/10/22,13:55,46,51,45,VL,1,244,,,,
17/10/22,13:56,15,36,39,VL,1,307,,,,
17/10/22,13:56,39,1,39,VL,1,243,,,,
17/10/22,13:56,52,65,42,VL,2,424,,,,
17/10/22,13:58,39,31,34,VL,1,257,,,,
17/10/22,14:1,4,72,54,VL,1,231,,,,
17/10/22,14:1,7,18,50,VL,1,230,,,,
17/10/22,14:1,24,5,59,VL,1,255,,,,
17/10/22,14:1,32,47,41,2RM,13,114,,,,
17/10/22,14:2,3,83,52,VL,1,257,,,,
17/10/22,14:3,37,22,49,VL,1,256,,,,
17/10/22,14:4,18,71,43,VL,1,244,,,,
17/10/22,14:4,33,1,49,VL,1,256,,,,
17/10/22,14:5,12,49,53,VL,1,257,,,,
17/10/22,14:6,45,80,33,VL,1,257,,,,
17/10/22,14:7,0,31,55,VL,1,284,,,,
17/10/22,14:7,22,91,52,VL,1,271,,,,
17/10/22,14:9,16,8,35,Bus articul�,14,538,666,,,
17/10/22,14:9,19,15,37,VL,1,271,,,,
17/10/22,14:9,24,42,46,VL,1,256,,,,
17/10/22,14:9,54,9,39,VL,1,256,,,,
17/10/22,14:9,55,62,38,VL,1,257,,,,
17/10/22,14:10,9,86,57,VL,1,255,,,,
17/10/22,14:11,6,77,55,VL,1,244,,,,
17/10/22,14:13,51,9,39,VL,1,257,,,,
17/10/22,14:14,29,69,45,VL,1,270,,,,
17/10/22,14:15,41,20,57,VL,1,296,,,,
17/10/22,14:17,18,57,41,VL,1,371,,,,
17/10/22,14:18,2,54,40,VL,12,270,270,,,
17/10/22,14:20,0,5,44,PL,10,487,128,654,128,
17/10/22,14:20,8,88,53,VL,1,320,,,,
17/10/22,14:20,13,5,49,VL,1,258,,,,
17/10/22,14:20,33,39,51,VL,1,232,,,,
17/10/22,14:20,50,47,49,VL,1,245,,,,
17/10/22,14:21,25,37,45,VL,1,258,,,,
17/10/22,14:22,8,73,50,VL,1,255,,,,
17/10/22,14:22,9,69,51,VL,1,231,,,,
17/10/22,14:23,49,77,40,VL,1,282,,,,
17/10/22,14:24,8,13,51,VL,1,244,,,,
17/10/22,14:26,41,75,70,VL,1,311,,,,
