ID,Catégorie,Horodate,vers sortie,vers entrée
8631,VELO,2022/10/13 08:46:23.764,,x
8636,VL,2022/10/13 08:47:13.318,,x
8637,VL,2022/10/13 08:47:15.683,,x
8638,VL,2022/10/13 08:47:35.432,,x
8639,VL,2022/10/13 08:48:00.666,,x
8640,VELO,2022/10/13 08:50:08.165,,x
8643,VELO,2022/10/13 08:50:21.565,,x
8645,VL,2022/10/13 08:50:53.799,,x
8646,VL,2022/10/13 08:51:31.932,,x
8648,VL,2022/10/13 08:52:22.782,,x
8650,UT,2022/10/13 08:52:43.849,,x
8660,VELO,2022/10/13 08:53:02.046,,x
8663,VL,2022/10/13 08:53:08.249,,x
8665,UT,2022/10/13 08:53:17.649,,x
8666,VL,2022/10/13 08:53:33.401,,x
8669,UT,2022/10/13 08:54:13.966,x,
8672,VELO,2022/10/13 08:54:29.316,,x
8674,VL,2022/10/13 08:54:46.049,,x
8676,UT,2022/10/13 08:55:15.849,x,
8680,VL,2022/10/13 08:55:32.581,,x
8682,VL,2022/10/13 08:55:40.415,,x
8683,VL,2022/10/13 08:56:03.032,,x
8684,VELO,2022/10/13 08:56:20.499,,x
8685,VL,2022/10/13 08:56:20.833,x,
8686,VELO,2022/10/13 08:56:46.698,,x
8690,VL,2022/10/13 08:57:04.016,,x
8691,UT,2022/10/13 08:57:18.451,,x
8699,VL,2022/10/13 08:57:38.450,x,
8702,VL,2022/10/13 08:58:22.865,,x
8703,UT,2022/10/13 08:58:26.218,,x
8704,VL,2022/10/13 08:58:53.315,,x
8706,VELO,2022/10/13 08:59:11.682,,x
8709,VL,2022/10/13 09:00:10.130,,x
8710,VL,2022/10/13 09:00:27.350,,x
8711,VELO,2022/10/13 09:00:34.781,,x
8713,VL,2022/10/13 09:01:31.599,,x
8715,VL,2022/10/13 09:02:35.199,,x
8716,VL,2022/10/13 09:02:39.115,,x
8717,VL,2022/10/13 09:02:50.449,,x
8718,UT,2022/10/13 09:03:01.881,x,
8719,VL,2022/10/13 09:03:44.083,,x
8731,UT,2022/10/13 09:05:23.351,x,
8732,VL,2022/10/13 09:05:25.568,,x
8733,MOTO,2022/10/13 09:05:46.702,,x
8735,UT,2022/10/13 09:05:57.965,,x
8736,VL,2022/10/13 09:06:00.416,,x
8737,VL,2022/10/13 09:06:11.516,,x
8739,VL,2022/10/13 09:06:29.964,,x
8743,VELO,2022/10/13 09:06:57.718,,x
8745,VELO,2022/10/13 09:07:13.317,,x
8746,UT,2022/10/13 09:07:28.665,x,
8748,VL,2022/10/13 09:07:38.215,,x
8749,VL,2022/10/13 09:08:05.318,,x
8750,VL,2022/10/13 09:10:03.432,,x
8753,VL,2022/10/13 09:10:36.500,x,
8754,VL,2022/10/13 09:10:46.533,,x
8758,VL,2022/10/13 09:10:51.034,,x
8762,UT,2022/10/13 09:11:36.331,,x
8764,VL,2022/10/13 09:11:59.513,,x
8767,VL,2022/10/13 09:12:41.634,,x
8769,VL,2022/10/13 09:13:29.316,,x
8771,VL,2022/10/13 09:14:55.433,,x
8772,VL,2022/10/13 09:15:04.001,,x
8773,UT,2022/10/13 09:15:28.249,x,
8777,VL,2022/10/13 09:16:34.533,,x
8779,VELO,2022/10/13 09:16:43.850,,x
8780,UT,2022/10/13 09:17:28.818,,x
8781,VL,2022/10/13 09:17:46.699,x,
8783,VL,2022/10/13 09:17:50.532,x,
8785,VL,2022/10/13 09:17:59.599,,x
8786,VL,2022/10/13 09:18:02.618,,x
8787,VL,2022/10/13 09:18:08.499,x,
8788,VL,2022/10/13 09:18:19.515,,x
8789,VL,2022/10/13 09:18:20.165,x,
8793,VL,2022/10/13 09:19:31.199,,x
8794,VL,2022/10/13 09:19:57.315,x,
8795,UT,2022/10/13 09:20:13.399,,x
8796,UT,2022/10/13 09:20:48.982,,x
8797,VL,2022/10/13 09:20:50.949,,x
8798,VELO,2022/10/13 09:21:37.718,,x
8800,PL_1,2022/10/13 09:21:48.832,x,
8801,VELO,2022/10/13 09:22:35.266,,x
8802,VL,2022/10/13 09:23:20.665,,x
8809,VL,2022/10/13 09:25:14.701,,x
8810,VL,2022/10/13 09:25:16.498,,x
8811,VELO,2022/10/13 09:26:03.517,,x
8812,UT,2022/10/13 09:26:05.884,x,
8815,VELO,2022/10/13 09:26:15.433,,x
8821,VELO,2022/10/13 09:27:34.949,,x
8822,VELO,2022/10/13 09:28:35.763,,x
8827,VL,2022/10/13 09:30:35.032,x,
8831,VL,2022/10/13 09:31:04.000,x,
8838,VELO,2022/10/13 09:33:38.134,,x
8844,VL,2022/10/13 09:34:36.982,,x
8845,UT,2022/10/13 09:34:50.699,x,
8846,UT,2022/10/13 09:35:37.565,x,
8852,VL,2022/10/13 09:35:56.583,,x
8858,VL,2022/10/13 09:37:48.582,,x
8860,VELO,2022/10/13 09:39:59.348,,x
8863,VL,2022/10/13 09:43:12.166,,x
8866,VL,2022/10/13 09:45:16.014,,x
8867,VL,2022/10/13 09:46:34.449,,x
8868,UT,2022/10/13 09:47:10.132,,x
8869,VELO,2022/10/13 09:47:44.332,,x
8873,VL,2022/10/13 09:50:46.451,,x
8884,VELO,2022/10/13 09:51:33.064,,x
8885,VL,2022/10/13 09:51:36.899,,x
8888,VL,2022/10/13 09:51:41.318,,x
8889,VL,2022/10/13 09:52:37.635,x,
8890,VL,2022/10/13 09:53:59.850,x,
8902,VL,2022/10/13 09:57:15.266,x,
8903,UT,2022/10/13 09:57:42.368,,x
8904,VL,2022/10/13 09:57:49.966,,x
8908,VL,2022/10/13 09:58:57.965,,x
8909,VL,2022/10/13 09:59:28.251,,x
8912,VELO,2022/10/13 09:59:40.335,,x
8913,UT,2022/10/13 10:02:27.433,x,
8914,VELO,2022/10/13 10:03:37.148,,x
8922,VL,2022/10/13 10:07:45.482,x,
8923,UT,2022/10/13 10:07:59.851,,x
8929,VELO,2022/10/13 10:08:38.132,,x
8939,VELO,2022/10/13 10:14:14.531,x,
8940,VL,2022/10/13 10:15:00.832,,x
8945,VELO,2022/10/13 10:19:00.499,,x
8947,VL,2022/10/13 10:20:54.051,,x
8949,VL,2022/10/13 10:20:59.185,,x
8951,MOTO,2022/10/13 10:21:04.098,,x
8952,VL,2022/10/13 10:22:40.414,x,
8956,UT,2022/10/13 10:30:53.799,,x
8958,VL,2022/10/13 10:35:06.219,x,
8961,VELO,2022/10/13 10:35:34.133,,x
8962,UT,2022/10/13 10:35:39.435,x,
8963,UT,2022/10/13 10:36:04.735,x,
8966,UT,2022/10/13 10:38:39.598,,x
8967,VELO,2022/10/13 10:40:50.550,,x
8968,UT,2022/10/13 10:41:58.032,x,
8970,VL,2022/10/13 10:42:10.415,,x
8971,VL,2022/10/13 10:42:51.067,,x
8972,UT,2022/10/13 10:43:51.083,,x
8975,VL,2022/10/13 10:44:18.815,,x
8976,UT,2022/10/13 10:45:49.930,,x
8978,VELO,2022/10/13 10:46:32.482,,x
8979,VL,2022/10/13 10:47:36.015,x,
8981,VL,2022/10/13 10:50:02.400,,x
8982,VL,2022/10/13 10:50:07.083,,x
8983,VL,2022/10/13 10:50:34.599,x,
8986,UT,2022/10/13 10:51:14.817,x,
8987,VL,2022/10/13 10:52:44.084,,x
8988,VL,2022/10/13 10:53:53.898,,x
8989,UT,2022/10/13 10:55:18.350,,x
8990,VELO,2022/10/13 10:56:54.565,,x
8991,VL,2022/10/13 10:57:46.949,,x
8992,VELO,2022/10/13 10:57:53.632,,x
8994,VL,2022/10/13 11:00:34.682,x,
8997,UT,2022/10/13 11:05:35.432,,x
8999,UT,2022/10/13 11:06:20.297,,x
9000,UT,2022/10/13 11:12:19.517,x,
9001,VL,2022/10/13 11:13:30.516,x,
9003,UT,2022/10/13 11:14:07.581,,x
9004,VL,2022/10/13 11:15:29.750,x,
9006,UT,2022/10/13 11:15:44.031,,x
9007,UT,2022/10/13 11:15:55.431,,x
9008,UT,2022/10/13 11:16:12.583,,x
9009,UT,2022/10/13 11:16:25.350,,x
9010,VL,2022/10/13 11:16:36.365,x,
9011,VL,2022/10/13 11:16:40.098,x,
9014,UT,2022/10/13 11:16:56.418,,x
9015,UT,2022/10/13 11:18:20.950,,x
9016,UT,2022/10/13 11:18:34.366,,x
9017,UT,2022/10/13 11:18:47.132,,x
9019,UT,2022/10/13 11:21:28.432,x,
9020,UT,2022/10/13 11:22:17.784,,x
9021,UT,2022/10/13 11:23:30.297,,x
9022,UT,2022/10/13 11:24:02.351,,x
9025,VL,2022/10/13 11:25:03.832,x,
9030,VELO,2022/10/13 11:25:29.165,,x
9035,UT,2022/10/13 11:26:23.017,,x
9036,VL,2022/10/13 11:26:38.749,x,
9038,UT,2022/10/13 11:34:09.715,,x
9039,VELO,2022/10/13 11:34:42.299,x,
9042,PL_1,2022/10/13 11:34:54.550,,x
9045,UT,2022/10/13 11:36:31.450,,x
9046,UT,2022/10/13 11:37:54.550,x,
9048,VL,2022/10/13 11:39:01.215,,x
9049,VL,2022/10/13 11:39:03.583,,x
9051,UT,2022/10/13 11:40:03.084,,x
9053,VL,2022/10/13 11:41:00.018,,x
9056,VL,2022/10/13 11:42:35.015,,x
9060,VELO,2022/10/13 11:43:41.948,,x
9067,UT,2022/10/13 11:43:52.000,x,
9069,VELO,2022/10/13 11:44:29.565,x,
9071,VL,2022/10/13 11:45:16.866,,x
9072,PL_1,2022/10/13 11:45:58.099,x,
9074,PL_1,2022/10/13 11:45:59.917,x,
9075,UT,2022/10/13 11:47:04.234,,x
9076,VL,2022/10/13 11:47:07.782,,x
9081,VELO,2022/10/13 11:47:58.901,,x
9086,VL,2022/10/13 11:48:04.781,,x
9096,VL,2022/10/13 11:49:07.616,x,
9097,VELO,2022/10/13 11:50:05.817,,x
9098,PL_1,2022/10/13 11:50:31.267,x,
9101,UT,2022/10/13 11:51:28.549,x,
9103,UT,2022/10/13 11:53:50.484,x,
9105,UT,2022/10/13 11:54:26.898,x,
9107,UT,2022/10/13 11:54:28.365,x,
9108,UT,2022/10/13 11:54:31.400,x,
9109,UT,2022/10/13 11:54:34.099,x,
9112,UT,2022/10/13 11:54:38.632,x,
9113,UT,2022/10/13 11:54:48.367,x,
9114,UT,2022/10/13 11:54:54.981,x,
9115,UT,2022/10/13 11:54:59.982,x,
9117,VL,2022/10/13 11:55:13.983,x,
9119,VL,2022/10/13 11:55:32.448,x,
9120,VL,2022/10/13 11:55:47.551,x,
9122,VL,2022/10/13 11:55:54.432,,x
9123,UT,2022/10/13 11:56:10.799,x,
9124,UT,2022/10/13 11:56:13.000,,x
9127,UT,2022/10/13 11:56:37.350,x,
9136,VL,2022/10/13 11:57:44.816,x,
9137,VL,2022/10/13 11:58:42.284,x,
9144,VL,2022/10/13 12:00:09.299,,x
9160,UT,2022/10/13 12:01:23.030,,x
9161,VELO,2022/10/13 12:01:47.700,x,
9167,VL,2022/10/13 12:02:05.334,x,
9171,UT,2022/10/13 12:02:40.831,,x
9174,VELO,2022/10/13 12:03:46.465,x,
9178,VL,2022/10/13 12:05:01.281,x,
9179,VL,2022/10/13 12:05:03.215,,x
9186,VELO,2022/10/13 12:06:32.882,x,
9208,VL,2022/10/13 12:07:04.964,,x
9236,UT,2022/10/13 12:08:02.832,x,
9240,VL,2022/10/13 12:08:14.782,,x
9245,UT,2022/10/13 12:09:02.749,x,
9246,VL,2022/10/13 12:09:07.215,,x
9249,UT,2022/10/13 12:09:32.932,,x
9250,VL,2022/10/13 12:09:35.698,x,
9252,UT,2022/10/13 12:10:17.616,,x
9256,VL,2022/10/13 12:11:25.482,x,
9257,VL,2022/10/13 12:11:26.433,,x
9259,VL,2022/10/13 12:11:45.417,,x
9261,PL_1,2022/10/13 12:12:06.417,x,
9262,VL,2022/10/13 12:12:09.832,x,
9263,VL,2022/10/13 12:12:21.899,x,
9264,VL,2022/10/13 12:12:54.698,x,
9267,VL,2022/10/13 12:14:00.483,x,
9273,VELO,2022/10/13 12:15:19.766,x,
9276,VL,2022/10/13 12:16:03.349,x,
9278,VL,2022/10/13 12:16:15.267,x,
9281,VL,2022/10/13 12:17:08.099,,x
9282,VL,2022/10/13 12:17:18.650,,x
9283,VL,2022/10/13 12:17:33.898,,x
9290,VL,2022/10/13 12:19:01.401,x,
9292,VL,2022/10/13 12:19:09.649,,x
9299,VL,2022/10/13 12:19:26.350,,x
9306,UT,2022/10/13 12:19:43.415,,x
9307,VL,2022/10/13 12:20:05.031,x,
9311,VL,2022/10/13 12:20:57.181,x,
9312,UT,2022/10/13 12:21:09.333,x,
9330,VL,2022/10/13 12:22:55.498,,x
9334,VL,2022/10/13 12:23:30.165,,x
9342,UT,2022/10/13 12:24:50.499,x,
9346,VL,2022/10/13 12:25:03.148,x,
9347,VL,2022/10/13 12:25:34.533,x,
9351,VELO,2022/10/13 12:25:48.999,x,
9357,UT,2022/10/13 12:26:09.765,,x
9368,VL,2022/10/13 12:30:36.631,,x
9370,VL,2022/10/13 12:32:15.348,x,
9385,VL,2022/10/13 12:33:50.534,,x
9415,VELO,2022/10/13 12:35:29.098,,x
9446,VL,2022/10/13 12:36:38.298,,x
9447,VL,2022/10/13 12:36:46.098,,x
9459,VL,2022/10/13 12:37:32.164,x,
9461,VL,2022/10/13 12:37:36.432,x,
9463,VL,2022/10/13 12:37:56.114,,x
9474,UT,2022/10/13 12:38:31.199,x,
9475,VL,2022/10/13 12:38:49.099,x,
9477,VELO,2022/10/13 12:39:16.200,x,
9482,VL,2022/10/13 12:40:23.950,x,
9501,VELO,2022/10/13 12:42:10.548,x,
9509,VL,2022/10/13 12:42:47.465,x,
9515,VL,2022/10/13 12:44:34.297,x,
9520,VL,2022/10/13 12:45:18.733,x,
9533,VL,2022/10/13 12:46:02.966,x,
9538,VELO,2022/10/13 12:48:03.165,x,
9543,VL,2022/10/13 12:50:03.983,x,
9544,VL,2022/10/13 12:51:15.250,x,
9548,VL,2022/10/13 12:52:14.800,x,
9549,UT,2022/10/13 12:52:36.100,x,
9550,VL,2022/10/13 12:52:38.515,x,
9553,UT,2022/10/13 12:52:43.448,x,
9557,UT,2022/10/13 12:52:52.267,,x
9564,UT,2022/10/13 12:53:27.947,x,
9569,UT,2022/10/13 12:54:41.766,,x
9579,VL,2022/10/13 12:57:01.615,,x
9580,VL,2022/10/13 12:59:21.314,,x
9581,VL,2022/10/13 13:01:41.566,,x
9605,VL,2022/10/13 13:04:59.546,x,
9607,VL,2022/10/13 13:06:18.383,x,
9608,VL,2022/10/13 13:07:36.584,x,
9609,VELO,2022/10/13 13:10:33.867,x,
9610,VL,2022/10/13 13:13:31.930,x,
9613,UT,2022/10/13 13:13:59.433,x,
9614,MOTO,2022/10/13 13:14:55.147,x,
9615,VL,2022/10/13 13:15:21.649,x,
9620,VL,2022/10/13 13:16:47.032,x,
9624,VL,2022/10/13 13:18:49.516,x,
9625,VELO,2022/10/13 13:19:06.513,,x
9626,UT,2022/10/13 13:20:20.583,,x
9628,VELO,2022/10/13 13:20:30.747,x,
9634,VELO,2022/10/13 13:20:31.813,x,
9640,UT,2022/10/13 13:21:16.781,,x
9644,VL,2022/10/13 13:23:53.431,,x
9645,VL,2022/10/13 13:24:22.299,,x
9648,VELO,2022/10/13 13:25:29.113,,x
9654,VL,2022/10/13 13:26:49.764,,x
9662,VL,2022/10/13 13:27:43.015,,x
9666,VL,2022/10/13 13:30:30.063,,x
9682,VL,2022/10/13 13:35:05.915,,x
9691,VL,2022/10/13 13:37:31.697,,x
9692,VL,2022/10/13 13:37:35.565,x,
9693,VL,2022/10/13 13:37:42.416,x,
9697,VL,2022/10/13 13:38:09.782,x,
9700,VL,2022/10/13 13:38:11.414,,x
9705,VL,2022/10/13 13:40:20.382,x,
9706,VL,2022/10/13 13:40:43.915,x,
9708,VL,2022/10/13 13:40:51.135,,x
9709,VL,2022/10/13 13:40:56.516,x,
9729,VL,2022/10/13 13:43:41.364,x,
9731,VL,2022/10/13 13:44:16.049,x,
9735,VL,2022/10/13 13:44:38.998,x,
9736,VL,2022/10/13 13:44:42.198,x,
9738,VL,2022/10/13 13:45:42.784,x,
9740,UT,2022/10/13 13:45:46.483,x,
9743,VL,2022/10/13 13:47:16.483,x,
9745,VL,2022/10/13 13:48:24.049,x,
9746,VL,2022/10/13 13:48:26.732,x,
9749,VL,2022/10/13 13:52:05.400,x,
9750,UT,2022/10/13 13:52:27.551,x,
9754,VL,2022/10/13 13:53:58.499,,x
9755,VL,2022/10/13 13:53:59.550,,x
9763,VL,2022/10/13 13:55:38.466,,x
9768,VL,2022/10/13 13:57:11.333,x,
9771,VL,2022/10/13 13:57:31.813,,x
9772,VL,2022/10/13 13:57:38.483,,x
9773,VL,2022/10/13 13:57:51.183,x,
9774,VL,2022/10/13 13:59:10.915,x,
9775,VL,2022/10/13 13:59:12.832,,x
9777,VL,2022/10/13 14:00:12.114,,x
9778,VL,2022/10/13 14:01:06.964,x,
9794,VL,2022/10/13 14:02:22.979,x,
9795,UT,2022/10/13 14:03:48.614,,x
9796,VL,2022/10/13 14:03:53.100,,x
9802,VELO,2022/10/13 14:04:25.513,,x
9809,VELO,2022/10/13 14:06:40.402,,x
9815,PL_2,2022/10/13 14:09:52.346,,x
9819,PL_2,2022/10/13 14:13:17.600,x,
9820,VL,2022/10/13 14:14:19.880,,x
9821,VL,2022/10/13 14:14:23.947,x,
9822,VL,2022/10/13 14:15:01.247,,x
9824,UT,2022/10/13 14:17:54.581,x,
9827,VL,2022/10/13 14:20:23.300,,x
9828,VL,2022/10/13 14:22:13.181,x,
9829,VELO,2022/10/13 14:23:02.550,,x
9831,VL,2022/10/13 14:24:50.199,x,
9834,VL,2022/10/13 14:26:05.881,,x
9836,EDPM,2022/10/13 14:26:49.713,x,
9841,UT,2022/10/13 14:28:39.115,,x
9842,UT,2022/10/13 14:29:11.580,x,
9843,VL,2022/10/13 14:33:20.282,x,
9844,UT,2022/10/13 14:35:24.147,,x
9845,VL,2022/10/13 14:40:56.564,,x
9847,VELO,2022/10/13 14:44:05.300,x,
9849,VL,2022/10/13 14:44:30.250,x,
9853,VELO,2022/10/13 14:49:30.913,x,
9854,VL,2022/10/13 14:52:20.914,x,
9857,UT,2022/10/13 14:52:58.730,,x
9858,UT,2022/10/13 14:53:28.333,x,
9861,VL,2022/10/13 14:58:17.648,x,
9862,VL,2022/10/13 15:00:06.581,x,
9863,VL,2022/10/13 15:01:11.716,x,
9864,UT,2022/10/13 15:01:23.547,,x
9866,VL,2022/10/13 15:01:31.550,x,
9867,VL,2022/10/13 15:02:00.163,x,
9869,VELO,2022/10/13 15:02:28.766,,x
9870,VL,2022/10/13 15:03:37.150,,x
9871,UT,2022/10/13 15:11:20.781,x,
9872,VELO,2022/10/13 15:15:44.747,x,
9873,UT,2022/10/13 15:21:14.447,x,
9875,UT,2022/10/13 15:22:44.646,,x
9876,VL,2022/10/13 15:22:59.397,x,
9877,VL,2022/10/13 15:25:41.930,,x
9878,UT,2022/10/13 15:25:57.415,x,
9879,UT,2022/10/13 15:26:09.282,,x
9880,UT,2022/10/13 15:26:38.165,x,
9883,UT,2022/10/13 15:26:50.199,x,
9884,UT,2022/10/13 15:26:55.750,x,
9886,VL,2022/10/13 15:27:12.179,x,
9887,VELO,2022/10/13 15:29:24.301,,x
9888,UT,2022/10/13 15:31:53.915,x,
9895,VL,2022/10/13 15:34:32.713,x,
9897,VELO,2022/10/13 15:34:50.715,,x
9900,VL,2022/10/13 15:35:19.197,x,
9907,VL,2022/10/13 15:38:17.179,x,
9908,UT,2022/10/13 15:40:14.498,x,
9910,UT,2022/10/13 15:44:50.447,,x
9911,VL,2022/10/13 15:48:23.315,x,
9912,VL,2022/10/13 15:49:53.316,x,
9915,UT,2022/10/13 15:58:34.879,x,
9917,VL,2022/10/13 16:00:17.929,x,
9918,VL,2022/10/13 16:01:06.263,x,
9919,VL,2022/10/13 16:04:12.633,x,
9920,VL,2022/10/13 16:09:53.964,x,
9925,VELO,2022/10/13 16:12:32.382,x,
9928,VL,2022/10/13 16:13:33.181,x,
9937,VL,2022/10/13 16:13:55.983,x,
9938,VL,2022/10/13 16:14:36.597,x,
9939,UT,2022/10/13 16:16:06.097,x,
9940,VELO,2022/10/13 16:16:50.916,x,
9943,UT,2022/10/13 16:17:41.066,,x
9944,VL,2022/10/13 16:18:45.912,,x
9945,UT,2022/10/13 16:21:08.400,x,
9948,VL,2022/10/13 16:23:52.049,x,
9949,VL,2022/10/13 16:28:39.980,,x
9954,VELO,2022/10/13 16:29:58.002,,x
9961,VELO,2022/10/13 16:32:40.114,x,
9962,UT,2022/10/13 16:34:51.700,x,
9964,VELO,2022/10/13 16:35:40.798,x,
9967,VELO,2022/10/13 16:36:21.864,x,
9969,VL,2022/10/13 16:36:49.183,x,
9972,VL,2022/10/13 16:36:56.934,,x
9973,VL,2022/10/13 16:36:59.633,x,
9975,VL,2022/10/13 16:37:27.231,x,
9976,VELO,2022/10/13 16:37:54.047,x,
9981,VL,2022/10/13 16:38:25.481,x,
9983,VL,2022/10/13 16:39:46.600,x,
9984,UT,2022/10/13 16:39:55.979,x,
9985,UT,2022/10/13 16:40:10.049,x,
9992,VL,2022/10/13 16:40:43.547,x,
9996,VL,2022/10/13 16:43:43.700,x,
10000,UT,2022/10/13 16:45:08.416,x,
10002,EDPM,2022/10/13 16:48:44.932,x,
10004,VL,2022/10/13 16:49:44.996,x,
10007,VL,2022/10/13 16:49:58.081,x,
10010,VELO,2022/10/13 16:51:13.581,x,
10017,VELO,2022/10/13 16:52:05.881,x,
10019,VL,2022/10/13 16:52:10.947,x,
10025,VL,2022/10/13 16:53:50.714,,x
10026,VL,2022/10/13 16:54:06.533,x,
10038,VL,2022/10/13 16:56:01.633,x,
10039,VELO,2022/10/13 16:56:07.915,x,
10040,VL,2022/10/13 16:56:09.249,,x
10045,VL,2022/10/13 16:57:10.814,x,
10048,VL,2022/10/13 16:57:35.814,x,
10052,VL,2022/10/13 16:59:10.715,x,
10054,PL_1,2022/10/13 16:59:21.715,x,
10057,VL,2022/10/13 17:00:32.233,x,
10058,VL,2022/10/13 17:01:18.200,x,
10061,VL,2022/10/13 17:01:41.231,x,
10062,VL,2022/10/13 17:04:08.931,x,
10063,VL,2022/10/13 17:04:35.332,,x
10071,VL,2022/10/13 17:08:49.532,x,
10079,VELO,2022/10/13 17:10:06.682,x,
10083,UT,2022/10/13 17:12:39.300,x,
10085,VELO,2022/10/13 17:14:48.750,x,
10091,VL,2022/10/13 17:18:45.114,x,
10092,VL,2022/10/13 17:19:42.583,x,
10093,VL,2022/10/13 17:20:31.298,x,
10095,VELO,2022/10/13 17:20:50.116,x,
10096,VL,2022/10/13 17:20:57.847,x,
10097,VL,2022/10/13 17:21:00.764,x,
10103,VL,2022/10/13 17:22:42.583,x,
10105,VL,2022/10/13 17:22:55.213,x,
10106,VELO,2022/10/13 17:23:44.936,x,
10112,VL,2022/10/13 17:25:11.581,x,
10114,VL,2022/10/13 17:26:24.483,x,
10122,VELO,2022/10/13 17:28:11.214,x,
10123,VELO,2022/10/13 17:28:25.750,x,
10125,MOTO,2022/10/13 17:28:50.583,x,
10126,VL,2022/10/13 17:30:20.667,x,
10129,VELO,2022/10/13 17:30:27.849,x,
10134,VELO,2022/10/13 17:30:54.584,,x
10135,VELO,2022/10/13 17:31:26.484,x,
10145,VL,2022/10/13 17:32:30.116,x,
10148,VELO,2022/10/13 17:33:58.032,x,
10149,VELO,2022/10/13 17:33:58.215,x,
10154,VELO,2022/10/13 17:34:41.396,x,
10155,VL,2022/10/13 17:34:47.934,x,
10157,VELO,2022/10/13 17:37:44.581,,x
10162,VL,2022/10/13 17:38:23.033,x,
10164,VL,2022/10/13 17:38:38.664,x,
10166,VELO,2022/10/13 17:41:15.116,x,
10169,VL,2022/10/13 17:41:23.400,x,
10176,VL,2022/10/13 17:42:34.401,x,
10177,VELO,2022/10/13 17:43:01.582,x,
10178,VL,2022/10/13 17:43:18.033,x,
10179,VELO,2022/10/13 17:43:38.035,x,
10181,VL,2022/10/13 17:43:41.034,x,
10183,VELO,2022/10/13 17:45:16.217,,x
10184,VELO,2022/10/13 17:45:34.849,x,
10185,VL,2022/10/13 17:45:43.667,x,
10190,VL,2022/10/13 17:47:45.666,x,
10191,VL,2022/10/13 17:48:16.848,x,
10192,VL,2022/10/13 17:50:30.114,x,
10193,VL,2022/10/13 17:53:37.114,x,
10198,VL,2022/10/13 17:55:11.933,x,
10200,VL,2022/10/13 17:55:20.118,x,
10201,VL,2022/10/13 17:56:17.764,x,
10202,VL,2022/10/13 17:56:35.032,x,
10203,VELO,2022/10/13 17:58:59.216,x,
10205,MOTO,2022/10/13 17:59:38.750,x,
10215,VL,2022/10/13 18:04:30.483,x,
10218,VELO,2022/10/13 18:04:34.751,x,
10220,VL,2022/10/13 18:07:53.400,x,
10232,VL,2022/10/13 18:10:40.399,x,
10234,EDPM,2022/10/13 18:10:44.399,x,
10246,VL,2022/10/13 18:12:06.583,x,
10251,VL,2022/10/13 18:13:26.947,,x
10254,VL,2022/10/13 18:15:48.849,x,
10265,VL,2022/10/13 18:17:47.032,x,
10266,VL,2022/10/13 18:17:50.216,x,
10267,VL,2022/10/13 18:17:52.399,x,
10272,VELO,2022/10/13 18:20:55.032,x,
10273,VL,2022/10/13 18:21:49.215,x,
10283,VELO,2022/10/13 18:23:45.583,x,
10285,VL,2022/10/13 18:24:37.750,x,
10288,VL,2022/10/13 18:27:25.480,x,
10290,VL,2022/10/13 18:28:04.217,x,
10291,VELO,2022/10/13 18:28:45.750,x,
10292,VELO,2022/10/13 18:29:56.583,x,
10296,VELO,2022/10/13 18:31:10.116,x,
10298,VELO,2022/10/13 18:31:55.400,x,
10300,UT,2022/10/13 18:32:00.300,x,
10302,VL,2022/10/13 18:32:42.666,x,
10305,VELO,2022/10/13 18:33:53.766,,x
10308,VELO,2022/10/13 18:35:04.401,x,
10323,VL,2022/10/13 18:39:45.216,x,
10324,VL,2022/10/13 18:41:09.116,x,
10331,VELO,2022/10/13 18:41:55.569,x,
10333,VL,2022/10/13 18:43:07.582,,x
10339,VELO,2022/10/13 18:43:51.584,,x
10340,VL,2022/10/13 18:45:36.583,x,
10341,VELO,2022/10/13 18:48:34.581,x,
10343,VL,2022/10/13 18:50:03.399,x,
10355,VELO,2022/10/13 18:58:53.666,x,
10359,VL,2022/10/13 19:02:16.934,x,
10361,VL,2022/10/13 19:03:28.399,,x
10362,VL,2022/10/13 19:07:07.033,x,
10366,VL,2022/10/13 19:08:24.750,x,
10372,VL,2022/10/13 19:09:28.215,,x
10373,VL,2022/10/13 19:11:28.298,x,
10375,VL,2022/10/13 19:11:42.482,,x
10376,VL,2022/10/13 19:12:20.582,x,
10377,VL,2022/10/13 19:13:08.034,x,
10379,VL,2022/10/13 19:13:46.216,x,
10381,VELO,2022/10/13 19:18:21.116,x,
10384,VL,2022/10/13 19:21:42.766,x,
10388,VELO,2022/10/13 19:28:18.749,x,
10393,VELO,2022/10/13 19:36:11.848,x,
10396,VL,2022/10/13 19:38:37.749,x,
10399,VL,2022/10/13 19:46:19.849,x,
10403,VL,2022/10/13 19:46:28.449,x,
10418,VL,2022/10/13 20:02:50.050,,x
10430,VL,2022/10/13 20:06:22.848,x,
10436,VL,2022/10/13 22:26:34.912,,x
10438,VL,2022/10/13 22:39:51.315,x,
10453,VL,2022/10/14 06:39:44.366,,x
10456,VELO,2022/10/14 06:55:12.264,,x
10462,PL_1,2022/10/14 06:57:36.029,,x
10480,UT,2022/10/14 07:11:20.848,,x
10481,VL,2022/10/14 07:26:29.914,x,
10488,VL,2022/10/14 07:29:50.047,,x
10499,VL,2022/10/14 07:37:10.047,,x
10501,VL,2022/10/14 07:38:53.247,,x
10516,VL,2022/10/14 07:44:52.317,x,
10517,UT,2022/10/14 07:45:32.714,x,
10520,VELO,2022/10/14 07:45:43.247,,x
